,Islamic Month,Date,City,State,Country,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
15,hej43,Wed 29 June 2022 ,Abu Dhabi,Abu Dhabi,United Arab Emirates ,After sunset,partly cloudy,very hazy,Not Seen,not sought,not sought,not sought,not seen
16,hej43,Wed 29 June 2022 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,very hazy,Seen,not seen,seen,not sought,not sought
17,hej43,Wed 29 June 2022 ,‏لورنس Lawrence,‏ماساتشوستس Massachusetts,United States ,After sunset,partly cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
18,hej43,Thu 30 June 2022 ,الكويف,تبسة,Algeria ,After sunset,partly cloudy,very hazy,Seen,seen,not sought,not sought,seen
19,hej43,Thu 30 June 2022 ,كوينين,الوادي,Algeria ,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
20,hej43,Thu 30 June 2022 ,Baku,Abşeron,Azerbaijan ,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
21,hej43,Thu 30 June 2022 ,عيسى,الجنوبية,Bahrain ,Before sunset,clear,hazy,Photographed,not sought,not sought,not sought,seen
22,hej43,Thu 30 June 2022 ,E73,Tolna,Hungary ,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
23,hej43,Thu 30 June 2022 ,Surakarta,Central Java,Indonesia ,After sunset,partly cloudy,clear,Seen,not seen,seen,seen,not sought
24,hej43,Thu 30 June 2022 ,شاهین شهر ,اصفهان ,Iran ,After sunset,partly cloudy,very hazy,Seen,seen,seen,not sought,seen
25,hej43,Thu 30 June 2022 ,الحسينية,بغداد,Iraq ,After sunset,partly cloudy,clear,Seen by others,seen,not sought,not sought,not sought
26,hej43,Thu 30 June 2022 ,شط العرب,البصرة,Iraq ,After sunset,clear,clear,Seen,seen,not sought,not sought,seen
27,hej43,Thu 30 June 2022 ,Milan,Lombardy,Italy ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
28,hej43,Thu 30 June 2022 ,بعلبك ,البقاع,Lebanon ,After sunset,clear,clear,Seen,seen,seen,seen,seen
29,hej43,Thu 30 June 2022 ,Telok Kemang Observatory,Negeri Sembilan,Malaysia ,After sunset,partly cloudy,clear,Seen,seen,not sought,seen,seen
30,hej43,Thu 30 June 2022 ,طنجة,طنجة,Morocco ,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
31,hej43,Thu 30 June 2022 ,بنسليمان ,بنسليمان,Morocco ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
32,hej43,Thu 30 June 2022 ,Kathmandu,Bagmati,Nepal ,After sunset,totally cloudy,hazy,Seen by others,seen,not sought,not sought,not sought
33,hej43,Thu 30 June 2022 ,Muscat,Seeb,Oman ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
34,hej43,Thu 30 June 2022 ,الخليل,الخليل,Palestine ,After sunset,clear,clear,Seen,seen,seen,seen,seen
35,hej43,Thu 30 June 2022 ,ديربلوط,سلفيت,Palestine ,After sunset,clear,clear,Seen,seen,not sought,seen,not sought
36,hej43,Thu 30 June 2022 ,مكة المكرمة,مكة المكرمة,Saudi Arabia ,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
37,hej43,Thu 30 June 2022 ,عجمان,عجمان,United Arab Emirates ,Before sunset,partly cloudy,hazy,Photographed,not sought,not sought,not sought,seen
38,hej43,Thu 30 June 2022 ,عجمان ,عجمان ,United Arab Emirates ,After sunset,partly cloudy,clear,Seen,seen,not sought,seen,seen
39,hej43,Thu 30 June 2022 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
40,hej43,Mon 27 June 2022 ,حد الصحاري,الجلفة,Algeria ,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,seen
41,hej43,Mon 27 June 2022 ,ديربلوط,سلفيت,Palestine ,Before sunrise,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
42,hej43,Mon 27 June 2022 ,دبي,دبي,United Arab Emirates ,Before sunrise,partly cloudy,hazy,Seen,seen,seen,seen,not sought
43,hej43,Mon 27 June 2022 ,Blacksburg,Virginia,United States ,Before sunrise,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
44,hej43,Tue 28 June 2022 ,كوينين,الوادي,Algeria ,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
45,hej43,Tue 28 June 2022 ,عيسى,الجنوبية,Bahrain ,After sunrise,clear,clear,Photographed,not sought,not sought,not seen,seen
46,hej43,Tue 28 June 2022 ,Surakarta,Central Java,Indonesia ,Before sunrise,clear,clear,Seen,not seen,seen,seen,seen
47,hej43,Tue 28 June 2022 ,خمینی شهر ,اصفهان ,Iran ,Before sunrise,clear,hazy,Seen by others,seen,seen,seen,seen
48,hej43,Tue 28 June 2022 ,ديربلوط,سلفيت,Palestine ,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
49,hej43,Tue 28 June 2022 ,دبي,دبي,United Arab Emirates ,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not sought,not seen,not sought
50,hej43,Tue 28 June 2022 ,Tucson,AZ,United Arab Emirates ,Before sunrise,partly cloudy,hazy,Not Seen,not sought,not sought,not seen,not sought
