,Islamic Month,Date,City,State,Country,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
47,ram42,Tue 13 April 2021 ,Mulhouse,ALSACE,France ,After sunset,clear,superb,Seen,seen,seen,seen,seen
48,ram42,Tue 13 April 2021 ,Moerlenbach,Hessen,Germany ,After sunset,partly cloudy,clear,Seen,seen,seen,not sought,not sought
49,ram42,Tue 13 April 2021 ,Medan,North Sumatera,Indonesia ,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
50,ram42,Tue 13 April 2021 ,Shahreza,Isfahan,Iran ,Before sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
51,ram42,Tue 13 April 2021 ,الصدر,بغداد,Iraq ,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
52,ram42,Tue 13 April 2021 ,الزرقاء,الزرقاء,Jordan ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
53,ram42,Tue 13 April 2021 ,انواكشوط,عرفات,Mauritania ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
54,ram42,Tue 13 April 2021 ,بنسليمان ,بنسليمان,Morocco ,After sunset,totally cloudy,very hazy,Seen by others,not seen,not sought,not sought,not sought
55,ram42,Tue 13 April 2021 ,جزيرة مصيرة,جنوب الشرقية ,Oman ,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
56,ram42,Tue 13 April 2021 ,الخليل,الخليل,Palestine ,After sunset,partly cloudy,hazy,Seen,seen,not sought,seen,not sought
57,ram42,Tue 13 April 2021 ,المقيبلة,الشمال,Palestine ,After sunset,partly cloudy,clear,Seen,seen,seen,not sought,not sought
58,ram42,Tue 13 April 2021 ,المدينة المنورة ,المدينة المنورة,Saudi Arabia ,After sunset,clear,clear,Seen,seen,seen,not sought,not sought
59,ram42,Tue 13 April 2021 ,المهدية,المهدية,Tunisia ,After sunset,totally cloudy,hazy,Seen,seen,seen,seen,seen
60,ram42,Tue 13 April 2021 ,حمام الأنف,بن عروس,Tunisia ,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
61,ram42,Tue 13 April 2021 ,Dubai,Dubai,United Arab Emirates ,After sunset,clear,hazy,Seen,seen,not sought,seen,not sought
62,ram42,Tue 13 April 2021 ,Slough,Berkshire,United Kingdom ,After sunset,partly cloudy,clear,Seen,seen,seen,not sought,not sought
63,ram42,Tue 13 April 2021 ,‏لورنس Lawrence,‏ماساتشوستس Massachusetts,United States ,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
64,ram42,Tue 13 April 2021 ,Blacksburg,Virginia,United States ,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
65,ram42,Sat 10 April 2021 ,Munich,Bavaria,Germany ,After sunrise,clear,clear,Seen,not sought,not sought,seen,seen
66,ram42,Sat 10 April 2021 ,المدينة المنورة ,المدينة المنورة ,Saudi Arabia ,Before sunrise,clear,clear,Seen,seen,seen,not sought,not sought
67,ram42,Sat 10 April 2021 ,Colombo ,Western Province,Sri Lanka ,Before sunrise,clear,clear,Seen by others,seen,not sought,not sought,not sought
68,ram42,Sat 10 April 2021 ,Tucson,Arizona,United States ,Before sunrise,clear,superb,Seen,not sought,not seen,seen,not sought
69,ram42,Sun 11 April 2021 ,Munich,Bavaria,Germany ,After sunrise,clear,clear,Photographed,not sought,not sought,not seen,seen
70,ram42,Sun 11 April 2021 ,Surakarta,Central Java,Indonesia ,Before sunrise,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
71,ram42,Sun 11 April 2021 ,المدينة المنورة ,المدينة المنورة ,Indonesia ,Before sunrise,clear,hazy,Not Seen,not seen,not seen,not sought,not sought
