Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
257,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
258,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
259,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
260,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
261,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
262,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
263,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
264,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
265,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
266,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
267,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
268,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
269,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
270,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
271,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
272,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
273,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
274,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
275,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
276,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
277,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
278,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
279,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
280,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
281,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
282,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
283,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
284,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
285,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
286,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
287,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
288,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
289,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
290,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
291,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
292,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
293,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
294,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
295,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
296,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
297,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
298,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
299,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
300,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
301,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
302,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
303,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
304,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
305,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
306,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
307,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
308,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
309,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
310,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
311,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
312,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
313,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
314,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
315,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
316,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
317,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
318,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
319,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
320,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
321,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
322,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
323,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
324,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
325,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
326,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
327,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
328,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
329,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
330,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
331,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
332,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
333,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
334,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
335,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
336,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
337,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
338,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
339,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
340,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
341,,,,,,,,,,,,,,,,,,,,,,,,,,,ICOP23
