Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
398,2459436.34,52.48142,-1.89983,1.263,2459436.323,2459436.361,55.81667,3.7594,288.80015,-4.11053,302.43531,0.00256,1.0113,15.73401,7.86994,13.63516,0.01873,57.09518,0.58285,0.58349,-0.05105,-0.0507,0.5,Not_seen,Not_seen,Not_seen,ICOUK
399,2459436.344,53.75,-2.48333,1.268,2459436.327,2459436.366,55.36667,3.58352,289.4838,-3.95989,303.38745,0.00256,1.0113,15.80927,7.54341,13.90365,0.01891,57.1088,0.58855,0.58916,-0.08053,-0.08019,1,Not_seen,Not_seen,Not_seen,ICOUK
400,2459436.344,53.58333,-2.43333,1.267,2459436.327,2459436.365,55.43333,3.60629,289.39017,-3.98072,303.25977,0.00256,1.0113,15.80016,7.58701,13.8696,0.01889,57.10709,0.58786,0.58847,-0.07656,-0.07621,1,Not_seen,Not_seen,Not_seen,ICOUK
401,2459436.342,53.79391,-1.75206,1.266,2459436.325,2459436.364,55.31667,3.57398,289.53099,-3.952,303.41845,0.00256,1.0113,15.78676,7.52598,13.88745,0.01886,57.10839,0.58688,0.58749,-0.0832,-0.08286,0.5,Not_seen,Not_seen,Not_seen,ICOUK
402,2459436.332,51.62127,0.30556,1.255,2459436.314,2459436.353,55.98333,3.86612,288.42712,-4.20286,301.81729,0.00256,1.0113,15.62392,8.06898,13.39017,0.01847,57.08393,0.57466,0.57531,-0.03571,-0.03536,1,Not_seen,Not_seen,Not_seen,ICOUK
403,2459436.339,51.45523,-2.59665,1.263,2459436.322,2459436.361,56.21667,3.90362,288.26313,-4.23435,301.71739,0.00256,1.0113,15.71424,8.13797,13.45426,0.01869,57.0854,0.5813,0.58196,-0.02511,-0.02475,0.5,Not_seen,Not_seen,Not_seen,ICOUK
404,2459436.34,52.47214,-2.08212,1.264,2459436.323,2459436.362,55.83333,3.76103,288.79071,-4.11285,302.43024,0.00256,1.0113,15.73975,7.87387,13.63953,0.01875,57.09533,0.58328,0.58391,-0.05042,-0.05007,0.5,Not_seen,Not_seen,Not_seen,ICOUK
405,2459436.332,51.38333,-0.1,1.256,2459436.315,2459436.354,56.08333,3.9007,288.29937,-4.23186,301.6555,0.00256,1.0113,15.62765,8.13256,13.35613,0.01848,57.08191,0.57491,0.57556,-0.02922,-0.02885,1,Not_seen,Not_seen,Not_seen,ICOUK
406,2459436.332,51.38333,-0.1,1.256,2459436.315,2459436.354,56.08333,3.9007,288.29937,-4.23186,301.6555,0.00256,1.0113,15.62765,8.13256,13.35613,0.01848,57.08191,0.57491,0.57556,-0.02922,-0.02885,1,Not_seen,Not_seen,Not_seen,ICOUK
407,2459436.332,51.38333,-0.1,1.256,2459436.315,2459436.354,56.08333,3.9007,288.29937,-4.23186,301.6555,0.00256,1.0113,15.62765,8.13256,13.35613,0.01848,57.08191,0.57491,0.57556,-0.02922,-0.02885,0.5,Not_seen,Not_seen,Not_seen,ICOUK
408,2459436.34,52.92277,-1.47663,1.263,2459436.322,2459436.361,55.63333,3.69494,289.04956,-4.0571,302.75758,0.00256,1.0113,15.73897,7.75205,13.70802,0.01875,57.09928,0.58326,0.58388,-0.06261,-0.06226,0.5,Not_seen,Not_seen,Not_seen,ICOUK
409,2459436.353,56.46913,-2.97489,1.276,2459436.336,2459436.374,54.16667,3.18359,291.23793,-3.62077,305.67849,0.00256,1.0113,15.95558,6.80435,14.44056,0.01926,57.13673,0.59971,0.60027,-0.14823,-0.14792,0.5,Not_seen,Not_seen,Not_seen,ICOUK
410,2459436.352,55.95206,-3.19648,1.276,2459436.335,2459436.373,54.43333,3.26238,290.86439,-3.68809,305.21495,0.00256,1.0113,15.93713,6.95046,14.35057,0.01922,57.13188,0.59829,0.59885,-0.13441,-0.1341,0.5,Not_seen,Not_seen,Not_seen,ICOUK
411,2459436.343,53.71667,-1.85,1.266,2459436.325,2459436.364,55.35,3.5847,289.48419,-3.96241,303.36004,0.00256,1.0113,15.78661,7.54711,13.87584,0.01886,57.10777,0.58686,0.58747,-0.0811,-0.08076,0.5,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,ICOUK
412,2459465.29,52.48142,-1.89983,0.754,2459465.279,2459465.305,38.08333,2.59064,275.66066,-3.35443,283.97792,0.0025,1.00517,10.22034,5.94507,8.31726,0.00793,58.51988,0.25298,0.25318,-0.43377,-0.43365,0,Not_seen,Not_seen,Not_seen,ICOUK
413,2459465.293,53.75,-2.48333,0.757,2459465.281,2459465.308,37.96667,2.49283,275.85638,-3.26998,284.36139,0.0025,1.00517,10.27039,5.76281,8.50502,0.00801,58.52569,0.25549,0.25568,-0.4505,-0.45039,0,Not_seen,Not_seen,Not_seen,ICOUK
414,2459465.293,53.58333,-2.43333,0.757,2459465.281,2459465.307,37.98333,2.50611,275.82816,-3.28111,284.30962,0.0025,1.00517,10.26463,5.78723,8.48146,0.008,58.52496,0.2552,0.25539,-0.44823,-0.44812,0,Not_seen,Not_seen,Not_seen,ICOUK
415,2459465.291,53.79391,-1.75206,0.755,2459465.279,2459465.306,37.91667,2.48539,275.8901,-3.26594,284.37488,0.0025,1.00517,10.24722,5.75133,8.48479,0.00798,58.525,0.25434,0.25452,-0.45234,-0.45223,0.5,Not_seen,Not_seen,Not_seen,ICOUK
416,2459465.284,51.62127,0.30556,0.748,2459465.272,2459465.298,38.03333,2.64755,275.59945,-3.40359,283.72363,0.0025,1.00518,10.12691,6.05115,8.12417,0.00779,58.51372,0.24837,0.24856,-0.42592,-0.42581,0.5,Not_seen,Not_seen,Not_seen,ICOUK
417,2459465.292,51.45523,-2.59665,0.756,2459465.28,2459465.306,38.21667,2.67448,275.47984,-3.42396,283.68422,0.0025,1.00517,10.21941,6.09843,8.20439,0.00793,58.51652,0.25292,0.25313,-0.41847,-0.41835,0,Not_seen,Not_seen,Not_seen,ICOUK
418,2459465.285,51.50853,-0.12574,0.749,2459465.273,2459465.299,38.06667,2.65911,275.56758,-3.41152,283.69177,0.0025,1.00518,10.13856,6.07063,8.12419,0.00781,58.51374,0.24894,0.24913,-0.42363,-0.42352,0.5,Not_seen,Not_seen,Not_seen,ICOUK
419,2459465.289,52.72247,-1.3702,0.753,2459465.277,2459465.304,38.03333,2.56927,275.71747,-3.3368,284.04792,0.0025,1.00517,10.2085,5.90607,8.33045,0.00792,58.52021,0.2524,0.25259,-0.43802,-0.4379,0,Not_seen,Not_seen,Not_seen,ICOUK
420,2459465.291,52.47214,-2.08212,0.755,2459465.279,2459465.306,38.08333,2.5928,275.65237,-3.355,283.97481,0.0025,1.00517,10.22614,5.9478,8.32244,0.00794,58.52004,0.25327,0.25347,-0.43333,-0.43321,0,Not_seen,Not_seen,Not_seen,ICOUK
421,2459465.298,53.08333,-4.33492,0.762,2459465.286,2459465.312,38.11667,2.55289,275.67984,-3.32181,284.16333,0.0025,1.00517,10.31578,5.8747,8.48348,0.00808,58.52534,0.25774,0.25794,-0.43797,-0.43785,0,Not_seen,Not_seen,Not_seen,ICOUK
422,2459465.298,56.07156,-3.45887,0.762,2459465.286,2459465.313,37.71667,2.30361,276.28944,-3.1122,285.12711,0.0025,1.00517,10.36211,5.41582,8.83766,0.00815,58.53628,0.26011,0.26028,-0.48245,-0.48234,0.5,Not_seen,Not_seen,Not_seen,ICOUK
423,2459465.285,51.50853,-0.12574,0.749,2459465.273,2459465.299,38.06667,2.65911,275.56758,-3.41152,283.69177,0.0025,1.00518,10.13856,6.07063,8.12419,0.00781,58.51374,0.24894,0.24913,-0.42363,-0.42352,0,Not_seen,Not_seen,Not_seen,ICOUK
424,2459465.295,54.18508,-2.92488,0.759,2459465.283,2459465.309,37.93333,2.45753,275.92385,-3.24316,284.50133,0.0025,1.00517,10.29596,5.70069,8.57749,0.00805,58.52808,0.25677,0.25696,-0.45595,-0.45584,0,Not_seen,Not_seen,Not_seen,ICOUK
425,2459465.285,51.46839,-0.36092,0.749,2459465.274,2459465.3,38.08333,2.66203,275.55556,-3.4162,283.68276,0.0025,1.00517,10.14551,6.07822,8.1272,0.00782,58.51392,0.24928,0.24947,-0.42267,-0.42255,0,Not_seen,Not_seen,Not_seen,ICOUK
426,2459465.296,54.59947,-3.13256,0.76,2459465.284,2459465.31,37.9,2.42451,275.99578,-3.21503,284.63423,0.0025,1.00517,10.31327,5.63955,8.63845,0.00808,58.53001,0.25764,0.25782,-0.46154,-0.46143,0,Not_seen,Not_seen,Not_seen,ICOUK
427,2459465.291,53.79648,-1.54785,0.755,2459465.279,2459465.305,37.91667,2.48445,275.8973,-3.26512,284.37514,0.0025,1.00517,10.2405,5.74958,8.47784,0.00796,58.52475,0.254,0.25419,-0.45271,-0.4526,0.5,Not_seen,Not_seen,Not_seen,ICOUK
428,2459465.29,54.5767,-1.2355,0.754,2459465.279,2459465.305,37.81667,2.41909,276.05585,-3.21205,284.6237,0.0025,1.00517,10.24964,5.63114,8.56785,0.00798,58.52753,0.25447,0.25465,-0.46428,-0.46417,0,Not_seen,Not_seen,Not_seen,ICOUK
429,2459465.285,51.50853,-0.12574,0.749,2459465.273,2459465.299,38.06667,2.65911,275.56758,-3.41152,283.69177,0.0025,1.00518,10.13856,6.07063,8.12419,0.00781,58.51374,0.24894,0.24913,-0.42363,-0.42352,0,Not_seen,Not_seen,Not_seen,ICOUK
430,2459465.289,52.9536,-1.15047,0.753,2459465.277,2459465.303,37.98333,2.55033,275.76288,-3.32046,284.11606,0.0025,1.00517,10.20673,5.87079,8.35317,0.00791,58.52086,0.25232,0.25251,-0.4416,-0.44148,0.5,Not_seen,Not_seen,Not_seen,ICOUK
431,2459465.289,52.52323,-1.46523,0.753,2459465.277,2459465.304,38.05,2.58587,275.68119,-3.34985,283.98855,0.0025,1.00517,10.20687,5.93572,8.30736,0.00791,58.5195,0.25232,0.25251,-0.4351,-0.43499,0,Not_seen,Not_seen,Not_seen,ICOUK
432,2459465.29,54.5828,-0.9732,0.754,2459465.278,2459465.304,37.81667,2.41847,276.06476,-3.21014,284.62397,0.0025,1.00517,10.24103,5.6286,8.55921,0.00797,58.52718,0.25404,0.25422,-0.46479,-0.46468,0,Not_seen,Not_seen,Not_seen,ICOUK
433,2459465.288,50.90395,-1.40428,0.752,2459465.276,2459465.302,38.18333,2.7101,275.44115,-3.45658,283.5288,0.0025,1.00517,10.16721,6.16668,8.08765,0.00785,58.51289,0.25034,0.25054,-0.41319,-0.41307,0.5,Not_seen,Not_seen,Not_seen,ICOUK
434,2459465.294,51.5679,-3.308,0.758,2459465.282,2459465.308,38.23333,2.66811,275.47437,-3.41996,283.71919,0.0025,1.00517,10.24572,6.08807,8.24483,0.00797,58.51788,0.25423,0.25443,-0.41873,-0.41861,1,Not_seen,Not_seen,Not_seen,ICOUK
435,2459465.289,53.95763,-1.08271,0.753,2459465.278,2459465.304,37.88333,2.46999,275.94191,-3.25258,284.42413,0.0025,1.00517,10.22901,5.72256,8.48222,0.00795,58.5248,0.25343,0.25362,-0.45575,-0.45564,0,Not_seen,Not_seen,Not_seen,ICOUK
436,2459466.294,52.48142,-1.89983,1.758,2459466.277,2459466.315,55.38333,4.0616,263.67393,-4.49929,284.89876,0.00248,1.00509,22.86778,8.56089,21.22484,0.0393,58.87894,1.2608,1.26233,0.37359,0.37435,0.5,Not_seen,Not_seen,Not_seen,ICOUK
437,2459466.294,52.48142,-1.89983,1.758,2459466.277,2459466.315,55.38333,4.0616,263.67393,-4.49929,284.89876,0.00248,1.00509,22.86778,8.56089,21.22484,0.0393,58.87894,1.2608,1.26233,0.37359,0.37435,0.5,Not_seen,Not_seen,Not_seen,ICOUK
438,2459466.296,53.75,-2.48333,1.76,2459466.28,2459466.317,53.81667,3.80642,263.69857,-4.28752,285.15551,0.00248,1.00509,22.91585,8.09395,21.45694,0.03946,58.89779,1.26644,1.26788,0.3297,0.33041,0.5,Not_seen,Not_seen,Not_seen,ICOUK
439,2459466.296,53.58333,-2.43333,1.76,2459466.279,2459466.317,54.03333,3.83963,263.69424,-4.31615,285.12226,0.00248,1.00509,22.9105,8.15578,21.42802,0.03944,58.89543,1.26581,1.26726,0.33556,0.33628,0.5,Not_seen,Not_seen,Not_seen,ICOUK
440,2459466.288,51.62127,0.30556,1.752,2459466.27,2459466.309,56.28333,4.22727,263.72446,-4.63336,284.72089,0.00248,1.00509,22.77003,8.86063,20.99643,0.03897,58.86417,1.24987,1.25145,0.39814,0.39892,0.5,Not_seen,Not_seen,Not_seen,ICOUK
441,2459466.297,51.48,-3.18,1.761,2459466.28,2459466.319,56.63333,4.26902,263.60675,-4.66963,284.70425,0.00248,1.00509,22.89309,8.93864,21.09751,0.03938,58.8646,1.26325,1.26486,0.41258,0.41338,1,Not_seen,Not_seen,Not_seen,ICOUK
442,2459466.299,55.95206,-3.19648,1.763,2459466.284,2459466.319,50.85,3.35231,263.79825,-3.91636,285.62404,0.00248,1.00509,22.99014,7.26867,21.82579,0.03971,58.92814,1.27521,1.27649,0.25151,0.25215,0.5,Not_seen,Not_seen,Not_seen,ICOUK
443,2459466.298,54.18508,-2.92488,1.762,2459466.281,2459466.318,53.28333,3.71784,263.7042,-4.21607,285.24734,0.00248,1.00509,22.94126,7.93391,21.54314,0.03955,58.90432,1.26936,1.27077,0.31514,0.31583,0.5,Not_seen,Not_seen,Not_seen,ICOUK
444,2459466.291,51.62907,-0.74934,1.755,2459466.273,2459466.312,56.33333,4.2304,263.68901,-4.63531,284.72487,0.00248,1.00509,22.80828,8.86571,21.03587,0.0391,58.86503,1.25404,1.25562,0.40072,0.4015,1,Not_seen,Not_seen,Not_seen,ICOUK
445,2459466.294,53.79648,-1.54785,1.758,2459466.277,2459466.314,53.73333,3.7933,263.7331,-4.27752,285.16365,0.00248,1.00509,22.88311,8.07082,21.43055,0.03935,58.89772,1.26287,1.2643,0.32561,0.32632,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOUK
446,2459495.251,54.59682,-5.92541,1.289,2459495.239,2459495.265,37.48333,2.24358,248.03468,-3.23089,264.54996,0.00243,0.99704,17.39241,5.47447,16.51528,0.02286,60.18033,0.74963,0.75015,-0.19914,-0.19886,1,Not_seen,Not_seen,Not_seen,ICOUK
447,2459495.242,53.75,-2.48333,1.28,2459495.23,2459495.257,38.28333,2.3689,248.4616,-3.33457,264.7603,0.00243,0.99704,17.2609,5.70347,16.2987,0.02252,60.17301,0.73833,0.73887,-0.18234,-0.18206,0.5,Not_seen,Not_seen,Not_seen,ICOUK
448,2459495.242,53.58333,-2.43333,1.28,2459495.23,2459495.257,38.48333,2.39489,248.52253,-3.35712,264.80187,0.00243,0.99704,17.25864,5.75201,16.27934,0.02251,60.17188,0.73813,0.73867,-0.1776,-0.17731,1,Not_seen,Not_seen,Not_seen,ICOUK
449,2459495.242,53.58333,-2.43333,1.28,2459495.23,2459495.257,38.48333,2.39489,248.52253,-3.35712,264.80187,0.00243,0.99704,17.25864,5.75201,16.27934,0.02251,60.17188,0.73813,0.73867,-0.1776,-0.17731,1,Not_seen,Not_seen,Not_seen,ICOUK
450,2459495.236,51.62127,0.30556,1.274,2459495.224,2459495.252,40.38333,2.69493,249.27603,-3.60584,265.23467,0.00243,0.99704,17.14948,6.30077,15.95864,0.02223,60.15655,0.7287,0.7293,-0.12783,-0.1275,1,Not_seen,Not_seen,Not_seen,ICOUK
451,2459495.245,51.45523,-2.59665,1.283,2459495.232,2459495.26,40.73333,2.73303,249.22926,-3.63833,265.27729,0.00243,0.99704,17.25837,6.37136,16.04803,0.02251,60.15659,0.73792,0.73853,-0.11578,-0.11545,0.5,Not_seen,Not_seen,Not_seen,ICOUK
452,2459495.246,51.57605,-3.22034,1.284,2459495.234,2459495.262,40.63333,2.71671,249.16867,-3.62469,265.25425,0.00243,0.99704,17.28231,6.3414,16.08558,0.02257,60.15778,0.73997,0.74058,-0.11767,-0.11734,0.5,Not_seen,Not_seen,Not_seen,ICOUK
453,2459495.246,51.57605,-3.22034,1.284,2459495.234,2459495.262,40.63333,2.71671,249.16867,-3.62469,265.25425,0.00243,0.99704,17.28231,6.3414,16.08558,0.02257,60.15778,0.73997,0.74058,-0.11767,-0.11734,1,Not_seen,Not_seen,Not_seen,ICOUK
454,2459495.255,50.1333,-5.7,1.293,2459495.242,2459495.271,42.2,2.95244,249.54068,-3.82553,265.54419,0.00243,0.99704,17.37064,6.77796,16.00351,0.0228,60.14745,0.74736,0.74804,-0.07002,-0.06965,0.5,Not_seen,Not_seen,Not_seen,ICOUK
455,2459495.246,51.48,-3.18,1.284,2459495.234,2459495.262,40.73333,2.73059,249.20247,-3.63832,265.2753,0.00243,0.99704,17.28052,6.36891,16.07284,0.02257,60.15709,0.73981,0.74042,-0.11501,-0.11467,0.5,Not_seen,Not_seen,Not_seen,ICOUK
456,2459495.24,52.72247,-1.3702,1.278,2459495.228,2459495.255,39.35,2.52843,248.85472,-3.46721,265.0011,0.00243,0.99704,17.2162,5.99564,16.14638,0.0224,60.16537,0.73445,0.73502,-0.15523,-0.15492,1,Not_seen,Not_seen,Not_seen,ICOUK
457,2459495.242,52.47214,-2.08212,1.28,2459495.23,2459495.258,39.65,2.57121,248.91317,-3.50211,265.05851,0.00243,0.99704,17.24226,6.07333,16.14534,0.02247,60.16389,0.73664,0.73722,-0.14628,-0.14596,1,Not_seen,Not_seen,Not_seen,ICOUK
458,2459495.238,51.38333,-0.1,1.276,2459495.225,2459495.253,40.65,2.73435,249.33767,-3.63776,265.28365,0.00243,0.99704,17.16391,6.37211,15.94598,0.02227,60.15491,0.7299,0.73051,-0.12005,-0.11972,1,Not_seen,Not_seen,Not_seen,ICOUK
459,2459495.24,52.92277,-1.47663,1.278,2459495.228,2459495.255,39.13333,2.4969,248.78347,-3.44133,264.95584,0.00243,0.99704,17.2208,5.93823,16.17237,0.02241,60.16684,0.73486,0.73542,-0.16075,-0.16045,1,Not_seen,Not_seen,Not_seen,ICOUK
460,2459495.242,55.95206,-3.19648,1.28,2459495.231,2459495.255,35.73333,2.01645,247.62052,-3.04034,264.16216,0.00243,0.99704,17.29153,5.05679,16.54164,0.0226,60.18707,0.74111,0.74157,-0.24551,-0.24527,1,Not_seen,Not_seen,Not_seen,ICOUK
461,2459495.239,51.62907,-0.74934,1.277,2459495.227,2459495.255,40.45,2.69776,249.23747,-3.60904,265.23659,0.00243,0.99704,17.18931,6.3068,15.99912,0.02233,60.1571,0.73207,0.73268,-0.1254,-0.12507,0.5,Not_seen,Not_seen,Not_seen,ICOUK
462,2459495.239,53.79648,-1.54785,1.277,2459495.228,2459495.254,38.2,2.35764,248.47941,-3.32635,264.74768,0.00243,0.99704,17.2258,5.68399,16.26828,0.02243,60.17288,0.73536,0.73588,-0.1859,-0.18562,0.5,Not_seen,Not_seen,Not_seen,ICOUK
463,2459495.238,51.50853,-0.12574,1.276,2459495.225,2459495.253,40.53333,2.715,249.29655,-3.62143,265.25818,0.00243,0.99704,17.16532,6.33643,15.96164,0.02227,60.15586,0.73003,0.73064,-0.12354,-0.12321,1,Not_seen,Not_seen,Not_seen,ICOUK
464,2459495.237,54.591,-1.019,1.275,2459495.226,2459495.251,37.26667,2.23006,248.21176,-3.21775,264.54091,0.00243,0.99704,17.20751,5.44781,16.32915,0.02238,60.17769,0.73387,0.73437,-0.21033,-0.21006,1,Not_seen,Not_seen,Not_seen,ICOUK
465,2459495.238,54.5767,-1.2355,1.276,2459495.226,2459495.252,37.28333,2.23308,248.20913,-3.22017,264.54503,0.00243,0.99704,17.21564,5.45325,16.33591,0.0224,60.17772,0.73455,0.73505,-0.20941,-0.20914,1,Not_seen,Not_seen,Not_seen,ICOUK
466,2459495.241,52.52323,-1.46523,1.278,2459495.228,2459495.256,39.58333,2.56014,248.91851,-3.49397,265.04638,0.00243,0.99704,17.21919,6.05411,16.12787,0.02241,60.164,0.73469,0.73526,-0.14925,-0.14894,0.5,Not_seen,Not_seen,Not_seen,ICOUK
467,2459495.237,54.618,-1.069,1.275,2459495.226,2459495.252,37.25,2.2257,248.2004,-3.21448,264.53413,0.00243,0.99704,17.20946,5.44018,16.33373,0.02239,60.1779,0.73403,0.73453,-0.211,-0.21073,1,Not_seen,Not_seen,Not_seen,ICOUK
468,2459495.239,51.50949,-0.59541,1.277,2459495.227,2459495.255,40.55,2.71609,249.28097,-3.62383,265.26035,0.00243,0.99704,17.18308,6.33992,15.97938,0.02232,60.15612,0.73154,0.73214,-0.12238,-0.12205,1,Not_seen,Not_seen,Not_seen,ICOUK
469,2459495.238,54.57,-1.32,1.276,2459495.226,2459495.252,37.31667,2.23461,248.20825,-3.22108,264.54668,0.00243,0.99704,17.21879,5.45569,16.33843,0.02241,60.17771,0.73482,0.73532,-0.20902,-0.20875,1,Not_seen,Not_seen,Not_seen,ICOUK
470,2459495.238,51.39148,-0.29825,1.276,2459495.226,2459495.254,40.65,2.73422,249.32782,-3.63711,265.28219,0.00243,0.99704,17.1714,6.37133,15.95436,0.02229,60.15504,0.73054,0.73115,-0.11978,-0.11945,0.5,Not_seen,Not_seen,Not_seen,ICOUK
471,2459495.238,53.95763,-1.08271,1.276,2459495.226,2459495.253,38,2.33159,248.43721,-3.30225,264.70458,0.00243,0.99704,17.20857,5.63384,16.26738,0.02238,60.17365,0.73391,0.73443,-0.1917,-0.19142,1,Not_seen,Not_seen,Not_seen,ICOUK
472,2459525.202,53.81667,-3.05,1.817,2459525.187,2459525.221,49.03333,2.24468,222.8952,-3.75857,247.45392,0.0024,0.98903,25.26873,6.00325,24.55872,0.04784,60.96524,1.58932,1.59042,0.27747,0.278,1,Not_seen,Not_seen,Not_seen,ICOUK
473,2459525.201,53.58333,-2.43333,1.816,2459525.185,2459525.22,49.6,2.30637,223.13653,-3.81311,247.64783,0.0024,0.98903,25.25021,6.11948,24.5113,0.04777,60.96286,1.58696,1.58809,0.28797,0.28851,1,Not_seen,Not_seen,Not_seen,ICOUK
474,2459525.201,53.58333,-2.43333,1.816,2459525.185,2459525.22,49.6,2.30637,223.13653,-3.81311,247.64783,0.0024,0.98903,25.25021,6.11948,24.5113,0.04777,60.96286,1.58696,1.58809,0.28797,0.28851,1,Not_seen,Not_seen,Not_seen,ICOUK
475,2459525.198,52.2,0.11667,1.813,2459525.182,2459525.218,52.9,2.66967,224.47206,-4.13876,248.73216,0.0024,0.98903,25.18161,6.80843,24.26009,0.04752,60.94675,1.57807,1.57938,0.35263,0.35325,1,Not_seen,Not_seen,Not_seen,ICOUK
476,2459525.209,51.48,-3.18,1.824,2459525.192,2459525.23,54.95,2.87948,224.98591,-4.334,249.28165,0.0024,0.98903,25.32664,7.21348,24.29575,0.04806,60.93327,1.59565,1.59707,0.40151,0.40219,1,Not_seen,Not_seen,Not_seen,ICOUK
477,2459525.202,52.40656,-1.51217,1.817,2459525.186,2459525.222,52.56667,2.62157,224.24133,-4.09901,248.5876,0.0024,0.98903,25.24133,6.72057,24.34627,0.04774,60.94819,1.58548,1.58677,0.34738,0.34799,0.5,Not_seen,Not_seen,Not_seen,ICOUK
478,2459525.195,55.95206,-3.19648,1.81,2459525.182,2459525.211,42.58333,1.65457,220.68453,-3.20788,245.43583,0.0024,0.98903,25.21482,4.86245,24.7513,0.04764,60.98825,1.58325,1.58406,0.1605,0.16088,0.5,Not_seen,Not_seen,Not_seen,ICOUK
479,2459525.198,53.79648,-1.54785,1.812,2459525.182,2459525.216,48.95,2.24411,222.96175,-3.75506,247.461,0.0024,0.98903,25.21006,5.99916,24.49926,0.04762,60.96624,1.58209,1.58319,0.27362,0.27414,1,Not_seen,Not_seen,Not_seen,ICOUK
480,2459525.201,51.50853,-0.12574,1.815,2459525.184,2459525.222,54.56667,2.85568,225.05587,-4.30768,249.23999,0.0024,0.98903,25.20567,7.16336,24.18413,0.04761,60.93658,1.58078,1.58217,0.38941,0.39008,0.5,Not_seen,Not_seen,Not_seen,ICOUK
481,2459525.192,56.33871,-2.79902,1.807,2459525.179,2459525.208,41.25,1.54512,220.26235,-3.10333,245.0258,0.0024,0.98903,25.18697,4.64845,24.76344,0.04754,60.9921,1.57991,1.58066,0.1375,0.13786,0.5,Not_seen,Not_seen,Not_seen,ICOUK
482,2459525.194,54.57,-1.32,1.809,2459525.18,2459525.212,46.73333,2.03128,222.20745,-3.55765,246.77232,0.0024,0.98903,25.18095,5.58893,24.56487,0.04752,60.97544,1.57873,1.57973,0.23099,0.23146,0.5,Not_seen,Not_seen,Not_seen,ICOUK
483,2459525.203,52.58528,-1.98396,1.817,2459525.186,2459525.223,52.16667,2.57513,224.06893,-4.05865,248.45387,0.0024,0.98903,25.25598,6.63378,24.38494,0.04779,60.95025,1.58735,1.58861,0.33959,0.34019,1,Not_seen,Not_seen,Not_seen,ICOUK
484,2459525.196,53.95763,-1.08271,1.811,2459525.181,2459525.214,48.45,2.19903,222.81917,-3.71069,247.31673,0.0024,0.98903,25.1876,5.90972,24.49756,0.04754,60.96853,1.57938,1.58045,0.26338,0.26389,1,Not_seen,Not_seen,Not_seen,ICOUK
485,2459555.175,57.14369,-2.09814,2.353,2459555.144,2459555.213,98.85,2.88395,203.69591,-5.4811,235.79982,0.00242,0.98329,33.13983,8.36506,32.1039,0.08133,60.54789,2.6833,2.68568,1.01904,1.02013,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOUK
486,2459584.205,53.75,-2.48333,1.931,2459584.169,2459584.249,115.6,5.57499,217.17789,-7.1056,240.86306,0.00244,0.98117,26.82133,12.68059,23.68517,0.05379,59.79356,1.75259,1.75555,1.02244,1.02383,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOUK
487,2459612.201,51.62127,0.30556,0.461,2459612.2,2459612.203,4.75,-0.24625,235.78954,-1.1258,243.55079,0.00245,0.98299,7.8103,0.87955,7.76125,0.00464,59.7933,0.15112,0.15111,-1.00184,-1.00185,0.5,Not_seen,Not_seen,Not_seen,ICOUK
488,2459612.204,51.46839,-0.36092,0.463,2459612.202,2459612.206,5.11667,-0.22092,235.9026,-1.14972,243.67743,0.00245,0.98299,7.82948,0.9288,7.77483,0.00466,59.79203,0.15186,0.15185,-0.99647,-0.99647,0,Not_seen,Not_seen,Not_seen,ICOUK
489,2459612.2,53.79648,-1.54785,0.46,2459612.2,2459612.201,2.15,-0.43286,234.04658,-0.9583,241.87535,0.00245,0.98299,7.84578,0.52544,7.82877,0.00468,59.79266,0.15249,0.15247,-1.03642,-1.03643,0.5,Not_seen,Not_seen,Not_seen,ICOUK
490,2459612.207,50.79899,-1.09125,0.467,2459612.206,2459612.21,6.11667,-0.14391,236.38619,-1.21942,244.16601,0.00245,0.98299,7.85315,1.07551,7.77982,0.00469,59.79001,0.15277,0.15277,-0.98124,-0.98124,1,Not_seen,Not_seen,Not_seen,ICOUK
491,2459612.208,50.90395,-1.40428,0.468,2459612.206,2459612.21,6.06667,-0.14832,236.30998,-1.21426,244.09928,0.00245,0.98299,7.86124,1.06594,7.7893,0.0047,59.78963,0.15309,0.15308,-0.982,-0.98201,0.5,Not_seen,Not_seen,Not_seen,ICOUK
492,2459612.204,51.39148,-0.29825,0.463,2459612.202,2459612.206,5.2,-0.21471,235.95983,-1.15585,243.73189,0.00245,0.98299,7.82819,0.94114,7.77206,0.00466,59.79204,0.15181,0.1518,-0.99526,-0.99527,0,Not_seen,Not_seen,Not_seen,ICOUK
