Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
1370,2457575.172,24.85462,46.62611,1.213,2457575.158,2457575.19,45.96667,4.78584,285.76089,-4.97222,297.8442,0.00252,1.01433,15.52006,9.75805,12.08331,0.01823,57.9653,0.57585,0.57666,0.13386,0.13431,0.75,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1371,2457575.181,26.33167,43.97167,1.222,2457575.167,2457575.199,45.41667,4.65406,285.84955,-4.8585,298.29737,0.00252,1.01433,15.65503,9.51256,12.44782,0.01855,57.96956,0.58589,0.58669,0.1149,0.11535,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1372,2457575.056,8.367,81.00284,1.097,2457575.041,2457575.075,49.41667,5.70753,286.19992,-5.81117,294.02385,0.00252,1.01432,13.91718,11.5187,7.82393,0.01468,57.96222,0.46358,0.46436,0.24655,0.24699,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1373,2457575.058,6.93875,79.85411,1.099,2457575.042,2457575.077,50.2,5.8284,286.30346,-5.91509,293.7982,0.00252,1.01432,13.92422,11.74349,7.49475,0.01469,57.94864,0.46394,0.46473,0.26923,0.26968,0.75,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1374,2457575.058,6.93875,79.85411,1.099,2457575.042,2457575.077,50.2,5.8284,286.30346,-5.91509,293.7982,0.00252,1.01432,13.92422,11.74349,7.49475,0.01469,57.94864,0.46394,0.46473,0.26923,0.26968,0.75,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1375,2457575.291,36.7188,10.33779,1.332,2457575.278,2457575.308,42.11667,3.73541,287.05355,-4.05229,302.34909,0.00252,1.01434,17.15341,7.7877,15.29554,0.02224,57.95812,0.70239,0.70316,0.00657,0.00699,0.75,Not_seen,Not_seen,Not_seen,ICOP
1376,2457575.364,53.95906,-1.08154,1.405,2457575.359,2457575.371,18.06667,0.71477,295.90828,-1.69302,314.11024,0.00253,1.01435,18.35853,2.40778,18.20197,0.02545,58.02349,0.80459,0.80476,-0.4763,-0.47621,0.75,Not_seen,Not_seen,Not_seen,ICOP
1377,2457574.533,37.22966,-80.41368,0.574,2457574.532,2457574.535,4.71667,-0.10128,291.82376,-1.196,300.11562,0.0025,1.01428,8.36316,1.09472,8.29186,0.00532,58.60888,0.1698,0.1698,-0.96894,-0.96894,0.75,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,ICOP
1378,2457604.285,36.18928,5.40349,0.921,2457604.279,2457604.293,19.88333,1.53942,283.2428,-2.47619,293.51842,0.00258,1.0121,11.0301,4.01561,10.27562,0.00924,56.77477,0.28575,0.28588,-0.60722,-0.60715,0.75,Not_seen,Not_seen,Not_seen,ICOP
1379,2457604.285,48.13711,11.57538,0.921,2457604.282,2457604.288,8.9,0.20258,287.02734,-1.41905,298.1437,0.00258,1.0121,11.23303,1.62163,11.11636,0.00958,56.79483,0.29643,0.29645,-0.84029,-0.84028,0.75,Not_seen,Seen_ccd,Seen_ccd,ICOP
