Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
220,2451816.246,32.5,3.7,0.918,2451816.232,2451816.264,46.26667,4.70852,263.58797,-5.17162,270.51232,0.00252,0.99935,12.06002,9.88014,6.92435,0.01104,57.919,0.34828,0.34876,0.01606,0.01634,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
221,2450370.145,31.8,34.7,1.052,2450370.133,2450370.16,39.28333,3.81223,254.60602,-4.51012,263.33467,0.00258,0.99499,12.05463,8.32235,8.72865,0.01103,56.58186,0.33993,0.34031,-0.14461,-0.14439,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,SCHAEFER/ODEH
222,2452024.146,32.6,51.7,1.004,2452024.132,2452024.165,48.06667,4.67602,281.907,-5.12123,289.01655,0.00256,1.00343,12.09991,9.79725,7.10955,0.01111,57.01548,0.34511,0.34557,0.00591,0.00619,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
223,2453264.123,35.7,51.4,1.02,2453264.112,2453264.137,35.8,3.39778,266.80696,-4.05433,276.31026,0.00256,1.00295,12.07131,7.45211,9.50331,0.01106,57.20905,0.34465,0.34499,-0.22887,-0.22867,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
224,2453264.124,34.7,50.9,1.021,2453264.113,2453264.138,36.21667,3.49348,266.84531,-4.13033,276.21484,0.00256,1.00295,12.07386,7.62381,9.36952,0.01106,57.20397,0.34476,0.34511,-0.21163,-0.21143,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
225,2451344.171,29.4,48,0.877,2451344.159,2451344.186,39.4,3.67329,290.50638,-4.18268,299.71538,0.00241,1.01336,12.09906,7.85597,9.209,0.01111,60.66432,0.36714,0.36756,-0.17535,-0.1751,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
226,2453264.127,33.3,50.1,1.023,2453264.115,2453264.141,36.78333,3.62228,266.90415,-4.24008,276.08445,0.00256,1.00295,12.08138,7.86236,9.18029,0.01107,57.19707,0.34515,0.34551,-0.18755,-0.18734,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
227,2453264.132,28.4,48,1.028,2453264.12,2453264.147,38.61667,4.05212,267.16885,-4.59859,275.61926,0.00256,1.00295,12.08746,8.65071,8.45041,0.01109,57.17113,0.34534,0.34575,-0.1086,-0.10837,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,SCHAEFER/ODEH
228,2451728.211,30.4,35.5,0.906,2451728.197,2451728.228,44.63333,4.15585,291.64931,-4.58435,300.06625,0.00239,1.0144,12.12837,8.74019,8.41694,0.01116,61.09452,0.37153,0.37201,-0.08437,-0.08409,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
229,2405070.182,38,23.7,1.036,2405070.17,2405070.197,40.1,3.82232,258.81089,-4.20511,267.87445,0.0026,0.99721,12.10176,8.02743,9.06356,0.01111,56.34891,0.34118,0.34155,-0.17337,-0.17315,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
230,2451640.18,32,35.9,0.922,2451640.166,2451640.198,46.73333,4.68272,273.70193,-5.17625,280.82553,0.00249,0.99826,12.15807,9.85897,7.1236,0.01121,58.57097,0.35793,0.35842,0.01958,0.01987,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,SCHAEFER/ODEH
231,2452762.181,-33.9,18.4,1.171,2452762.17,2452762.196,36.73333,3.21613,295.52493,-4.07458,285.82832,0.00271,1.00524,12.12627,7.29071,-9.69661,0.01116,53.93334,0.32787,0.32816,-0.25485,-0.25468,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,SCHAEFER/ODEH
232,2452496.19,-34,18.4,0.888,2452496.175,2452496.208,47.53333,4.26933,293.74745,-5.01597,285.65496,0.00243,1.0114,12.31093,9.2853,-8.09249,0.0115,60.04818,0.3762,0.37669,-0.02714,-0.02685,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
233,2451935.233,32.5,3.7,1.186,2451935.216,2451935.253,52.73333,4.88832,244.38296,-5.46054,251.13826,0.00272,0.98196,12.35345,10.34886,6.7553,0.01158,53.77367,0.33921,0.33967,0.05762,0.05789,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
234,2452910.575,32.4,-111,1.943,2452910.552,2452910.604,75.21667,7.74845,251.92524,-7.89407,272.88697,0.00243,1.00005,26.10256,15.64252,20.96173,0.051,59.87517,1.6638,1.6677,1.27677,1.27862,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
235,2423143.209,-33.9,18.5,1.165,2423143.199,2423143.222,33.51667,3.21057,281.49212,-3.8599,271.34082,0.00268,0.99618,12.36552,7.07047,-10.1513,0.0116,54.57972,0.34497,0.34528,-0.26684,-0.26667,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
236,2451640.206,-33.9,18.4,0.948,2451640.192,2451640.225,48.36667,4.79453,281.52113,-5.27717,274.14506,0.00249,0.99827,12.47816,10.0717,-7.37608,0.01181,58.57394,0.37696,0.3775,0.05194,0.05226,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
237,2452880.185,32.4,36.2,0.958,2452880.17,2452880.203,47.11667,4.77152,277.25795,-5.13548,284.90585,0.00249,1.00773,12.5097,9.907,7.6479,0.01187,58.65996,0.37942,0.37996,0.0369,0.03722,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
238,2452910.573,41.8,-111.8,1.942,2452910.553,2452910.598,65.08333,5.75227,249.80023,-6.22719,273.1589,0.00243,1.00005,26.21318,11.97946,23.35867,0.05142,60.12255,1.68461,1.68757,0.92031,0.92171,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
239,2452024.191,31.9,35.8,1.048,2452024.175,2452024.21,50.76667,5.01301,281.90728,-5.39915,289.0083,0.00256,1.00345,12.59754,10.41216,7.10102,0.01204,57.01045,0.37393,0.37447,0.08422,0.08454,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
240,2452024.191,32.6,35.9,1.048,2452024.175,2452024.211,50.76667,4.96579,281.95757,-5.35977,289.20359,0.00256,1.00345,12.6087,10.32556,7.24603,0.01206,57.01475,0.37462,0.37515,0.07596,0.07628,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
241,2409883.17,50.6,5.7,1.117,2409883.148,2409883.199,73.5,4.70631,231.57644,-5.07126,239.85527,0.00268,0.98221,12.80518,9.77756,8.27883,0.01244,54.45667,0.369,0.36948,0.0179,0.01818,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
242,2451197.26,-33.9,18.4,1.103,2451197.25,2451197.274,34.91667,3.14163,252.95725,-3.71046,242.17634,0.00257,0.9814,12.76861,6.85209,-10.7809,0.01236,56.93505,0.3836,0.38395,-0.26616,-0.26596,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
243,2451108.143,31.8,34.7,1.22,2451108.127,2451108.164,52.71667,5.31377,253.38494,-5.72808,260.85997,0.00272,0.99281,13.3276,11.04186,7.47503,0.01347,53.69435,0.39399,0.39456,0.15884,0.15917,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
244,2445763.498,37.2,-84.1,1.227,2445763.481,2445763.519,54.71667,5.17977,258.22011,-5.64815,266.17859,0.00271,0.98907,13.43099,10.82792,7.95848,0.01367,53.79488,0.40085,0.40141,0.14142,0.14174,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,SCHAEFER/ODEH
245,2404568.248,38,23.7,1.301,2404568.23,2404568.271,58.3,5.15688,291.79238,-5.20231,300.45674,0.00272,1.0098,13.49738,10.35919,8.66435,0.01381,53.73303,0.40434,0.4049,0.09656,0.09689,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
246,2450813.26,-33.9,18.4,1.054,2450813.25,2450813.273,32.13333,2.79504,251.1392,-3.40167,239.07452,0.0025,0.98093,13.55764,6.19671,-12.06468,0.01393,58.47492,0.44394,0.44431,-0.29689,-0.29668,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
247,2453323.119,32,35.9,1.017,2453323.11,2453323.132,31.91667,2.5775,238.61094,-3.65833,250.83407,0.00243,0.98708,13.71604,6.23584,12.22314,0.01426,60.33951,0.46881,0.46918,-0.27875,-0.27854,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
248,2452969.529,41.5,-112,2.072,2452969.501,2452969.565,92.21667,6.26876,223.67875,-7.8326,249.05836,0.00241,0.98496,28.97558,14.10136,25.3796,0.06259,60.38809,2.05945,2.0634,1.30703,1.30885,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
249,2445674.448,37.2,-84.1,1.43,2445674.43,2445674.47,58.53333,4.59808,233.03171,-5.49168,245.95464,0.00262,0.98286,16.38179,10.08977,12.92293,0.0203,55.74756,0.61659,0.6174,0.18967,0.19012,0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,SCHAEFER/ODEH
250,2452998.16,49.6,8.7,1.255,2452998.145,2452998.18,49.76667,2.35735,220.89886,-3.78368,237.52664,0.00242,0.98129,17.71686,6.14104,16.62778,0.02371,60.40457,0.78053,0.7811,-0.11586,-0.11555,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
251,2448155.162,31.8,34.7,1.63,2448155.154,2448155.173,27.36667,2.50474,254.91412,-3.41847,273.32662,0.00265,1.00172,19.3334,5.92321,18.4125,0.0282,55.31978,0.84993,0.85053,-0.10063,-0.10032,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
252,2443577.443,45.1,-64.2,0.834,2443577.427,2443577.463,51.95,4.29043,265.28297,-4.89551,268.73971,0.00252,0.99067,9.81349,9.18594,3.45674,0.00732,58.04119,0.23138,0.23168,-0.12261,-0.12244,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
253,2451551.253,6.5,3.4,0.994,2451551.24,2451551.269,42.51667,4.74499,248.97855,-5.17672,248.00021,0.00269,0.98072,9.9697,9.92171,-0.97833,0.00755,54.22542,0.22309,0.22338,-0.05402,-0.05384,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
254,2449720.696,19.8,-155.5,1.741,2449720.663,2449720.737,106.21667,12.15031,249.79184,-11.10484,249.49931,0.00247,0.98106,23.25696,23.25515,-0.29253,0.04063,58.07846,1.28576,1.29034,1.85538,1.85764,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
255,2451551.246,34,-6.8,0.987,2451551.231,2451551.264,47.28333,4.13257,241.60313,-4.76812,246.12068,0.00269,0.98072,9.97941,8.90068,4.51755,0.00756,54.26857,0.2237,0.22396,-0.15575,-0.1556,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
256,2403003.177,38,23.7,0.917,2403003.161,2403003.197,52.25,4.833,252.15398,-5.07146,253.73741,0.00261,0.98375,10.02992,9.90446,1.58344,0.00764,55.93313,0.2329,0.23322,-0.04985,-0.04966,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
257,2402619.164,38,23.7,0.805,2402619.147,2402619.185,54.85,4.92837,247.176,-5.11133,247.64167,0.00254,0.98145,10.05046,10.03969,0.46566,0.00767,57.38176,0.23991,0.24025,-0.03213,-0.03192,0,Not_seen,Not_seen,Not_seen,SCHAEFER/ODEH
258,2452821.155,33.7,58.4,0.878,2452821.14,2452821.174,50.33333,4.31515,297.96603,-4.84429,302.08225,0.00263,1.01411,10.04002,9.15944,4.11622,0.00766,55.54641,0.23175,0.23203,-0.12504,-0.12487,0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,SCHAEFER/ODEH
