Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Source
74,2417975.228,56,-3.2,1.37,2417975.199,2417975.264,92.8,5.25334,233.03934,-5.95674,248.63298,0.0024,0.98349,19.1844,11.21008,15.59364,0.02777,60.71229,0.91859,0.92008,0.46422,0.465,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
75,2406960.149,38,23.7,1.73,2406960.128,2406960.175,66.86667,5.02737,228.38528,-5.95257,245.89416,0.00261,0.98247,20.64362,10.97994,17.50887,0.0321,55.87736,0.9775,0.97889,0.47189,0.47261,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
76,2423173.192,-33.9,18.5,1.482,2423173.173,2423173.217,63.96667,6.16864,293.84625,-6.48597,282.58974,0.00262,1.00466,16.92133,12.65461,-11.25651,0.02165,55.72686,0.65733,0.65848,0.46862,0.46925,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
77,2445084.534,37.2,-84.1,1.181,2445084.513,2445084.56,66.98333,6.26205,282.02119,-6.41984,291.71689,0.00243,1.00369,15.95156,12.68189,9.6957,0.01925,60.02437,0.62971,0.63091,0.45614,0.4568,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
78,2448007.642,37.7,-121.5,0.956,2448007.619,2448007.671,75.13333,6.50633,292.49479,-7.02258,292.98022,0.00239,1.00395,13.53758,13.52892,0.48543,0.01389,60.90628,0.46104,0.46196,0.44612,0.44665,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
79,2401910.241,53.5,-2.3,0.984,2401910.211,2401910.277,95.4,6.67595,249.50664,-6.6503,253.62588,0.00239,0.98452,13.94563,13.32626,4.11924,0.01474,60.84251,0.4886,0.4896,0.44155,0.44212,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
80,2427572.329,48.2,5.1,1.308,2427572.298,2427572.367,99.01667,6.5535,301.46395,-6.87434,308.09792,0.00266,1.0084,14.97046,13.42784,6.63397,0.01697,54.78978,0.50665,0.50757,0.46195,0.46247,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
81,2441038.293,51,0,0.986,2441038.266,2441038.327,88.15,6.45235,279.91731,-6.9094,282.78385,0.0024,0.99569,13.66441,13.36175,2.86654,0.01415,60.6506,0.4677,0.46863,0.43321,0.43373,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
82,2402353.237,38,23.7,1.145,2402353.216,2402353.264,69.45,6.44964,285.04582,-6.42011,292.95512,0.00243,1.0048,15.09716,12.86975,7.9093,0.01726,59.83157,0.56262,0.56372,0.43764,0.43825,0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,YALLOP
83,2445999.15,15.6,35.6,1.144,2445999.133,2445999.17,54.18333,6.09539,250.63377,-6.51013,258.9934,0.00242,0.9918,15.1162,12.60553,8.35962,0.0173,60.1532,0.56707,0.56812,0.4137,0.41429,0,Not_seen,Not_seen,Not_seen,YALLOP
