Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Seen,Source
10,2460264.21693,48.0,-5.95918,2.323,2460264.19902,2460264.23933,58.05,2.97504,219.71365,-4.74875,247.38009,0.00253,0.98698,28.70082,7.72379,27.66644,0.06143,57.82144,1.93548,1.93717,0.61203,0.61281,S,GENERATED
11,2460264.21636,48.0,-5.7551,2.322,2460264.19845,2460264.23875,58.03333,2.97315,219.71893,-4.74746,247.37881,0.00253,0.98698,28.69367,7.72061,27.65988,0.0614,57.82129,1.93453,1.93622,0.61127,0.61205,S,GENERATED
12,2460264.21578,48.0,-5.55102,2.322,2460264.19788,2460264.23816,58.0,2.97204,219.72282,-4.74502,247.37619,0.00253,0.98698,28.68647,7.71706,27.65337,0.06137,57.82109,1.93357,1.93526,0.61047,0.61126,S,GENERATED
13,2460264.21521,48.0,-5.34694,2.321,2460264.19731,2460264.23757,57.96667,2.97093,219.72671,-4.74259,247.37357,0.00253,0.98698,28.67928,7.71351,27.64686,0.06134,57.8209,1.93262,1.9343,0.60968,0.61046,S,GENERATED
14,2460264.21463,48.0,-5.14286,2.321,2460264.19675,2460264.23699,57.95,2.96904,219.73198,-4.74129,247.37228,0.00253,0.98698,28.67213,7.71034,27.6403,0.06131,57.82075,1.93167,1.93335,0.60892,0.6097,S,GENERATED
15,2460264.21406,48.0,-4.93878,2.32,2460264.19618,2460264.2364,57.91667,2.96793,219.73587,-4.73886,247.36966,0.00253,0.98698,28.66493,7.70679,27.63379,0.06128,57.82055,1.93071,1.9324,0.60812,0.6089,S,GENERATED
16,2460264.21348,48.0,-4.73469,2.319,2460264.19561,2460264.23582,57.9,2.96605,219.74114,-4.73757,247.36837,0.00253,0.98698,28.65778,7.70362,27.62723,0.06125,57.8204,1.92977,1.93145,0.60736,0.60814,S,GENERATED
17,2460264.21291,48.0,-4.53061,2.319,2460264.19505,2460264.23523,57.86667,2.96494,219.74503,-4.73513,247.36575,0.00253,0.98698,28.65058,7.70007,27.62072,0.06122,57.8202,1.92881,1.93049,0.60657,0.60734,S,GENERATED
18,2460264.21233,48.0,-4.32653,2.318,2460264.19448,2460264.23464,57.83333,2.96383,219.74892,-4.7327,247.36313,0.00253,0.98698,28.64339,7.69652,27.61421,0.06119,57.82,1.92786,1.92953,0.60577,0.60655,S,GENERATED
19,2460264.21176,48.0,-4.12245,2.318,2460264.19391,2460264.23406,57.81667,2.96195,219.7542,-4.7314,247.36185,0.00253,0.98698,28.63624,7.69335,27.60765,0.06116,57.81985,1.92691,1.92858,0.60501,0.60579,S,GENERATED
20,2460264.21118,48.0,-3.91837,2.317,2460264.19334,2460264.23347,57.78333,2.96084,219.75809,-4.72897,247.35922,0.00253,0.98698,28.62904,7.68981,27.60114,0.06113,57.81965,1.92595,1.92763,0.60422,0.60499,S,GENERATED
21,2460264.21061,48.0,-3.71429,2.317,2460264.19278,2460264.23289,57.76667,2.95896,219.76336,-4.72768,247.35794,0.00253,0.98698,28.62189,7.68663,27.59458,0.0611,57.8195,1.92501,1.92668,0.60346,0.60423,S,GENERATED
22,2460264.21003,48.0,-3.5102,2.316,2460264.19221,2460264.2323,57.73333,2.95785,219.76725,-4.72524,247.35532,0.00253,0.98698,28.6147,7.68309,27.58807,0.06107,57.8193,1.92405,1.92572,0.60266,0.60344,S,GENERATED
23,2460264.20945,48.0,-3.30612,2.315,2460264.19164,2460264.23171,57.7,2.95674,219.77114,-4.72281,247.3527,0.00253,0.98698,28.6075,7.67954,27.58155,0.06104,57.81911,1.9231,1.92477,0.60187,0.60264,S,GENERATED
24,2460264.20888,48.0,-3.10204,2.315,2460264.19108,2460264.23113,57.68333,2.95486,219.77641,-4.72151,247.35141,0.00253,0.98698,28.60035,7.67637,27.575,0.06101,57.81895,1.92215,1.92382,0.60111,0.60188,S,GENERATED
25,2460264.2083,48.0,-2.89796,2.314,2460264.19051,2460264.23054,57.65,2.95375,219.78031,-4.71908,247.34879,0.00253,0.98698,28.59315,7.67283,27.56848,0.06098,57.81876,1.9212,1.92286,0.60031,0.60109,S,GENERATED
26,2460264.20774,48.0,-2.69388,2.314,2460264.18995,2460264.22997,57.61667,2.95091,219.7873,-4.71922,247.34917,0.00253,0.98698,28.58607,7.67013,27.56187,0.06095,57.81865,1.92026,1.92193,0.59961,0.60038,S,GENERATED
27,2460264.20716,48.0,-2.4898,2.313,2460264.18939,2460264.22938,57.58333,2.9498,219.7912,-4.71678,247.34655,0.00253,0.98698,28.57887,7.66659,27.55536,0.06092,57.81846,1.91931,1.92097,0.59881,0.59958,S,GENERATED
28,2460264.20658,48.0,-2.28571,2.313,2460264.18882,2460264.22878,57.55,2.94869,219.79509,-4.71435,247.34393,0.00253,0.98698,28.57167,7.66304,27.54884,0.06089,57.81826,1.91836,1.92002,0.59802,0.59879,S,GENERATED
29,2460264.20601,48.0,-2.08163,2.312,2460264.18825,2460264.22821,57.53333,2.94682,219.80036,-4.71306,247.34264,0.00253,0.98698,28.56453,7.65987,27.54228,0.06086,57.81811,1.91741,1.91907,0.59726,0.59803,S,GENERATED
30,2460264.20543,48.0,-1.87755,2.311,2460264.18769,2460264.22762,57.5,2.94571,219.80425,-4.71062,247.34002,0.00253,0.98698,28.55733,7.65633,27.53577,0.06083,57.81791,1.91646,1.91812,0.59647,0.59723,S,GENERATED
31,2460264.20486,48.0,-1.67347,2.311,2460264.18712,2460264.22704,57.48333,2.94383,219.80952,-4.70933,247.33874,0.00253,0.98698,28.55018,7.65316,27.52921,0.0608,57.81775,1.91552,1.91717,0.59571,0.59648,S,GENERATED
32,2460264.20428,48.0,-1.46939,2.31,2460264.18655,2460264.22645,57.45,2.94273,219.81342,-4.70689,247.33611,0.00253,0.98698,28.54299,7.64962,27.5227,0.06077,57.81756,1.91456,1.91622,0.59491,0.59568,S,GENERATED
33,2460264.2037,48.0,-1.26531,2.31,2460264.18598,2460264.22586,57.41667,2.94162,219.81731,-4.70446,247.33349,0.00253,0.98698,28.53579,7.64608,27.51618,0.06074,57.81736,1.91361,1.91526,0.59412,0.59489,S,GENERATED
34,2460264.20313,48.0,-1.06122,2.309,2460264.18542,2460264.22528,57.4,2.93975,219.82258,-4.70317,247.33221,0.00253,0.98698,28.52864,7.64291,27.50963,0.06071,57.8172,1.91267,1.91432,0.59336,0.59413,S,GENERATED
35,2460264.20256,48.0,-0.85714,2.309,2460264.18485,2460264.22469,57.36667,2.93864,219.82647,-4.70073,247.32958,0.00253,0.98698,28.52145,7.63937,27.50311,0.06068,57.81701,1.91172,1.91337,0.59257,0.59333,S,GENERATED
36,2460264.20198,48.0,-0.65306,2.308,2460264.18428,2460264.22411,57.35,2.93676,219.83174,-4.69944,247.3283,0.00253,0.98698,28.5143,7.63621,27.49655,0.06065,57.81685,1.91077,1.91242,0.59181,0.59258,S,GENERATED
37,2460264.20141,48.0,-0.44898,2.307,2460264.18372,2460264.22352,57.31667,2.93566,219.83564,-4.69701,247.32568,0.00253,0.98698,28.50711,7.63267,27.49004,0.06062,57.81665,1.90982,1.91147,0.59102,0.59178,S,GENERATED
38,2460264.20083,48.0,-0.2449,2.307,2460264.18315,2460264.22293,57.28333,2.93456,219.83953,-4.69457,247.32305,0.00253,0.98698,28.49991,7.62913,27.48353,0.06059,57.81646,1.90887,1.91052,0.59022,0.59099,S,GENERATED
39,2460264.20026,48.0,-0.04082,2.306,2460264.18258,2460264.22235,57.26667,2.93268,219.8448,-4.69328,247.32177,0.00253,0.98698,28.49276,7.62596,27.47697,0.06056,57.8163,1.90793,1.90957,0.58947,0.59023,S,GENERATED
40,2460264.19968,48.0,0.16327,2.306,2460264.18201,2460264.22176,57.23333,2.93158,219.84869,-4.69084,247.31915,0.00253,0.98698,28.48557,7.62242,27.47045,0.06053,57.8161,1.90698,1.90862,0.58868,0.58944,S,GENERATED
41,2460264.19911,48.0,0.36735,2.305,2460264.18145,2460264.22118,57.21667,2.9297,219.85397,-4.68955,247.31786,0.00253,0.98698,28.47842,7.61926,27.46389,0.0605,57.81595,1.90604,1.90768,0.58792,0.58868,S,GENERATED
42,2460264.19854,48.0,0.57143,2.305,2460264.18089,2460264.22059,57.16667,2.92764,219.85959,-4.68855,247.31691,0.00253,0.98698,28.47129,7.61619,27.45732,0.06047,57.8158,1.9051,1.90673,0.58718,0.58794,S,GENERATED
43,2460264.19796,48.0,0.77551,2.304,2460264.18032,2460264.22,57.13333,2.92654,219.86348,-4.68611,247.31429,0.00253,0.98698,28.46409,7.61265,27.45081,0.06044,57.8156,1.90415,1.90578,0.58638,0.58714,S,GENERATED
44,2460264.19739,48.0,0.97959,2.303,2460264.17976,2460264.21942,57.11667,2.92466,219.86875,-4.68482,247.313,0.00253,0.98698,28.45695,7.60949,27.44425,0.06041,57.81545,1.90321,1.90484,0.58563,0.58639,S,GENERATED
45,2460264.19681,48.0,1.18367,2.303,2460264.17919,2460264.21883,57.08333,2.92356,219.87264,-4.68239,247.31038,0.00253,0.98698,28.44975,7.60595,27.43774,0.06038,57.81525,1.90226,1.90389,0.58484,0.58559,S,GENERATED
46,2460264.19624,48.0,1.38776,2.302,2460264.17862,2460264.21825,57.06667,2.92169,219.87792,-4.6811,247.30909,0.00253,0.98698,28.4426,7.60279,27.43118,0.06035,57.81509,1.90132,1.90295,0.58408,0.58484,S,GENERATED
47,2460264.19566,48.0,1.59184,2.302,2460264.17806,2460264.21766,57.03333,2.92059,219.88181,-4.67866,247.30647,0.00253,0.98698,28.43541,7.59925,27.42466,0.06032,57.8149,1.90037,1.902,0.58329,0.58405,S,GENERATED
48,2460264.19508,48.0,1.79592,2.301,2460264.17749,2460264.21707,57.0,2.91949,219.8857,-4.67623,247.30385,0.00253,0.98698,28.42822,7.59571,27.41815,0.06029,57.8147,1.89942,1.90105,0.5825,0.58325,S,GENERATED
49,2460264.19451,48.0,2.0,2.3,2460264.17692,2460264.21649,56.98333,2.91762,219.89098,-4.67494,247.30256,0.00253,0.98698,28.42107,7.59255,27.41159,0.06026,57.81454,1.89848,1.90011,0.58174,0.5825,S,GENERATED
50,2460264.22193,48.2449,-8.0,2.328,2460264.20414,2460264.24416,57.61667,2.91316,219.4542,-4.69436,247.22191,0.00253,0.98698,28.76789,7.60751,27.7677,0.06171,57.82685,1.94453,1.94619,0.60459,0.60536,S,GENERATED
51,2460264.22135,48.2449,-7.79592,2.327,2460264.20358,2460264.24356,57.58333,2.91206,219.4581,-4.69193,247.21927,0.00253,0.98698,28.76069,7.60399,27.76117,0.06168,57.82665,1.94357,1.94523,0.6038,0.60457,S,GENERATED
52,2460264.22078,48.2449,-7.59184,2.327,2460264.20302,2460264.24299,57.55,2.90925,219.46511,-4.69207,247.21966,0.00253,0.98698,28.7536,7.60132,27.75455,0.06165,57.82655,1.94263,1.94429,0.60309,0.60386,S,GENERATED
53,2460264.22021,48.2449,-7.38776,2.326,2460264.20245,2460264.2424,57.51667,2.90815,219.46901,-4.68965,247.21702,0.00253,0.98698,28.7464,7.5978,27.74802,0.06162,57.82635,1.94167,1.94333,0.6023,0.60306,S,GENERATED
54,2460264.21963,48.2449,-7.18367,2.326,2460264.20189,2460264.24181,57.48333,2.90706,219.4729,-4.68722,247.21439,0.00253,0.98698,28.73921,7.59428,27.74149,0.06159,57.82615,1.94071,1.94237,0.6015,0.60227,S,GENERATED
55,2460264.21906,48.2449,-6.97959,2.325,2460264.20132,2460264.24123,57.46667,2.9052,219.47818,-4.68594,247.2131,0.00253,0.98698,28.73206,7.59114,27.73492,0.06156,57.826,1.93976,1.94141,0.60075,0.60151,S,GENERATED
56,2460264.21848,48.2449,-6.77551,2.324,2460264.20075,2460264.24064,57.43333,2.9041,219.48208,-4.68352,247.21047,0.00253,0.98698,28.72486,7.58762,27.72839,0.06153,57.8258,1.9388,1.94045,0.59995,0.60072,S,GENERATED
57,2460264.21791,48.2449,-6.57143,2.324,2460264.20019,2460264.24006,57.41667,2.90225,219.48736,-4.68223,247.20917,0.00253,0.98698,28.71771,7.58448,27.72181,0.0615,57.82564,1.93785,1.9395,0.5992,0.59996,S,GENERATED
58,2460264.21733,48.2449,-6.36735,2.323,2460264.19962,2460264.23947,57.38333,2.90115,219.49125,-4.67981,247.20654,0.00253,0.98698,28.71051,7.58096,27.71529,0.06147,57.82544,1.93689,1.93854,0.5984,0.59917,S,GENERATED
59,2460264.21675,48.2449,-6.16327,2.323,2460264.19905,2460264.23888,57.35,2.90006,219.49515,-4.67739,247.20391,0.00253,0.98698,28.70331,7.57745,27.70876,0.06144,57.82525,1.93594,1.93758,0.59761,0.59837,S,GENERATED
60,2460264.21618,48.2449,-5.95918,2.322,2460264.19848,2460264.2383,57.33333,2.8982,219.50043,-4.6761,247.20261,0.00253,0.98698,28.69616,7.57431,27.70218,0.06141,57.82509,1.93499,1.93663,0.59685,0.59762,S,GENERATED
61,2460264.2156,48.2449,-5.7551,2.322,2460264.19792,2460264.23771,57.3,2.89711,219.50433,-4.67368,247.19998,0.00253,0.98698,28.68897,7.57079,27.69565,0.06138,57.82489,1.93403,1.93567,0.59606,0.59682,S,GENERATED
62,2460264.21503,48.2449,-5.55102,2.321,2460264.19735,2460264.23713,57.28333,2.89526,219.50961,-4.6724,247.19869,0.00253,0.98698,28.68182,7.56765,27.68908,0.06135,57.82473,1.93308,1.93472,0.5953,0.59607,S,GENERATED
63,2460264.21445,48.2449,-5.34694,2.32,2460264.19678,2460264.23654,57.25,2.89416,219.5135,-4.66997,247.19606,0.00253,0.98698,28.67462,7.56414,27.68255,0.06132,57.82454,1.93213,1.93377,0.59451,0.59527,S,GENERATED
64,2460264.21387,48.2449,-5.14286,2.32,2460264.19622,2460264.23595,57.21667,2.89307,219.5174,-4.66755,247.19342,0.00253,0.98698,28.66742,7.56062,27.67602,0.06129,57.82434,1.93117,1.93281,0.59372,0.59447,S,GENERATED
65,2460264.2133,48.2449,-4.93878,2.319,2460264.19565,2460264.23537,57.2,2.89122,219.52268,-4.66627,247.19213,0.00253,0.98698,28.66027,7.55748,27.66945,0.06126,57.82418,1.93022,1.93186,0.59296,0.59372,S,GENERATED
66,2460264.21273,48.2449,-4.73469,2.319,2460264.19508,2460264.23478,57.16667,2.89012,219.52658,-4.66384,247.1895,0.00253,0.98698,28.65308,7.55397,27.66292,0.06123,57.82398,1.92927,1.9309,0.59217,0.59293,S,GENERATED
67,2460264.21215,48.2449,-4.53061,2.318,2460264.19451,2460264.2342,57.15,2.88827,219.53186,-4.66256,247.1882,0.00253,0.98698,28.64593,7.55083,27.65634,0.0612,57.82382,1.92832,1.92995,0.59141,0.59217,S,GENERATED
68,2460264.21158,48.2449,-4.32653,2.318,2460264.19395,2460264.23361,57.11667,2.88718,219.53576,-4.66014,247.18557,0.00253,0.98698,28.63873,7.54732,27.64981,0.06117,57.82362,1.92736,1.929,0.59062,0.59138,S,GENERATED
69,2460264.211,48.2449,-4.12245,2.317,2460264.19339,2460264.23302,57.06667,2.88514,219.54138,-4.65914,247.18461,0.00253,0.98698,28.6316,7.54427,27.64323,0.06114,57.82348,1.92642,1.92805,0.58988,0.59063,S,GENERATED
70,2460264.21043,48.2449,-3.91837,2.316,2460264.19282,2460264.23244,57.05,2.88329,219.54666,-4.65785,247.18332,0.00253,0.98698,28.62445,7.54114,27.63666,0.06111,57.82332,1.92547,1.9271,0.58913,0.58988,S,GENERATED
71,2460264.20985,48.2449,-3.71429,2.316,2460264.19226,2460264.23185,57.01667,2.8822,219.55056,-4.65543,247.18069,0.00253,0.98698,28.61725,7.53763,27.63013,0.06108,57.82312,1.92452,1.92614,0.58833,0.58909,S,GENERATED
72,2460264.20928,48.2449,-3.5102,2.315,2460264.19169,2460264.23127,57.0,2.88034,219.55584,-4.65415,247.17939,0.00253,0.98698,28.6101,7.53449,27.62355,0.06105,57.82296,1.92357,1.9252,0.58758,0.58833,S,GENERATED
73,2460264.2087,48.2449,-3.30612,2.315,2460264.19112,2460264.23068,56.96667,2.87925,219.55974,-4.65172,247.17676,0.00253,0.98698,28.60291,7.53098,27.61702,0.06102,57.82276,1.92262,1.92424,0.58679,0.58754,S,GENERATED
74,2460264.20813,48.2449,-3.10204,2.314,2460264.19056,2460264.23009,56.93333,2.87817,219.56364,-4.6493,247.17413,0.00253,0.98698,28.59571,7.52747,27.61049,0.06099,57.82256,1.92166,1.92328,0.58599,0.58674,S,GENERATED
75,2460264.20756,48.2449,-2.89796,2.314,2460264.18999,2460264.22951,56.91667,2.87631,219.56892,-4.64802,247.17283,0.00253,0.98698,28.58856,7.52433,27.60392,0.06096,57.82241,1.92072,1.92234,0.58524,0.58599,S,GENERATED
76,2460264.20698,48.2449,-2.69388,2.313,2460264.18942,2460264.22892,56.88333,2.87523,219.57281,-4.64559,247.1702,0.00253,0.98698,28.58137,7.52082,27.59739,0.06093,57.82221,1.91976,1.92138,0.58445,0.5852,S,GENERATED
77,2460264.20641,48.2449,-2.4898,2.312,2460264.18885,2460264.22834,56.86667,2.87338,219.5781,-4.64431,247.16891,0.00253,0.98698,28.57422,7.51769,27.59081,0.0609,57.82205,1.91882,1.92044,0.58369,0.58445,S,GENERATED
78,2460264.20583,48.2449,-2.28571,2.312,2460264.18829,2460264.22775,56.83333,2.87229,219.58199,-4.64189,247.16627,0.00253,0.98698,28.56702,7.51418,27.58428,0.06087,57.82185,1.91786,1.91948,0.5829,0.58365,S,GENERATED
79,2460264.20525,48.2449,-2.08163,2.311,2460264.18772,2460264.22716,56.8,2.8712,219.58589,-4.63947,247.16364,0.00253,0.98698,28.55983,7.51067,27.57775,0.06084,57.82165,1.91691,1.91853,0.58211,0.58286,S,GENERATED
80,2460264.20468,48.2449,-1.87755,2.311,2460264.18715,2460264.22659,56.78333,2.86935,219.59117,-4.63818,247.16235,0.00253,0.98698,28.55268,7.50753,27.57118,0.06081,57.82149,1.91597,1.91758,0.58136,0.58211,S,GENERATED
81,2460264.2041,48.2449,-1.67347,2.31,2460264.18659,2460264.226,56.75,2.86827,219.59507,-4.63576,247.15971,0.00253,0.98698,28.54548,7.50403,27.56465,0.06078,57.82129,1.91502,1.91663,0.58056,0.58131,S,GENERATED
82,2460264.20353,48.2449,-1.46939,2.309,2460264.18602,2460264.22542,56.73333,2.86642,219.60035,-4.63448,247.15842,0.00253,0.98698,28.53834,7.50089,27.55807,0.06075,57.82113,1.91407,1.91568,0.57981,0.58056,S,GENERATED
83,2460264.20295,48.2449,-1.26531,2.309,2460264.18545,2460264.22483,56.7,2.86533,219.60425,-4.63205,247.15579,0.00253,0.98698,28.53114,7.49739,27.55154,0.06072,57.82093,1.91312,1.91473,0.57902,0.57977,S,GENERATED
84,2460264.20237,48.2449,-1.06122,2.308,2460264.18488,2460264.22424,56.66667,2.86425,219.60815,-4.62963,247.15315,0.00253,0.98698,28.52394,7.49388,27.54501,0.06069,57.82073,1.91217,1.91377,0.57823,0.57897,S,GENERATED
85,2460264.20181,48.2449,-0.85714,2.308,2460264.18433,2460264.22366,56.63333,2.86145,219.61516,-4.62977,247.15354,0.00253,0.98698,28.51686,7.49121,27.53838,0.06066,57.82062,1.91123,1.91284,0.57753,0.57827,S,GENERATED
86,2460264.20123,48.2449,-0.65306,2.307,2460264.18376,2460264.22307,56.6,2.86036,219.61905,-4.62735,247.1509,0.00253,0.98698,28.50966,7.48771,27.53185,0.06063,57.82042,1.91028,1.91189,0.57674,0.57748,S,GENERATED
87,2460264.20066,48.2449,-0.44898,2.307,2460264.18319,2460264.22249,56.58333,2.85851,219.62434,-4.62606,247.14961,0.00253,0.98698,28.50252,7.48458,27.52528,0.0606,57.82026,1.90934,1.91094,0.57599,0.57673,S,GENERATED
88,2460264.20008,48.2449,-0.2449,2.306,2460264.18263,2460264.2219,56.55,2.85743,219.62823,-4.62364,247.14698,0.00253,0.98698,28.49532,7.48107,27.51874,0.06057,57.82006,1.90839,1.90999,0.57519,0.57594,S,GENERATED
89,2460264.1995,48.2449,-0.04082,2.305,2460264.18206,2460264.22131,56.51667,2.85635,219.63213,-4.62122,247.14434,0.00253,0.98698,28.48813,7.47757,27.51221,0.06054,57.81986,1.90744,1.90904,0.5744,0.57515,S,GENERATED
90,2460264.19893,48.2449,0.16327,2.305,2460264.18149,2460264.22073,56.5,2.8545,219.63741,-4.61993,247.14305,0.00253,0.98698,28.48098,7.47443,27.50564,0.06051,57.8197,1.9065,1.90809,0.57365,0.57439,S,GENERATED
91,2460264.19835,48.2449,0.36735,2.304,2460264.18093,2460264.22014,56.46667,2.85342,219.64131,-4.61751,247.14042,0.00253,0.98698,28.47378,7.47093,27.4991,0.06048,57.8195,1.90555,1.90714,0.57286,0.5736,S,GENERATED
92,2460264.19778,48.2449,0.57143,2.304,2460264.18036,2460264.21956,56.45,2.85157,219.64659,-4.61623,247.13912,0.00253,0.98698,28.46664,7.4678,27.49253,0.06045,57.81934,1.90461,1.9062,0.57211,0.57285,S,GENERATED
93,2460264.1972,48.2449,0.77551,2.303,2460264.17979,2460264.21897,56.41667,2.85049,219.65049,-4.61381,247.13649,0.00253,0.98698,28.45944,7.4643,27.486,0.06042,57.81914,1.90366,1.90525,0.57132,0.57206,S,GENERATED
94,2460264.19663,48.2449,0.97959,2.303,2460264.17922,2460264.21838,56.38333,2.84941,219.65439,-4.61139,247.13386,0.00253,0.98698,28.45225,7.46079,27.47946,0.06039,57.81894,1.90271,1.9043,0.57053,0.57127,S,GENERATED
95,2460264.19605,48.2449,1.18367,2.302,2460264.17866,2460264.2178,56.36667,2.84756,219.65967,-4.6101,247.13256,0.00253,0.98698,28.4451,7.45766,27.47289,0.06036,57.81878,1.90177,1.90335,0.56978,0.57052,S,GENERATED
96,2460264.19548,48.2449,1.38776,2.301,2460264.17809,2460264.21721,56.33333,2.84648,219.66357,-4.60768,247.12993,0.00253,0.98698,28.43791,7.45416,27.46636,0.06033,57.81858,1.90082,1.9024,0.56899,0.56973,S,GENERATED
97,2460264.1949,48.2449,1.59184,2.301,2460264.17752,2460264.21663,56.31667,2.84464,219.66885,-4.6064,247.12864,0.00253,0.98698,28.43076,7.45103,27.45978,0.0603,57.81842,1.89988,1.90146,0.56824,0.56897,S,GENERATED
98,2460264.19433,48.2449,1.79592,2.3,2460264.17696,2460264.21604,56.28333,2.84356,219.67275,-4.60397,247.126,0.00253,0.98698,28.42357,7.44753,27.45325,0.06027,57.81822,1.89893,1.90051,0.56745,0.56818,S,GENERATED
99,2460264.19375,48.2449,2.0,2.3,2460264.17639,2460264.21545,56.25,2.84248,219.67665,-4.60155,247.12337,0.00253,0.98698,28.41637,7.44403,27.44672,0.06024,57.81802,1.89798,1.89956,0.56666,0.56739,S,GENERATED
100,2460264.22116,48.4898,-8.0,2.327,2460264.20361,2460264.2431,56.86667,2.83599,219.23784,-4.62106,247.04067,0.00253,0.98698,28.76312,7.45705,27.80283,0.06169,57.83043,1.94402,1.94564,0.58931,0.59006,S,GENERATED
101,2460264.22059,48.4898,-7.79592,2.327,2460264.20304,2460264.24251,56.83333,2.83491,219.24174,-4.61865,247.03802,0.00253,0.98698,28.75593,7.45356,27.79628,0.06166,57.83023,1.94306,1.94467,0.58852,0.58927,S,GENERATED
102,2460264.22001,48.4898,-7.59184,2.326,2460264.20248,2460264.24193,56.81667,2.83308,219.24703,-4.61738,247.03673,0.00253,0.98698,28.74878,7.45045,27.7897,0.06163,57.83007,1.94211,1.94372,0.58777,0.58851,S,GENERATED
103,2460264.21944,48.4898,-7.38776,2.325,2460264.20192,2460264.24134,56.76667,2.83106,219.25267,-4.61638,247.03576,0.00253,0.98698,28.74164,7.44744,27.7831,0.0616,57.82992,1.94116,1.94277,0.58703,0.58777,S,GENERATED
104,2460264.21887,48.4898,-7.18367,2.325,2460264.20135,2460264.24076,56.75,2.82923,219.25796,-4.6151,247.03447,0.00253,0.98698,28.73449,7.44433,27.77651,0.06157,57.82976,1.94021,1.94182,0.58627,0.58702,S,GENERATED
105,2460264.21829,48.4898,-6.97959,2.324,2460264.20079,2460264.24017,56.71667,2.82816,219.26186,-4.61269,247.03182,0.00253,0.98698,28.72729,7.44085,27.76996,0.06154,57.82955,1.93925,1.94086,0.58548,0.58623,S,GENERATED
106,2460264.21771,48.4898,-6.77551,2.324,2460264.20022,2460264.23958,56.68333,2.82708,219.26576,-4.61028,247.02917,0.00253,0.98698,28.72009,7.43737,27.76342,0.06151,57.82935,1.93829,1.9399,0.58469,0.58543,S,GENERATED
107,2460264.21714,48.4898,-6.57143,2.323,2460264.19965,2460264.239,56.66667,2.82525,219.27105,-4.60901,247.02788,0.00253,0.98698,28.71295,7.43426,27.75683,0.06148,57.82919,1.93734,1.93895,0.58394,0.58468,S,GENERATED
108,2460264.21657,48.4898,-6.36735,2.323,2460264.19909,2460264.23841,56.63333,2.82418,219.27495,-4.6066,247.02523,0.00253,0.98698,28.70575,7.43078,27.75028,0.06145,57.82899,1.93638,1.93799,0.58315,0.58389,S,GENERATED
