Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Seen,Source
21,2460292.383,-60,13.84615,0.903,2460292.348,2460292.428,114.48333,2.98544,214.28898,-4.01396,204.4428,0.00249,0.98206,12.0752,6.9994,-9.84618,0.01106,58.84859,0.35475,0.35507,-0.26823,-0.26804,N,Generated
22,2460292.357,-60,23.07692,0.877,2460292.322,2460292.401,112.91667,2.92425,214.11244,-3.97871,204.60271,0.00249,0.98206,11.746,6.90296,-9.50973,0.01047,58.83962,0.33569,0.33598,-0.28903,-0.28886,N,Generated
23,2460292.789,-60,32.30769,1.308,2460292.297,2460293.404,1595.03333,37.49854,80.24197,42.95062,57.5787,0.00248,0.98208,18.07754,5.45208,-22.66327,0.02468,46.89097,0.63063,0.63586,-0.26633,-0.26345,N,Generated
24,2460292.305,-60,41.53846,0.824,2460292.271,2460292.347,109.7,2.80278,213.77159,-3.90472,204.93443,0.00249,0.98206,11.09007,6.70751,-8.83716,0.00934,58.82111,0.29927,0.29952,-0.33003,-0.32988,N,Generated
25,2460292.737,-60,50.76923,1.257,2460292.245,2460293.352,1593.7,37.83268,79.69247,42.88035,57.7546,0.00248,0.98208,17.405,5.04767,-21.93787,0.02289,46.66373,0.5821,0.58694,-0.3337,-0.331,N,Generated
26,2460292.253,-60,60,0.772,2460292.22,2460292.294,106.36667,2.68116,213.44314,-3.82703,205.27754,0.00249,0.98206,10.43816,6.50819,-8.1656,0.00827,58.80191,0.26512,0.26534,-0.37022,-0.37009,N,Generated
27,2460292.226,-60,69.23077,0.746,2460292.194,2460292.267,104.65,2.6199,213.28246,-3.78705,205.45211,0.00249,0.98206,10.11401,6.40695,-7.83035,0.00777,58.79207,0.24891,0.24911,-0.39001,-0.3899,N,Generated
28,2460292.66,-60,78.46154,1.179,2460292.168,2460293.274,1591.56667,38.31699,78.87172,42.76751,58.03665,0.00248,0.98207,16.39872,4.45052,-20.83506,0.02034,46.33033,0.51349,0.51778,-0.43192,-0.4295,N,Generated
29,2460292.174,-60,87.69231,0.693,2460292.143,2460292.213,101.13333,2.49813,212.97346,-3.70341,205.81307,0.00249,0.98206,9.46966,6.20154,-7.16039,0.00681,58.77184,0.2182,0.21837,-0.42897,-0.42888,N,Generated
30,2460292.148,-60,96.92308,0.667,2460292.117,2460292.186,99.33333,2.43653,212.8218,-3.66061,205.99572,0.00249,0.98206,9.14992,6.09713,-6.82607,0.00636,58.7615,0.20371,0.20386,-0.44815,-0.44806,N,Generated
31,2460292.582,-60,106.15385,1.101,2460292.091,2460293.195,1589.25,38.78273,78.0518,42.64741,58.3359,0.00248,0.98207,15.39614,3.86469,-19.7159,0.01794,46.00519,0.44981,0.45358,-0.52673,-0.52457,N,Generated
32,2460292.095,-60,115.38462,0.615,2460292.066,2460292.132,95.66667,2.31352,212.52941,-3.57158,206.37116,0.00249,0.98206,8.5159,5.8851,-6.15825,0.00551,58.74029,0.17644,0.17657,-0.48586,-0.48579,N,Generated
33,2460292.069,-60,124.61538,0.588,2460292.04,2460292.105,93.78333,2.25257,212.3902,-3.52491,206.56558,0.00249,0.98206,8.20199,5.77748,-5.82462,0.00511,58.7294,0.16367,0.16378,-0.5044,-0.50433,N,Generated
34,2460292.504,-60,133.84615,1.024,2460292.014,2460293.116,1586.75,39.22771,77.23687,42.51822,58.65678,0.00249,0.98207,14.39783,3.29052,-18.58009,0.0157,45.69011,0.39097,0.39425,-0.61804,-0.61614,N,Generated
35,2460292.017,-60,143.07692,0.536,2460291.989,2460292.051,89.95,2.12867,212.11607,-3.42987,206.95706,0.00249,0.98206,7.58211,5.55854,-5.159,0.00437,58.70719,0.13985,0.13993,-0.54084,-0.54079,N,Generated
36,2460291.99,-60,152.30769,0.51,2460291.963,2460292.024,87.98333,2.06618,211.98265,-3.38107,207.15577,0.0025,0.98206,7.27672,5.44725,-4.82688,0.00403,58.69586,0.1288,0.12888,-0.55874,-0.5587,N,Generated
37,2460291.964,-60,161.53846,0.483,2460291.937,2460291.997,86.01667,2.0038,211.85319,-3.33097,207.35811,0.0025,0.98206,6.97483,5.33477,-4.49508,0.0037,58.68434,0.11832,0.11839,-0.57643,-0.57639,N,Generated
38,2460291.938,-60,170.76923,0.457,2460291.912,2460291.97,84,1.94082,211.72542,-3.28021,207.56158,0.0025,0.98206,6.677,5.22103,-4.16384,0.00339,58.67268,0.10842,0.10848,-0.5939,-0.59386,N,Generated
39,2460291.911,-60,180,0.431,2460291.886,2460291.943,81.96667,1.87839,211.60313,-3.22769,207.77032,0.0025,0.98206,6.38363,5.10608,-3.8328,0.0031,58.66083,0.09909,0.09915,-0.61116,-0.61112,N,Generated
40,2460291.885,-56.92308,-180,0.405,2460291.866,2460291.91,62.93333,2.07165,219.00224,-3.23702,216.10567,0.0025,0.98206,6.04692,5.30867,-2.89657,0.00278,58.64005,0.08889,0.08895,-0.59721,-0.59718,N,Generated
41,2460292.879,-56.92308,-170.76923,1.398,2460292.841,2460292.926,122.5,5.04471,225.4275,-5.19712,210.17942,0.00248,0.98209,18.35152,10.24183,-15.24808,0.02543,58.91116,0.81628,0.81751,0.31334,0.314,S,Generated
42,2460292.853,-56.92308,-161.53846,1.372,2460292.815,2460292.9,121.25,4.96896,225.22101,-5.15947,210.3054,0.00248,0.98209,18.01332,10.12843,-14.91561,0.02451,58.90786,0.78667,0.78784,0.28618,0.2868,S,Generated
43,2460292.827,-56.92308,-152.30769,1.346,2460292.79,2460292.873,119.98333,4.89311,225.01641,-5.12116,210.43296,0.00248,0.98209,17.67539,10.01428,-14.58345,0.0236,58.90436,0.75762,0.75873,0.25915,0.25974,S,Generated
44,2460292.801,-56.92308,-143.07692,1.32,2460292.764,2460292.846,118.71667,4.81646,224.81229,-5.08271,210.56047,0.00248,0.98208,17.33784,9.89917,-14.25182,0.02272,58.90071,0.72913,0.73018,0.23224,0.23281,S,Generated
45,2460292.775,-56.92308,-133.84615,1.294,2460292.738,2460292.82,117.41667,4.74039,224.61149,-5.04307,210.69119,0.00248,0.98208,17.00052,9.78346,-13.9203,0.02185,58.89679,0.7012,0.70219,0.2055,0.20604,S,Generated
46,2460292.749,-56.92308,-124.61538,1.268,2460292.713,2460292.793,116.1,4.66419,224.41259,-5.00276,210.82348,0.00248,0.98208,16.66354,9.66695,-13.58911,0.021,58.89267,0.67382,0.67476,0.1789,0.17941,S,Generated
47,2460292.722,-56.92308,-115.38462,1.242,2460292.687,2460292.767,114.76667,4.58786,224.2156,-4.96178,210.95734,0.00248,0.98208,16.3269,9.54964,-13.25826,0.02016,58.88834,0.647,0.64789,0.15245,0.15294,S,Generated
48,2460292.696,-56.92308,-106.15385,1.216,2460292.661,2460292.74,113.41667,4.5114,224.02053,-4.92011,211.09277,0.00248,0.98208,15.99063,9.43151,-12.92775,0.01935,58.8838,0.62075,0.62159,0.12615,0.12661,S,Generated
49,2460292.67,-56.92308,-96.92308,1.19,2460292.636,2460292.714,112.05,4.4348,223.82738,-4.87775,211.22977,0.00248,0.98207,15.65475,9.31255,-12.59761,0.01855,58.87906,0.59506,0.59585,0.10001,0.10044,S,Generated
50,2460292.644,-56.92308,-87.69231,1.164,2460292.61,2460292.687,110.66667,4.35807,223.63616,-4.83469,211.36833,0.00248,0.98207,15.31929,9.19276,-12.26783,0.01777,58.87411,0.56993,0.57068,0.07402,0.07444,S,Generated
51,2460292.618,-56.92308,-78.46154,1.138,2460292.584,2460292.66,109.28333,4.28202,223.44865,-4.79027,211.51048,0.00248,0.98207,14.98417,9.07229,-11.93817,0.017,58.86889,0.54536,0.54606,0.04821,0.0486,S,Generated
52,2460292.592,-56.92308,-69.23077,1.111,2460292.559,2460292.634,107.86667,4.20499,223.2613,-4.74579,211.65216,0.00248,0.98207,14.64961,8.95078,-11.60914,0.01625,58.86353,0.52137,0.52202,0.02255,0.02292,S,Generated
53,2460292.566,-56.92308,-60,1.085,2460292.533,2460292.607,106.43333,4.12779,223.07591,-4.70061,211.79541,0.00248,0.98207,14.31556,8.8284,-11.2805,0.01553,58.85797,0.49794,0.49855,-0.00294,-0.00259,S,Generated
54,2460292.54,-56.92308,-50.76923,1.059,2460292.507,2460292.58,104.98333,4.05044,222.89246,-4.6547,211.9402,0.00248,0.98207,13.98203,8.70514,-10.95226,0.01481,58.8522,0.47507,0.47565,-0.02825,-0.02793,S,Generated
55,2460292.514,-56.92308,-41.53846,1.033,2460292.482,2460292.554,103.5,3.97359,222.7124,-4.60752,212.08817,0.00248,0.98207,13.649,8.58111,-10.62423,0.01412,58.84617,0.45277,0.45331,-0.05339,-0.05308,S,Generated
56,2460292.488,-56.92308,-32.30769,1.007,2460292.456,2460292.527,102.01667,3.8959,222.53288,-4.56015,212.23607,0.00249,0.98206,13.31664,8.45606,-10.29681,0.01344,58.83999,0.43104,0.43154,-0.07836,-0.07807,S,Generated
57,2460292.461,-56.92308,-23.07692,0.981,2460292.43,2460292.5,100.5,3.8187,222.35676,-4.5115,212.38714,0.00249,0.98206,12.98487,8.3302,-9.96962,0.01279,58.83356,0.40988,0.41034,-0.10314,-0.10287,S,Generated
58,2460292.435,-56.92308,-13.84615,0.955,2460292.405,2460292.474,98.98333,3.74066,222.18119,-4.46265,212.53813,0.00249,0.98206,12.65386,8.20331,-9.64306,0.01214,58.82696,0.38929,0.38972,-0.12774,-0.12749,S,Generated
59,2460292.409,-56.92308,-4.61538,0.929,2460292.379,2460292.447,97.43333,3.66309,222.00903,-4.41249,212.69228,0.00249,0.98206,12.32353,8.07558,-9.31675,0.01152,58.82012,0.36926,0.36966,-0.15215,-0.15191,S,Generated
60,2460292.383,-56.92308,4.61538,0.902,2460292.353,2460292.42,95.86667,3.58533,221.83887,-4.36158,212.84798,0.00249,0.98206,11.994,7.94691,-8.99089,0.01092,58.81308,0.34981,0.35018,-0.17637,-0.17615,N,Generated
61,2460292.357,-56.92308,13.84615,0.876,2460292.328,2460292.393,94.3,3.50819,221.67249,-4.30921,213.00723,0.00249,0.98206,11.66526,7.81739,-8.66526,0.01033,58.80577,0.33092,0.33126,-0.20039,-0.20019,N,Generated
62,2460292.331,-56.92308,23.07692,0.85,2460292.302,2460292.367,92.7,3.43003,221.50633,-4.25675,213.16599,0.00249,0.98206,11.33754,7.68678,-8.34034,0.00976,58.79832,0.31261,0.31293,-0.22423,-0.22404,N,Generated
63,2460292.305,-56.92308,32.30769,0.824,2460292.276,2460292.34,91.08333,3.35168,221.34218,-4.20351,213.32628,0.00249,0.98206,11.01084,7.55519,-8.01589,0.0092,58.79066,0.29487,0.29516,-0.24786,-0.24769,N,Generated
64,2460292.278,-56.92308,41.53846,0.798,2460292.251,2460292.313,89.45,3.27312,221.18004,-4.14948,213.48811,0.00249,0.98206,10.68525,7.4226,-7.69193,0.00867,58.7828,0.2777,0.27797,-0.2713,-0.27114,N,Generated
65,2460292.252,-56.92308,50.76923,0.772,2460292.225,2460292.286,87.8,3.19436,221.01993,-4.09466,213.65146,0.00249,0.98206,10.36087,7.28902,-7.36847,0.00815,58.77474,0.2611,0.26135,-0.29453,-0.29438,N,Generated
66,2460292.226,-56.92308,60,0.746,2460292.2,2460292.259,86.13333,3.11538,220.86185,-4.03905,213.81633,0.00249,0.98206,10.0378,7.15443,-7.04552,0.00765,58.76647,0.24508,0.24531,-0.31756,-0.31742,N,Generated
67,2460292.2,-56.92308,69.23077,0.719,2460292.174,2460292.232,84.45,3.03619,220.7058,-3.98262,213.98272,0.00249,0.98206,9.71617,7.01881,-6.72308,0.00717,58.75799,0.22963,0.22984,-0.34038,-0.34025,N,Generated
68,2460292.174,-56.92308,78.46154,0.693,2460292.148,2460292.206,82.75,2.95678,220.55179,-3.92539,214.15063,0.00249,0.98206,9.39611,6.88217,-6.40117,0.00671,58.74931,0.21475,0.21494,-0.36299,-0.36287,N,Generated
69,2460292.148,-56.92308,87.69231,0.667,2460292.123,2460292.179,81.05,2.87794,220.40163,-3.86662,214.32206,0.00249,0.98206,9.07771,6.74456,-6.07957,0.00626,58.74038,0.20044,0.20062,-0.38538,-0.38528,N,Generated
70,2460292.121,-56.92308,96.92308,0.641,2460292.097,2460292.152,79.3,2.79871,220.25317,-3.80717,214.4946,0.00249,0.98206,8.76125,6.60588,-5.75857,0.00583,58.73125,0.18671,0.18687,-0.40756,-0.40746,N,Generated
71,2460292.095,-56.92308,106.15385,0.615,2460292.071,2460292.125,77.55,2.71863,220.10533,-3.74746,214.66704,0.00249,0.98206,8.44698,6.46609,-5.43829,0.00542,58.72196,0.17355,0.17369,-0.42952,-0.42944,N,Generated
72,2460292.069,-56.92308,115.38462,0.588,2460292.046,2460292.098,75.78333,2.63832,219.95956,-3.6869,214.84099,0.00249,0.98206,8.13507,6.32523,-5.11857,0.00503,58.71246,0.16097,0.16109,-0.45127,-0.45119,N,Generated
73,2460292.043,-56.92308,124.61538,0.562,2460292.02,2460292.071,73.98333,2.55841,219.8173,-3.62492,215.01804,0.00249,0.98206,7.82573,6.18333,-4.79926,0.00466,58.70272,0.14895,0.14906,-0.47279,-0.47272,N,Generated
74,2460292.016,-56.92308,133.84615,0.536,2460291.994,2460292.044,72.18333,2.47764,219.67568,-3.56267,215.19499,0.00249,0.98206,7.51941,6.04031,-4.48069,0.0043,58.6928,0.13751,0.13761,-0.49409,-0.49403,N,Generated
75,2460291.99,-56.92308,143.07692,0.51,2460291.969,2460292.017,70.36667,2.39664,219.53614,-3.49955,215.37343,0.0025,0.98206,7.2164,5.89619,-4.16271,0.00396,58.68268,0.12665,0.12674,-0.51517,-0.51512,N,Generated
76,2460291.964,-56.92308,152.30769,0.483,2460291.943,2460291.99,68.55,2.31617,219.40051,-3.43484,215.55536,0.0025,0.98206,6.91704,5.75101,-3.84514,0.00364,58.67231,0.11635,0.11643,-0.53602,-0.53597,N,Generated
77,2460291.938,-56.92308,161.53846,0.457,2460291.917,2460291.964,66.7,2.2347,219.26516,-3.36998,215.73678,0.0025,0.98206,6.62199,5.60468,-3.52838,0.00334,58.66177,0.10663,0.1067,-0.55665,-0.5566,N,Generated
78,2460291.912,-56.92308,170.76923,0.431,2460291.892,2460291.937,64.81667,2.1536,219.13337,-3.30365,215.92129,0.0025,0.98206,6.33168,5.45725,-3.21208,0.00305,58.651,0.09747,0.09754,-0.57704,-0.577,N,Generated
79,2460291.885,-56.92308,180,0.405,2460291.866,2460291.91,62.93333,2.07165,219.00224,-3.23702,216.10567,0.0025,0.98206,6.04692,5.30867,-2.89657,0.00278,58.64005,0.08889,0.08895,-0.59721,-0.59718,N,Generated
80,2460291.867,-53.84615,-180,0.386,2460291.851,2460291.887,52.9,2.15349,224.00349,-3.2522,221.85549,0.0025,0.98206,5.81649,5.40569,-2.148,0.00257,58.62703,0.08224,0.08229,-0.59164,-0.5916,N,Generated
81,2460292.86,-53.84615,-170.76923,1.38,2460292.826,2460292.904,113.05,5.65943,230.11652,-5.71942,216.08481,0.00248,0.98209,18.04769,11.37885,-14.03171,0.0246,58.84486,0.7888,0.79014,0.41236,0.41307,S,Generated
82,2460292.834,-53.84615,-161.53846,1.354,2460292.8,2460292.877,111.71667,5.57025,229.92401,-5.66808,216.21517,0.00248,0.98209,17.70957,11.23833,-13.70885,0.02369,58.84367,0.75974,0.76101,0.3827,0.38338,S,Generated
83,2460292.808,-53.84615,-152.30769,1.328,2460292.774,2460292.851,110.35,5.48009,229.73173,-5.61674,216.34505,0.00248,0.98208,17.37186,11.09683,-13.38668,0.02281,58.84232,0.73125,0.73244,0.35316,0.3538,S,Generated
84,2460292.782,-53.84615,-143.07692,1.302,2460292.749,2460292.824,108.98333,5.39095,229.54306,-5.56379,216.47842,0.00248,0.98208,17.03437,10.95473,-13.06464,0.02194,58.84061,0.7033,0.70443,0.32377,0.32439,S,Generated
85,2460292.756,-53.84615,-133.84615,1.276,2460292.723,2460292.798,107.61667,5.30102,229.35497,-5.51066,216.61172,0.00248,0.98208,16.6973,10.81168,-12.74325,0.02108,58.83872,0.67591,0.67698,0.29452,0.2951,S,Generated
86,2460292.73,-53.84615,-124.61538,1.249,2460292.697,2460292.771,106.21667,5.2119,229.17016,-5.45606,216.74809,0.00248,0.98208,16.3605,10.66796,-12.42207,0.02025,58.8365,0.64908,0.65009,0.26542,0.26598,S,Generated
87,2460292.704,-53.84615,-115.38462,1.223,2460292.672,2460292.744,104.81667,5.12199,228.98593,-5.40128,216.88438,0.00248,0.98208,16.02416,10.52327,-12.10156,0.01943,58.83409,0.62281,0.62377,0.23647,0.23699,S,Generated
88,2460292.678,-53.84615,-106.15385,1.197,2460292.646,2460292.718,103.4,5.03208,228.80365,-5.34567,217.02216,0.00248,0.98207,15.68822,10.37775,-11.78149,0.01863,58.83143,0.59711,0.598,0.20767,0.20816,S,Generated
89,2460292.652,-53.84615,-96.92308,1.171,2460292.62,2460292.691,101.96667,4.94218,228.62332,-5.28922,217.16144,0.00248,0.98207,15.3527,10.23139,-11.46188,0.01784,58.8285,0.57196,0.57281,0.17902,0.17949,S,Generated
90,2460292.626,-53.84615,-87.69231,1.145,2460292.595,2460292.664,100.53333,4.85148,228.44358,-5.23258,217.30063,0.00248,0.98207,15.01771,10.08406,-11.14295,0.01708,58.8254,0.54739,0.54818,0.15053,0.15097,S,Generated
91,2460292.6,-53.84615,-78.46154,1.119,2460292.569,2460292.638,99.06667,4.76157,228.26717,-5.17443,217.44288,0.00248,0.98207,14.68311,9.936,-10.82429,0.01633,58.82196,0.52337,0.52411,0.12221,0.12263,S,Generated
92,2460292.573,-53.84615,-69.23077,1.093,2460292.543,2460292.611,97.6,4.67087,228.09136,-5.11609,217.58504,0.00248,0.98207,14.34911,9.78696,-10.50631,0.0156,58.81834,0.49992,0.50062,0.09405,0.09444,S,Generated
93,2460292.547,-53.84615,-60,1.067,2460292.518,2460292.584,96.11667,4.58015,227.91752,-5.0569,217.72869,0.00248,0.98207,14.01564,9.63705,-10.18883,0.01489,58.81445,0.47704,0.47769,0.06606,0.06643,S,Generated
94,2460292.521,-53.84615,-50.76923,1.041,2460292.492,2460292.558,94.61667,4.48943,227.74566,-4.99683,217.87381,0.00248,0.98207,13.68275,9.48626,-9.87185,0.01419,58.81031,0.45472,0.45533,0.03824,0.03859,S,Generated
95,2460292.495,-53.84615,-41.53846,1.015,2460292.466,2460292.531,93.1,4.39694,227.57271,-4.93741,218.01688,0.00249,0.98206,13.35065,9.33435,-9.55583,0.01351,58.80606,0.43298,0.43355,0.01059,0.01092,S,Generated
96,2460292.469,-53.84615,-32.30769,0.988,2460292.441,2460292.504,91.56667,4.30619,227.40482,-4.8756,218.16496,0.00249,0.98206,13.01904,9.18179,-9.23986,0.01285,58.8014,0.4118,0.41233,-0.01687,-0.01656,S,Generated
97,2460292.443,-53.84615,-23.07692,0.962,2460292.415,2460292.478,90.03333,4.21464,227.23756,-4.81359,218.31294,0.00249,0.98206,12.68821,9.02823,-8.92462,0.01221,58.79655,0.39119,0.39168,-0.04414,-0.04386,S,Generated
98,2460292.417,-53.84615,-13.84615,0.936,2460292.389,2460292.451,88.48333,4.12307,227.0723,-4.75069,218.46239,0.00249,0.98206,12.35814,8.87376,-8.60991,0.01159,58.79144,0.37115,0.3716,-0.07123,-0.07097,S,Generated
99,2460292.391,-53.84615,-4.61538,0.91,2460292.364,2460292.424,86.91667,4.03148,226.90905,-4.6869,218.61331,0.00249,0.98206,12.0289,8.71838,-8.29575,0.01098,58.78608,0.35168,0.3521,-0.09813,-0.09788,S,Generated
100,2460292.364,-53.84615,4.61538,0.884,2460292.338,2460292.397,85.33333,3.93986,226.74781,-4.62221,218.76568,0.00249,0.98206,11.70053,8.56207,-7.98213,0.01039,58.78045,0.33277,0.33316,-0.12483,-0.12461,S,Generated
101,2460292.338,-53.84615,13.84615,0.858,2460292.312,2460292.371,83.75,3.84744,226.58722,-4.55731,218.91796,0.00249,0.98206,11.3732,8.40476,-7.66926,0.00982,58.77463,0.31444,0.3148,-0.15135,-0.15113,S,Generated
102,2460292.312,-53.84615,23.07692,0.832,2460292.287,2460292.344,82.13333,3.75576,226.43002,-4.49082,219.07326,0.00249,0.98206,11.04683,8.24658,-7.35676,0.00926,58.76849,0.29668,0.29701,-0.17765,-0.17745,N,Generated
103,2460292.286,-53.84615,32.30769,0.805,2460292.261,2460292.317,80.51667,3.66329,226.27348,-4.4241,219.22845,0.00249,0.98206,10.72165,8.08739,-7.04503,0.00873,58.76215,0.27949,0.27979,-0.20376,-0.20358,N,Generated
104,2460292.26,-53.84615,41.53846,0.779,2460292.235,2460292.29,78.88333,3.57078,226.11898,-4.35647,219.38509,0.00249,0.98206,10.39769,7.92725,-6.73389,0.00821,58.75556,0.26287,0.26315,-0.22966,-0.22949,N,Generated
105,2460292.234,-53.84615,50.76923,0.753,2460292.21,2460292.263,77.25,3.47748,225.96514,-4.28862,219.54163,0.00249,0.98206,10.07514,7.76609,-6.42351,0.00771,58.74875,0.24683,0.24708,-0.25535,-0.25519,N,Generated
106,2460292.207,-53.84615,60,0.727,2460292.184,2460292.237,75.58333,3.38489,225.81473,-4.21914,219.70117,0.00249,0.98206,9.75397,7.60403,-6.11356,0.00723,58.74164,0.23135,0.23158,-0.28082,-0.28068,N,Generated
107,2460292.181,-53.84615,69.23077,0.701,2460292.158,2460292.21,73.91667,3.29152,225.66499,-4.14943,219.8606,0.00249,0.98206,9.43447,7.44094,-5.80439,0.00676,58.73432,0.21645,0.21666,-0.30609,-0.30596,N,Generated
108,2460292.155,-53.84615,78.46154,0.674,2460292.133,2460292.183,72.23333,3.1981,225.5173,-4.07878,220.02147,0.00249,0.98206,9.11673,7.27688,-5.49584,0.00632,58.72674,0.20212,0.20231,-0.33114,-0.33102,N,Generated
109,2460292.129,-53.84615,87.69231,0.648,2460292.107,2460292.156,70.53333,3.10464,225.37168,-4.0072,220.18377,0.00249,0.98206,8.80093,7.11184,-5.18791,0.00589,58.7189,0.18836,0.18854,-0.35596,-0.35586,N,Generated
110,2460292.103,-53.84615,96.92308,0.622,2460292.081,2460292.129,68.83333,3.0104,225.22675,-3.93537,220.34596,0.00249,0.98206,8.48735,6.94577,-4.88079,0.00548,58.71085,0.17518,0.17534,-0.38057,-0.38047,N,Generated
