Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Seen
25,2460026.28578,48.0,-1.58974,1.061,2460026.26491,2460026.31186,67.61667,5.37472,270.16425,-5.83535,277.64716,0.00247,0.99401,13.47145,11.21007,7.48291,0.01376,58.99953,0.44227,0.44298,0.20349,0.2039,S
26,2460026.28504,48.0,-1.33333,1.061,2460026.26419,2460026.31111,67.56667,5.3704,270.1618,-5.83057,277.6413,0.00247,0.99401,13.462,11.20097,7.4795,0.01374,59.00046,0.44166,0.44237,0.20223,0.20264,S
27,2460026.28432,48.0,-1.07692,1.06,2460026.26348,2460026.31037,67.51667,5.36343,270.1624,-5.82855,277.63858,0.00247,0.99401,13.45269,11.19199,7.47617,0.01372,59.00165,0.44106,0.44177,0.20099,0.20139,S
28,2460026.28359,48.0,-0.82051,1.059,2460026.26277,2460026.30962,67.46667,5.35911,270.15996,-5.82378,277.63272,0.00247,0.99401,13.44324,11.18289,7.47276,0.0137,59.00258,0.44045,0.44116,0.19973,0.20013,S
29,2460026.28286,48.0,-0.5641,1.058,2460026.26206,2460026.30887,67.4,5.35332,270.15921,-5.82053,277.6286,0.00247,0.99401,13.43387,11.17385,7.46939,0.01368,59.00366,0.43985,0.44055,0.19848,0.19888,S
30,2460026.28213,48.0,-0.30769,1.058,2460026.26134,2460026.30811,67.35,5.349,270.15677,-5.81575,277.62274,0.00247,0.99401,13.42442,11.16475,7.46598,0.01366,59.00459,0.43924,0.43994,0.19722,0.19762,S
31,2460026.2814,48.0,-0.05128,1.057,2460026.26062,2460026.30736,67.3,5.34468,270.15432,-5.81097,277.61688,0.00247,0.99401,13.41497,11.15565,7.46256,0.01364,59.00553,0.43863,0.43933,0.19596,0.19636,S
32,2460026.28067,48.0,0.20513,1.056,2460026.25992,2460026.30661,67.23333,5.33889,270.15357,-5.80773,277.61277,0.00247,0.99401,13.4056,11.14662,7.4592,0.01362,59.0066,0.43803,0.43873,0.19471,0.19511,S
33,2460026.27994,48.0,0.46154,1.056,2460026.2592,2460026.30586,67.18333,5.33457,270.15113,-5.80295,277.60691,0.00247,0.99401,13.39615,11.13752,7.45578,0.0136,59.00753,0.43742,0.43812,0.19345,0.19385,S
34,2460026.27921,48.0,0.71795,1.055,2460026.2585,2460026.3051,67.11667,5.32878,270.15038,-5.7997,277.60279,0.00247,0.99401,13.38678,11.12848,7.45242,0.01359,59.0086,0.43682,0.43752,0.1922,0.1926,S
35,2460026.27848,48.0,0.97436,1.054,2460026.25778,2460026.30435,67.06667,5.32446,270.14793,-5.79492,277.59693,0.00247,0.99401,13.37733,11.11938,7.449,0.01357,59.00954,0.43621,0.43691,0.19095,0.19135,S
36,2460026.27774,48.0,1.23077,1.053,2460026.25706,2460026.3036,67.01667,5.32014,270.14549,-5.79014,277.59108,0.00247,0.99401,13.36788,11.11028,7.44559,0.01355,59.01047,0.43561,0.4363,0.18969,0.19009,S
37,2460026.27702,48.0,1.48718,1.053,2460026.25635,2460026.30285,66.95,5.31435,270.14474,-5.78689,277.58696,0.00247,0.99401,13.35851,11.10124,7.44222,0.01353,59.01154,0.43501,0.4357,0.18844,0.18884,S
38,2460026.27628,48.0,1.74359,1.052,2460026.25564,2460026.30209,66.9,5.31003,270.14229,-5.78211,277.5811,0.00247,0.99401,13.34906,11.09214,7.43881,0.01351,59.01247,0.4344,0.43509,0.18718,0.18758,S
39,2460026.27556,48.0,2.0,1.051,2460026.25493,2460026.30134,66.83333,5.30423,270.14154,-5.77887,277.57699,0.00247,0.99401,13.3397,11.0831,7.43545,0.01349,59.01353,0.4338,0.43449,0.18593,0.18633,S
40,2460026.30414,48.30769,-8.0,1.08,2460026.28278,2460026.33084,69.21667,5.47499,270.20065,-5.92214,277.83587,0.00247,0.99402,13.71123,11.39713,7.63522,0.01425,58.9767,0.4579,0.45865,0.23115,0.23158,S
41,2460026.30341,48.30769,-7.74359,1.079,2460026.28206,2460026.33009,69.16667,5.47066,270.19823,-5.9174,277.82998,0.00247,0.99402,13.70178,11.38806,7.63175,0.01423,58.97765,0.45728,0.45803,0.22988,0.23031,S
42,2460026.30268,48.30769,-7.48718,1.078,2460026.28135,2460026.32934,69.1,5.46487,270.19751,-5.91417,277.82585,0.00247,0.99402,13.6924,11.37905,7.62834,0.01421,58.97874,0.45667,0.45741,0.22863,0.22906,S
43,2460026.30195,48.30769,-7.23077,1.078,2460026.28064,2460026.32859,69.05,5.46055,270.19509,-5.90943,277.81996,0.00247,0.99402,13.68295,11.36997,7.62487,0.01419,58.97968,0.45605,0.45679,0.22737,0.2278,S
44,2460026.30122,48.30769,-6.97436,1.077,2460026.27993,2460026.32784,68.98333,5.45476,270.19438,-5.9062,277.81583,0.00247,0.99402,13.67357,11.36096,7.62145,0.01417,58.98077,0.45543,0.45618,0.22612,0.22654,S
45,2460026.30049,48.30769,-6.71795,1.076,2460026.27921,2460026.32708,68.93333,5.45043,270.19196,-5.90146,277.80994,0.00247,0.99402,13.66412,11.35189,7.61798,0.01415,58.98171,0.45481,0.45555,0.22486,0.22528,S
46,2460026.29976,48.30769,-6.46154,1.075,2460026.2785,2460026.32633,68.88333,5.4461,270.18954,-5.89671,277.80405,0.00247,0.99401,13.65466,11.34281,7.61451,0.01413,58.98266,0.45419,0.45493,0.2236,0.22402,S
47,2460026.29903,48.30769,-6.20513,1.075,2460026.27779,2460026.32558,68.81667,5.44031,270.18882,-5.89349,277.79992,0.00247,0.99401,13.64529,11.3338,7.6111,0.01411,58.98374,0.45358,0.45432,0.22234,0.22277,S
48,2460026.2983,48.30769,-5.94872,1.074,2460026.27707,2460026.32483,68.76667,5.43598,270.1864,-5.88874,277.79403,0.00247,0.99401,13.63583,11.32473,7.60763,0.01409,58.98469,0.45296,0.4537,0.22108,0.2215,S
49,2460026.29757,48.30769,-5.69231,1.073,2460026.27637,2460026.32407,68.7,5.43019,270.18568,-5.88552,277.78989,0.00247,0.99401,13.62646,11.31571,7.60421,0.01407,58.98577,0.45235,0.45309,0.21983,0.22025,S
50,2460026.29684,48.30769,-5.4359,1.072,2460026.27565,2460026.32332,68.65,5.42586,270.18326,-5.88077,277.78401,0.00247,0.99401,13.61701,11.30664,7.60075,0.01405,58.98671,0.45174,0.45247,0.21857,0.21899,S
51,2460026.2961,48.30769,-5.17949,1.072,2460026.27493,2460026.32257,68.6,5.42154,270.18084,-5.87603,277.77812,0.00247,0.99401,13.60755,11.29756,7.59728,0.01403,58.98766,0.45112,0.45185,0.21731,0.21773,S
52,2460026.29538,48.30769,-4.92308,1.071,2460026.27422,2460026.32182,68.53333,5.41574,270.18012,-5.8728,277.77399,0.00247,0.99401,13.59818,11.28855,7.59386,0.01402,58.98874,0.45051,0.45124,0.21606,0.21648,S
53,2460026.29464,48.30769,-4.66667,1.07,2460026.27351,2460026.32106,68.48333,5.41142,270.1777,-5.86806,277.7681,0.00247,0.99401,13.58872,11.27947,7.59039,0.014,58.98968,0.44989,0.45062,0.2148,0.21522,S
54,2460026.29392,48.30769,-4.41026,1.07,2460026.2728,2460026.32031,68.41667,5.40562,270.17699,-5.86484,277.76396,0.00247,0.99401,13.57935,11.27046,7.58698,0.01398,58.99076,0.44928,0.45001,0.21355,0.21396,S
55,2460026.29318,48.30769,-4.15385,1.069,2460026.27208,2460026.31956,68.36667,5.40129,270.17457,-5.86009,277.75808,0.00247,0.99401,13.5699,11.26138,7.58351,0.01396,58.9917,0.44867,0.44939,0.21229,0.2127,S
56,2460026.29245,48.30769,-3.89744,1.068,2460026.27137,2460026.31881,68.31667,5.39696,270.17215,-5.85534,277.75219,0.00247,0.99401,13.56045,11.25231,7.58004,0.01394,58.99264,0.44805,0.44878,0.21103,0.21144,S
57,2460026.29172,48.30769,-3.64103,1.067,2460026.27066,2460026.31806,68.25,5.39117,270.17143,-5.85212,277.74806,0.00247,0.99401,13.55107,11.24329,7.57663,0.01392,58.99372,0.44744,0.44817,0.20978,0.21019,S
58,2460026.29099,48.30769,-3.38462,1.067,2460026.26994,2460026.3173,68.2,5.38684,270.16901,-5.84737,277.74217,0.00247,0.99401,13.54162,11.23421,7.57316,0.0139,58.99466,0.44683,0.44755,0.20852,0.20893,S
59,2460026.29026,48.30769,-3.12821,1.066,2460026.26924,2460026.31655,68.13333,5.38105,270.16829,-5.84415,277.73804,0.00247,0.99401,13.53225,11.2252,7.56975,0.01388,58.99574,0.44622,0.44694,0.20727,0.20768,S
60,2460026.28953,48.30769,-2.87179,1.065,2460026.26852,2460026.3158,68.08333,5.37672,270.16587,-5.8394,277.73215,0.00247,0.99401,13.5228,11.21612,7.56628,0.01386,58.99667,0.44561,0.44633,0.20601,0.20642,S
61,2460026.2888,48.30769,-2.61538,1.064,2460026.2678,2460026.31505,68.03333,5.37239,270.16345,-5.83465,277.72626,0.00247,0.99401,13.51335,11.20704,7.56282,0.01384,58.99761,0.445,0.44571,0.20475,0.20516,S
62,2460026.28807,48.30769,-2.35897,1.064,2460026.26709,2460026.31429,67.96667,5.3666,270.16273,-5.83143,277.72213,0.00247,0.99401,13.50397,11.19803,7.5594,0.01382,58.99869,0.44439,0.4451,0.2035,0.20391,S
63,2460026.28734,48.30769,-2.10256,1.063,2460026.26638,2460026.31354,67.91667,5.36226,270.16031,-5.82668,277.71624,0.00247,0.99401,13.49452,11.18895,7.55594,0.0138,58.99963,0.44378,0.44449,0.20224,0.20265,S
64,2460026.28661,48.30769,-1.84615,1.062,2460026.26567,2460026.31279,67.85,5.35647,270.15959,-5.82346,277.71211,0.00247,0.99401,13.48515,11.17993,7.55252,0.01378,59.0007,0.44317,0.44388,0.201,0.2014,S
65,2460026.28588,48.30769,-1.58974,1.061,2460026.26495,2460026.31204,67.8,5.35214,270.15717,-5.81871,277.70623,0.00247,0.99401,13.4757,11.17085,7.54906,0.01377,59.00164,0.44256,0.44327,0.19974,0.20014,S
66,2460026.28515,48.30769,-1.33333,1.061,2460026.26424,2460026.31128,67.75,5.34781,270.15475,-5.81396,277.70034,0.00247,0.99401,13.46625,11.16177,7.54559,0.01375,59.00257,0.44195,0.44266,0.19848,0.19888,S
67,2460026.28442,48.30769,-1.07692,1.06,2460026.26353,2460026.31053,67.68333,5.34201,270.15403,-5.81074,277.69621,0.00247,0.99401,13.45688,11.15276,7.54218,0.01373,59.00365,0.44135,0.44205,0.19723,0.19764,S
68,2460026.28369,48.30769,-0.82051,1.059,2460026.26281,2460026.30978,67.63333,5.33768,270.15161,-5.80599,277.69032,0.00247,0.99401,13.44743,11.14367,7.53871,0.01371,59.00458,0.44074,0.44144,0.19597,0.19638,S
69,2460026.28296,48.30769,-0.5641,1.059,2460026.26211,2460026.30903,67.56667,5.33189,270.15089,-5.80277,277.68619,0.00247,0.99401,13.43806,11.13466,7.5353,0.01369,59.00565,0.44014,0.44084,0.19473,0.19513,S
70,2460026.28223,48.30769,-0.30769,1.058,2460026.26139,2460026.30828,67.51667,5.32755,270.14847,-5.79802,277.6803,0.00247,0.99401,13.42861,11.12558,7.53183,0.01367,59.00659,0.43953,0.44023,0.19347,0.19387,S
71,2460026.28149,48.30769,-0.05128,1.057,2460026.26067,2460026.30752,67.46667,5.32322,270.14605,-5.79327,277.67442,0.00247,0.99401,13.41916,11.1165,7.52837,0.01365,59.00752,0.43892,0.43962,0.19221,0.19261,S
72,2460026.28077,48.30769,0.20513,1.056,2460026.25997,2460026.30677,67.4,5.31743,270.14533,-5.79005,277.67028,0.00247,0.99401,13.40979,11.10748,7.52495,0.01363,59.00859,0.43832,0.43901,0.19096,0.19136,S
73,2460026.28003,48.30769,0.46154,1.056,2460026.25925,2460026.30602,67.35,5.31309,270.14291,-5.7853,277.6644,0.00247,0.99401,13.40034,11.0984,7.52149,0.01361,59.00952,0.43771,0.4384,0.18971,0.19011,S
74,2460026.27931,48.30769,0.71795,1.055,2460026.25854,2460026.30527,67.28333,5.3073,270.14219,-5.78208,277.66027,0.00247,0.99401,13.39097,11.08938,7.51808,0.01359,59.01059,0.43711,0.4378,0.18846,0.18886,S
75,2460026.27858,48.30769,0.97436,1.054,2460026.25782,2460026.30451,67.23333,5.30297,270.13977,-5.77733,277.65438,0.00247,0.99401,13.38153,11.0803,7.51461,0.01357,59.01153,0.4365,0.43719,0.1872,0.1876,S
76,2460026.27784,48.30769,1.23077,1.053,2460026.25711,2460026.30376,67.18333,5.29863,270.13735,-5.77258,277.6485,0.00247,0.99401,13.37208,11.07121,7.51115,0.01356,59.01246,0.43589,0.43658,0.18595,0.18634,S
77,2460026.27712,48.30769,1.48718,1.053,2460026.2564,2460026.30301,67.11667,5.29284,270.13663,-5.76936,277.64436,0.00247,0.99401,13.36271,11.06219,7.50774,0.01354,59.01352,0.43529,0.43598,0.1847,0.1851,S
78,2460026.27638,48.30769,1.74359,1.052,2460026.25568,2460026.30226,67.06667,5.2885,270.13421,-5.76461,277.63848,0.00247,0.99401,13.35326,11.05311,7.50427,0.01352,59.01445,0.43469,0.43538,0.18344,0.18384,S
79,2460026.27566,48.30769,2.0,1.051,2460026.25498,2460026.3015,67.0,5.28271,270.13349,-5.76139,277.63435,0.00247,0.99401,13.34389,11.04409,7.50086,0.0135,59.01552,0.43409,0.43478,0.1822,0.18259,S
80,2460026.30424,48.61538,-8.0,1.08,2460026.28282,2460026.33102,69.4,5.45275,270.19315,-5.90434,277.89553,0.00247,0.99402,13.71549,11.35709,7.70238,0.01426,58.97882,0.4582,0.45895,0.22731,0.22774,S
81,2460026.30351,48.61538,-7.74359,1.079,2460026.28211,2460026.33027,69.35,5.44841,270.19076,-5.89962,277.88962,0.00247,0.99402,13.70604,11.34804,7.69886,0.01424,58.97977,0.45758,0.45832,0.22605,0.22648,S
82,2460026.30278,48.61538,-7.48718,1.078,2460026.2814,2460026.32951,69.28333,5.44262,270.19007,-5.89642,277.88547,0.00247,0.99402,13.69666,11.33904,7.69539,0.01422,58.98085,0.45697,0.45771,0.2248,0.22523,S
83,2460026.30205,48.61538,-7.23077,1.078,2460026.28068,2460026.32876,69.23333,5.43828,270.18768,-5.89171,277.87955,0.00247,0.99402,13.68721,11.32999,7.69188,0.0142,58.9818,0.45634,0.45709,0.22354,0.22397,S
84,2460026.30132,48.61538,-6.97436,1.077,2460026.27998,2460026.32801,69.16667,5.43249,270.18699,-5.88851,277.8754,0.00247,0.99402,13.67784,11.321,7.68841,0.01418,58.98288,0.45573,0.45647,0.22229,0.22272,S
85,2460026.30059,48.61538,-6.71795,1.076,2460026.27926,2460026.32726,69.11667,5.42815,270.18459,-5.88379,277.86949,0.00247,0.99402,13.66838,11.31194,7.68489,0.01416,58.98383,0.45511,0.45585,0.22103,0.22146,S
86,2460026.29986,48.61538,-6.46154,1.075,2460026.27854,2460026.3265,69.06667,5.42381,270.1822,-5.87908,277.86357,0.00247,0.99401,13.65893,11.30289,7.68138,0.01414,58.98477,0.45449,0.45523,0.21977,0.22019,S
87,2460026.29913,48.61538,-6.20513,1.075,2460026.27784,2460026.32575,69.0,5.41801,270.18151,-5.87588,277.85942,0.00247,0.99401,13.64955,11.29389,7.67791,0.01412,58.98585,0.45388,0.45462,0.21852,0.21894,S
88,2460026.2984,48.61538,-5.94872,1.074,2460026.27712,2460026.325,68.95,5.41367,270.17912,-5.87116,277.85351,0.00247,0.99401,13.6401,11.28484,7.67439,0.0141,58.9868,0.45326,0.454,0.21726,0.21768,S
89,2460026.29767,48.61538,-5.69231,1.073,2460026.27641,2460026.32425,68.88333,5.40788,270.17843,-5.86796,277.84936,0.00247,0.99401,13.63073,11.27584,7.67093,0.01408,58.98788,0.45265,0.45338,0.21602,0.21643,S
90,2460026.29694,48.61538,-5.4359,1.073,2460026.27569,2460026.3235,68.83333,5.40354,270.17603,-5.86325,277.84344,0.00247,0.99401,13.62127,11.26679,7.66741,0.01406,58.98882,0.45203,0.45276,0.21476,0.21517,S
91,2460026.29621,48.61538,-5.17949,1.072,2460026.27498,2460026.32274,68.78333,5.39919,270.17364,-5.85853,277.83753,0.00247,0.99401,13.61182,11.25773,7.66389,0.01404,58.98976,0.45142,0.45214,0.2135,0.21391,S
92,2460026.29548,48.61538,-4.92308,1.071,2460026.27427,2460026.32199,68.71667,5.3934,270.17295,-5.85533,277.83338,0.00247,0.99401,13.60245,11.24873,7.66043,0.01402,58.99084,0.45081,0.45153,0.21225,0.21266,S
93,2460026.29475,48.61538,-4.66667,1.07,2460026.27355,2460026.32124,68.66667,5.38906,270.17055,-5.85062,277.82747,0.00247,0.99401,13.59299,11.23968,7.65691,0.01401,58.99178,0.45019,0.45092,0.21099,0.21141,S
94,2460026.29402,48.61538,-4.41026,1.07,2460026.27285,2460026.32049,68.6,5.38326,270.16987,-5.84742,277.82332,0.00247,0.99401,13.58362,11.23068,7.65345,0.01399,58.99286,0.44958,0.4503,0.20974,0.21016,S
95,2460026.29329,48.61538,-4.15385,1.069,2460026.27213,2460026.31973,68.55,5.37892,270.16747,-5.8427,277.8174,0.00247,0.99401,13.57417,11.22162,7.64993,0.01397,58.9938,0.44896,0.44969,0.20848,0.2089,S
96,2460026.29255,48.61538,-3.89744,1.068,2460026.27141,2460026.31898,68.5,5.37458,270.16507,-5.83799,277.81149,0.00247,0.99401,13.56472,11.21256,7.64642,0.01395,58.99474,0.44835,0.44907,0.20723,0.20764,S
97,2460026.29183,48.61538,-3.64103,1.067,2460026.27071,2460026.31823,68.43333,5.36878,270.16439,-5.83479,277.80734,0.00247,0.99401,13.55535,11.20357,7.64295,0.01393,58.99582,0.44774,0.44846,0.20598,0.20639,S
98,2460026.29109,48.61538,-3.38462,1.067,2460026.26999,2460026.31748,68.38333,5.36444,270.16199,-5.83007,277.80143,0.00247,0.99401,13.54589,11.19451,7.63944,0.01391,58.99676,0.44713,0.44784,0.20472,0.20513,S
99,2460026.29037,48.61538,-3.12821,1.066,2460026.26928,2460026.31672,68.31667,5.35864,270.1613,-5.82687,277.79728,0.00247,0.99401,13.53652,11.18551,7.63597,0.01389,58.99783,0.44652,0.44724,0.20347,0.20388,S
100,2460026.28963,48.61538,-2.87179,1.065,2460026.26856,2460026.31597,68.26667,5.3543,270.15891,-5.82216,277.79136,0.00247,0.99401,13.52707,11.17645,7.63246,0.01387,58.99877,0.44591,0.44662,0.20221,0.20262,S
101,2460026.2889,48.61538,-2.61538,1.064,2460026.26785,2460026.31522,68.21667,5.34995,270.15651,-5.81744,277.78545,0.00247,0.99401,13.51762,11.16739,7.62894,0.01385,58.99971,0.44529,0.44601,0.20096,0.20137,S
102,2460026.28818,48.61538,-2.35897,1.064,2460026.26714,2460026.31447,68.15,5.34416,270.15582,-5.81424,277.7813,0.00247,0.99401,13.50825,11.1584,7.62548,0.01383,59.00078,0.44469,0.4454,0.19971,0.20012,S
103,2460026.28744,48.61538,-2.10256,1.063,2460026.26642,2460026.31372,68.1,5.33981,270.15343,-5.80952,277.77539,0.00247,0.99401,13.4988,11.14934,7.62196,0.01381,59.00172,0.44408,0.44478,0.19845,0.19886,S
104,2460026.28672,48.61538,-1.84615,1.062,2460026.26572,2460026.31296,68.03333,5.33402,270.15274,-5.80632,277.77124,0.00247,0.99401,13.48943,11.14034,7.6185,0.01379,59.00279,0.44347,0.44418,0.19721,0.19761,S
105,2460026.28598,48.61538,-1.58974,1.062,2460026.265,2460026.31221,67.98333,5.32967,270.15034,-5.80161,277.76533,0.00247,0.99401,13.47998,11.13128,7.61499,0.01377,59.00373,0.44286,0.44356,0.19595,0.19635,S
106,2460026.28525,48.61538,-1.33333,1.061,2460026.26428,2460026.31146,67.93333,5.32533,270.14795,-5.79689,277.75942,0.00247,0.99401,13.47053,11.12222,7.61147,0.01376,59.00466,0.44225,0.44295,0.19469,0.1951,S
107,2460026.28452,48.61538,-1.07692,1.06,2460026.26358,2460026.31069,67.85,5.32069,270.14589,-5.79248,277.75386,0.00247,0.99401,13.4611,11.11317,7.60797,0.01374,59.00563,0.44164,0.44234,0.19344,0.19384,S
108,2460026.28378,48.61538,-0.82051,1.059,2460026.26286,2460026.30994,67.8,5.31635,270.14349,-5.78776,277.74795,0.00247,0.99401,13.45165,11.10411,7.60445,0.01372,59.00656,0.44103,0.44173,0.19218,0.19259,S
109,2460026.28306,48.61538,-0.5641,1.059,2460026.26215,2460026.30919,67.73333,5.31055,270.14281,-5.78456,277.7438,0.00247,0.99401,13.44228,11.09511,7.60099,0.0137,59.00763,0.44043,0.44113,0.19094,0.19134,S
110,2460026.28233,48.61538,-0.30769,1.058,2460026.26144,2460026.30844,67.68333,5.3062,270.14041,-5.77984,277.73789,0.00247,0.99401,13.43283,11.08605,7.59748,0.01368,59.00856,0.43982,0.44051,0.18968,0.19008,S
111,2460026.28159,48.61538,-0.05128,1.057,2460026.26072,2460026.30769,67.63333,5.30186,270.13801,-5.77513,277.73198,0.00247,0.99401,13.42338,11.07698,7.59396,0.01366,59.0095,0.43921,0.4399,0.18843,0.18883,S
112,2460026.28087,48.61538,0.20513,1.056,2460026.26001,2460026.30693,67.56667,5.29606,270.13732,-5.77193,277.72783,0.00247,0.99401,13.41401,11.06799,7.5905,0.01364,59.01057,0.43861,0.4393,0.18718,0.18758,S
113,2460026.28013,48.61538,0.46154,1.056,2460026.25929,2460026.30618,67.51667,5.29171,270.13493,-5.76721,277.72191,0.00247,0.99401,13.40456,11.05892,7.58699,0.01362,59.0115,0.438,0.43869,0.18593,0.18632,S
