Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q'
279,2460024.75059,49.84615,2.0,28.955,2460024.74547,2460024.75699,16.58333,-2.02037,97.3432,0.35624,90.2053,0.00244,0.99356,7.52196,2.37661,-7.1379,0.0043,60.09362,0.14089,0.1408,-0.85839,-0.85845
280,2460024.77856,50.15385,-8.0,28.983,2460024.77318,2460024.78529,17.43333,-2.08526,97.0111,0.40944,90.25504,0.00244,0.99356,7.20075,2.4947,-6.75606,0.00394,60.07983,0.1291,0.12902,-0.85381,-0.85386
281,2460024.77785,50.15385,-7.74359,28.982,2460024.77248,2460024.78456,17.4,-2.08441,97.0197,0.40825,90.25406,0.00244,0.99356,7.20904,2.49266,-6.76564,0.00395,60.08016,0.1294,0.12931,-0.85383,-0.85389
282,2460024.77713,50.15385,-7.48718,28.981,2460024.77176,2460024.78384,17.4,-2.08384,97.02797,0.40677,90.25272,0.00244,0.99356,7.21734,2.49061,-6.77525,0.00396,60.08047,0.1297,0.12961,-0.85386,-0.85391
283,2460024.77642,50.15385,-7.23077,28.981,2460024.77105,2460024.78312,17.38333,-2.08182,97.03792,0.40677,90.25316,0.00244,0.99356,7.22558,2.48859,-6.78476,0.00397,60.08084,0.12999,0.12991,-0.85388,-0.85393
284,2460024.7757,50.15385,-6.97436,28.98,2460024.77034,2460024.78241,17.38333,-2.08126,97.04619,0.40529,90.25183,0.00244,0.99356,7.23389,2.48654,-6.79436,0.00398,60.08116,0.13029,0.13021,-0.8539,-0.85395
285,2460024.77499,50.15385,-6.71795,28.979,2460024.76963,2460024.78169,17.36667,-2.07924,97.05615,0.40529,90.25227,0.00244,0.99356,7.24213,2.48452,-6.80388,0.00399,60.08152,0.13059,0.13051,-0.85392,-0.85397
286,2460024.77427,50.15385,-6.46154,28.979,2460024.76891,2460024.78096,17.35,-2.07984,97.06307,0.40261,90.24951,0.00244,0.99356,7.25051,2.48245,-6.81355,0.004,60.08179,0.13089,0.13081,-0.85394,-0.85399
287,2460024.77356,50.15385,-6.20513,28.978,2460024.76821,2460024.78024,17.33333,-2.07782,97.07302,0.40262,90.24995,0.00244,0.99356,7.25876,2.48043,-6.82307,0.00401,60.08216,0.13119,0.13111,-0.85396,-0.85401
288,2460024.77284,50.15385,-5.94872,28.977,2460024.7675,2460024.77953,17.31667,-2.07579,97.08298,0.40262,90.25039,0.00244,0.99356,7.26701,2.47841,-6.83258,0.00402,60.08253,0.13149,0.13141,-0.85398,-0.85403
289,2460024.77213,50.15385,-5.69231,28.976,2460024.76678,2460024.77881,17.31667,-2.07523,97.09125,0.40113,90.24906,0.00244,0.99356,7.27534,2.47636,-6.84219,0.00403,60.08284,0.13179,0.13171,-0.854,-0.85405
290,2460024.77142,50.15385,-5.4359,28.976,2460024.76608,2460024.77809,17.3,-2.07321,97.1012,0.40114,90.2495,0.00244,0.99356,7.28361,2.47434,-6.8517,0.00403,60.08321,0.13209,0.13201,-0.85401,-0.85406
291,2460024.77069,50.15385,-5.17949,28.975,2460024.76536,2460024.77736,17.28333,-2.07381,97.10812,0.39846,90.24674,0.00244,0.99356,7.292,2.47227,-6.86138,0.00404,60.08348,0.1324,0.13231,-0.85403,-0.85409
292,2460024.76998,50.15385,-4.92308,28.974,2460024.76465,2460024.77664,17.26667,-2.07179,97.11808,0.39847,90.24718,0.00244,0.99356,7.30027,2.47025,-6.87089,0.00405,60.08385,0.1327,0.13261,-0.85405,-0.8541
293,2460024.76926,50.15385,-4.66667,28.974,2460024.76394,2460024.77593,17.26667,-2.07122,97.12635,0.39698,90.24585,0.00244,0.99356,7.30861,2.4682,-6.8805,0.00406,60.08416,0.133,0.13292,-0.85407,-0.85412
294,2460024.76855,50.15385,-4.41026,28.973,2460024.76323,2460024.77521,17.25,-2.0692,97.1363,0.39698,90.24629,0.00244,0.99356,7.31689,2.46618,-6.89001,0.00407,60.08453,0.1333,0.13322,-0.85409,-0.85414
295,2460024.76783,50.15385,-4.15385,28.972,2460024.76251,2460024.77448,17.23333,-2.0698,97.14322,0.39431,90.24353,0.00244,0.99356,7.3253,2.46411,-6.89969,0.00408,60.0848,0.13361,0.13352,-0.85411,-0.85416
296,2460024.76712,50.15385,-3.89744,28.971,2460024.76181,2460024.77376,17.21667,-2.06778,97.15318,0.39431,90.24397,0.00244,0.99356,7.33358,2.46209,-6.90921,0.00409,60.08516,0.13391,0.13383,-0.85412,-0.85417
297,2460024.76641,50.15385,-3.64103,28.971,2460024.7611,2460024.77304,17.2,-2.06575,97.16313,0.39431,90.24441,0.00244,0.99356,7.34187,2.46007,-6.91872,0.0041,60.08553,0.13421,0.13413,-0.85414,-0.85419
298,2460024.76569,50.15385,-3.38462,28.97,2460024.76038,2460024.77233,17.2,-2.06519,97.1714,0.39283,90.24308,0.00244,0.99356,7.35023,2.45802,-6.92833,0.00411,60.08584,0.13452,0.13444,-0.85416,-0.85421
299,2460024.76498,50.15385,-3.12821,28.969,2460024.75968,2460024.77161,17.18333,-2.06317,97.18136,0.39283,90.24352,0.00244,0.99356,7.35853,2.456,-6.93784,0.00412,60.08621,0.13483,0.13474,-0.85417,-0.85422
300,2460024.76426,50.15385,-2.87179,28.969,2460024.75896,2460024.77088,17.16667,-2.06376,97.18828,0.39016,90.24076,0.00244,0.99356,7.36696,2.45392,-6.94752,0.00413,60.08648,0.13513,0.13505,-0.85419,-0.85424
301,2460024.76355,50.15385,-2.61538,28.968,2460024.75825,2460024.77016,17.15,-2.06174,97.19824,0.39016,90.2412,0.00244,0.99356,7.37526,2.4519,-6.95703,0.00414,60.08684,0.13544,0.13535,-0.8542,-0.85426
302,2460024.76283,50.15385,-2.35897,28.967,2460024.75753,2460024.76944,17.15,-2.06117,97.20651,0.38868,90.23987,0.00244,0.99356,7.38364,2.44985,-6.96664,0.00415,60.08715,0.13575,0.13566,-0.85422,-0.85427
303,2460024.76212,50.15385,-2.10256,28.966,2460024.75683,2460024.76873,17.13333,-2.05915,97.21646,0.38868,90.24031,0.00244,0.99356,7.39194,2.44783,-6.97615,0.00416,60.08752,0.13605,0.13597,-0.85423,-0.85429
304,2460024.7614,50.15385,-1.84615,28.966,2460024.75611,2460024.76801,17.13333,-2.05859,97.22473,0.38719,90.23897,0.00244,0.99356,7.40033,2.44578,-6.98576,0.00416,60.08783,0.13636,0.13628,-0.85425,-0.8543
305,2460024.76068,50.15385,-1.58974,28.965,2460024.75541,2460024.76728,17.1,-2.05773,97.23334,0.38601,90.23799,0.00244,0.99356,7.4087,2.44373,-6.99535,0.00417,60.08815,0.13667,0.13659,-0.85427,-0.85432
306,2460024.75997,50.15385,-1.33333,28.964,2460024.7547,2460024.76656,17.08333,-2.05571,97.2433,0.38601,90.23843,0.00244,0.99356,7.41702,2.44171,-7.00486,0.00418,60.08852,0.13698,0.13689,-0.85428,-0.85433
307,2460024.75925,50.15385,-1.07692,28.964,2460024.75398,2460024.76584,17.08333,-2.05514,97.25157,0.38453,90.2371,0.00244,0.99356,7.42542,2.43966,-7.01447,0.00419,60.08883,0.13729,0.1372,-0.85429,-0.85435
308,2460024.75854,50.15385,-0.82051,28.963,2460024.75328,2460024.76513,17.06667,-2.05312,97.26153,0.38453,90.23754,0.00244,0.99356,7.43374,2.43764,-7.02399,0.0042,60.08919,0.1376,0.13751,-0.85431,-0.85436
309,2460024.75783,50.15385,-0.5641,28.962,2460024.75256,2460024.76441,17.06667,-2.05255,97.2698,0.38304,90.2362,0.00244,0.99356,7.44215,2.43559,-7.03359,0.00421,60.0895,0.13791,0.13782,-0.85432,-0.85437
310,2460024.75711,50.15385,-0.30769,28.961,2460024.75185,2460024.76368,17.03333,-2.05169,97.2784,0.38186,90.23522,0.00244,0.99356,7.45054,2.43354,-7.04318,0.00422,60.08983,0.13822,0.13814,-0.85434,-0.85439
311,2460024.75639,50.15385,-0.05128,28.961,2460024.75113,2460024.76296,17.03333,-2.05112,97.28667,0.38037,90.23389,0.00244,0.99356,7.45895,2.43149,-7.05279,0.00423,60.09014,0.13853,0.13845,-0.85435,-0.8544
312,2460024.75568,50.15385,0.20513,28.96,2460024.75043,2460024.76225,17.01667,-2.0491,97.29663,0.38037,90.23433,0.00244,0.99356,7.46729,2.42947,-7.0623,0.00424,60.0905,0.13884,0.13876,-0.85436,-0.85441
313,2460024.75496,50.15385,0.46154,28.959,2460024.74971,2460024.76153,17.01667,-2.04853,97.3049,0.37889,90.23299,0.00244,0.99356,7.4757,2.42742,-7.07191,0.00425,60.09081,0.13916,0.13907,-0.85437,-0.85443
314,2460024.75425,50.15385,0.71795,28.959,2460024.749,2460024.76081,17.0,-2.04651,97.31486,0.37889,90.23344,0.00244,0.99356,7.48405,2.4254,-7.08142,0.00426,60.09117,0.13947,0.13938,-0.85439,-0.85444
315,2460024.75353,50.15385,0.97436,28.958,2460024.74829,2460024.76008,16.98333,-2.0471,97.32178,0.37622,90.23068,0.00244,0.99356,7.49253,2.42332,-7.0911,0.00427,60.09144,0.13979,0.1397,-0.8544,-0.85445
316,2460024.75282,50.15385,1.23077,28.957,2460024.74758,2460024.75936,16.96667,-2.04508,97.33174,0.37622,90.23112,0.00244,0.99356,7.50088,2.4213,-7.10062,0.00428,60.09181,0.1401,0.14001,-0.85441,-0.85446
317,2460024.75211,50.15385,1.48718,28.956,2460024.74688,2460024.75865,16.95,-2.04306,97.3417,0.37622,90.23156,0.00244,0.99356,7.50924,2.41928,-7.11014,0.00429,60.09217,0.14041,0.14032,-0.85442,-0.85447
318,2460024.75139,50.15385,1.74359,28.956,2460024.74616,2460024.75793,16.95,-2.04249,97.34997,0.37474,90.23023,0.00244,0.99356,7.51767,2.41722,-7.11974,0.0043,60.09248,0.14073,0.14064,-0.85443,-0.85449
319,2460024.75068,50.15385,2.0,28.955,2460024.74545,2460024.75721,16.93333,-2.04046,97.35993,0.37474,90.23067,0.00244,0.99356,7.52604,2.4152,-7.12926,0.00431,60.09284,0.14104,0.14095,-0.85444,-0.8545
320,2460024.77864,50.46154,-8.0,28.983,2460024.77316,2460024.7855,17.76667,-2.10485,97.02622,0.42636,90.27937,0.00244,0.99356,7.20485,2.53121,-6.74685,0.00395,60.07905,0.12924,0.12916,-0.85007,-0.85012
321,2460024.77792,50.46154,-7.74359,28.982,2460024.77244,2460024.78477,17.75,-2.10549,97.03314,0.42371,90.2766,0.00244,0.99356,7.21321,2.52919,-6.75654,0.00396,60.07932,0.12954,0.12946,-0.85009,-0.85014
322,2460024.77721,50.46154,-7.48718,28.981,2460024.77174,2460024.78405,17.73333,-2.10352,97.0431,0.42371,90.27704,0.00244,0.99356,7.22144,2.52722,-6.76607,0.00397,60.07969,0.12984,0.12976,-0.85011,-0.85016
323,2460024.77649,50.46154,-7.23077,28.981,2460024.77102,2460024.78333,17.73333,-2.103,97.05138,0.42223,90.27569,0.00244,0.99356,7.22975,2.52523,-6.77568,0.00398,60.08,0.13014,0.13006,-0.85012,-0.85017
324,2460024.77578,50.46154,-6.97436,28.98,2460024.77031,2460024.78262,17.71667,-2.10103,97.06134,0.42223,90.27614,0.00244,0.99356,7.23799,2.52326,-6.78521,0.00398,60.08037,0.13044,0.13035,-0.85014,-0.85019
325,2460024.77506,50.46154,-6.71795,28.979,2460024.76959,2460024.7819,17.71667,-2.10051,97.06961,0.42075,90.27479,0.00244,0.99356,7.24631,2.52126,-6.79482,0.00399,60.08068,0.13074,0.13065,-0.85015,-0.8502
326,2460024.77435,50.46154,-6.46154,28.979,2460024.76889,2460024.78118,17.7,-2.09854,97.07958,0.42075,90.27523,0.00244,0.99356,7.25456,2.51929,-6.80435,0.004,60.08104,0.13104,0.13095,-0.85017,-0.85022
327,2460024.77363,50.46154,-6.20513,28.978,2460024.76817,2460024.78045,17.68333,-2.09918,97.08649,0.41809,90.27246,0.00244,0.99356,7.26294,2.51727,-6.81403,0.00401,60.08132,0.13134,0.13125,-0.85018,-0.85023
328,2460024.77292,50.46154,-5.94872,28.977,2460024.76747,2460024.77973,17.66667,-2.09721,97.09646,0.41809,90.2729,0.00244,0.99356,7.27119,2.51531,-6.82356,0.00402,60.08168,0.13164,0.13155,-0.85019,-0.85025
329,2460024.77221,50.46154,-5.69231,28.976,2460024.76676,2460024.77902,17.65,-2.09525,97.10643,0.41809,90.27334,0.00244,0.99356,7.27945,2.51334,-6.83308,0.00403,60.08205,0.13194,0.13185,-0.85021,-0.85026
330,2460024.77149,50.46154,-5.4359,28.976,2460024.76604,2460024.7783,17.65,-2.09472,97.1147,0.41661,90.272,0.00244,0.99356,7.28778,2.51134,-6.8427,0.00404,60.08236,0.13224,0.13216,-0.85022,-0.85027
331,2460024.77078,50.46154,-5.17949,28.975,2460024.76534,2460024.77758,17.63333,-2.09276,97.12467,0.41661,90.27244,0.00244,0.99356,7.29605,2.50937,-6.85222,0.00405,60.08272,0.13254,0.13246,-0.85023,-0.85029
332,2460024.77006,50.46154,-4.92308,28.974,2460024.76462,2460024.77685,17.61667,-2.09339,97.13158,0.41396,90.26967,0.00244,0.99356,7.30445,2.50735,-6.86191,0.00406,60.08299,0.13285,0.13276,-0.85025,-0.8503
333,2460024.76934,50.46154,-4.66667,28.974,2460024.76391,2460024.77613,17.6,-2.09143,97.14155,0.41396,90.27011,0.00244,0.99356,7.31272,2.50538,-6.87144,0.00407,60.08336,0.13315,0.13306,-0.85026,-0.85031
334,2460024.76863,50.46154,-4.41026,28.973,2460024.76319,2460024.77542,17.6,-2.0909,97.14982,0.41248,90.26877,0.00244,0.99356,7.32107,2.50338,-6.88105,0.00408,60.08367,0.13345,0.13337,-0.85027,-0.85033
335,2460024.76792,50.46154,-4.15385,28.972,2460024.76249,2460024.7747,17.58333,-2.08894,97.15979,0.41248,90.26921,0.00244,0.99356,7.32935,2.50141,-6.89058,0.00409,60.08403,0.13375,0.13367,-0.85029,-0.85034
336,2460024.7672,50.46154,-3.89744,28.971,2460024.76177,2460024.77398,17.58333,-2.08841,97.16806,0.411,90.26787,0.00244,0.99356,7.33771,2.49942,-6.90019,0.00409,60.08435,0.13406,0.13397,-0.8503,-0.85035
337,2460024.76648,50.46154,-3.64103,28.971,2460024.76106,2460024.77325,17.55,-2.0876,97.17667,0.40982,90.26688,0.00244,0.99356,7.34606,2.49742,-6.90979,0.0041,60.08467,0.13437,0.13428,-0.85031,-0.85036
338,2460024.76577,50.46154,-3.38462,28.97,2460024.76036,2460024.77253,17.53333,-2.08563,97.18664,0.40982,90.26732,0.00244,0.99356,7.35435,2.49545,-6.91932,0.00411,60.08503,0.13467,0.13458,-0.85032,-0.85037
339,2460024.76505,50.46154,-3.12821,28.969,2460024.75964,2460024.77182,17.53333,-2.08511,97.19491,0.40834,90.26598,0.00244,0.99356,7.36272,2.49345,-6.92894,0.00412,60.08534,0.13498,0.13489,-0.85033,-0.85039
340,2460024.76434,50.46154,-2.87179,28.969,2460024.75894,2460024.7711,17.51667,-2.08314,97.20488,0.40834,90.26642,0.00244,0.99356,7.37101,2.49149,-6.93846,0.00413,60.08571,0.13528,0.1352,-0.85034,-0.8504
341,2460024.76362,50.46154,-2.61538,28.968,2460024.75822,2460024.77038,17.51667,-2.08262,97.21315,0.40686,90.26507,0.00244,0.99356,7.37939,2.48949,-6.94808,0.00414,60.08602,0.13559,0.1355,-0.85035,-0.85041
342,2460024.76291,50.46154,-2.35897,28.967,2460024.75751,2460024.76966,17.5,-2.08065,97.22312,0.40686,90.26551,0.00244,0.99356,7.3877,2.48752,-6.9576,0.00415,60.08638,0.1359,0.13581,-0.85036,-0.85042
343,2460024.76219,50.46154,-2.10256,28.966,2460024.75679,2460024.76894,17.48333,-2.08129,97.23004,0.40421,90.26274,0.00244,0.99356,7.39613,2.48549,-6.96729,0.00416,60.08665,0.13621,0.13612,-0.85038,-0.85043
344,2460024.76148,50.46154,-1.84615,28.966,2460024.75609,2460024.76822,17.46667,-2.07932,97.24,0.40421,90.26318,0.00244,0.99356,7.40445,2.48352,-6.97682,0.00417,60.08701,0.13651,0.13643,-0.85038,-0.85044
345,2460024.76076,50.46154,-1.58974,28.965,2460024.75537,2460024.7675,17.46667,-2.0788,97.24828,0.40273,90.26184,0.00244,0.99356,7.41284,2.48152,-6.98644,0.00418,60.08732,0.13682,0.13674,-0.85039,-0.85045
346,2460024.76005,50.46154,-1.33333,28.964,2460024.75466,2460024.76678,17.45,-2.07683,97.25824,0.40273,90.26228,0.00244,0.99356,7.42116,2.47956,-6.99596,0.00419,60.08769,0.13713,0.13704,-0.8504,-0.85046
347,2460024.75934,50.46154,-1.07692,28.964,2460024.75396,2460024.76606,17.43333,-2.07486,97.26821,0.40273,90.26272,0.00244,0.99356,7.42948,2.47759,-7.00549,0.0042,60.08805,0.13744,0.13735,-0.85041,-0.85046
348,2460024.75862,50.46154,-0.82051,28.963,2460024.75324,2460024.76534,17.41667,-2.07549,97.27513,0.40007,90.25995,0.00244,0.99356,7.43794,2.47556,-7.01518,0.00421,60.08832,0.13775,0.13766,-0.85042,-0.85047
349,2460024.75791,50.46154,-0.5641,28.962,2460024.75253,2460024.76462,17.4,-2.07352,97.2851,0.40007,90.26039,0.00244,0.99356,7.44627,2.47359,-7.0247,0.00422,60.08868,0.13806,0.13797,-0.85043,-0.85048
350,2460024.75719,50.46154,-0.30769,28.961,2460024.75182,2460024.7639,17.4,-2.073,97.29337,0.39859,90.25905,0.00244,0.99356,7.45468,2.47159,-7.03432,0.00423,60.08899,0.13837,0.13829,-0.85044,-0.85049
351,2460024.75648,50.46154,-0.05128,28.961,2460024.75111,2460024.76318,17.38333,-2.07103,97.30334,0.39859,90.25949,0.00244,0.99356,7.46301,2.46962,-7.04385,0.00424,60.08935,0.13868,0.1386,-0.85044,-0.8505
352,2460024.75576,50.46154,0.20513,28.96,2460024.75039,2460024.76247,17.38333,-2.07051,97.31161,0.39711,90.25815,0.00244,0.99356,7.47143,2.46762,-7.05347,0.00425,60.08966,0.139,0.13891,-0.85045,-0.85051
353,2460024.75504,50.46154,0.46154,28.959,2460024.74969,2460024.76174,17.35,-2.06969,97.32023,0.39593,90.25716,0.00244,0.99356,7.47983,2.46563,-7.06306,0.00425,60.08998,0.13931,0.13922,-0.85046,-0.85051
354,2460024.75432,50.46154,0.71795,28.959,2460024.74897,2460024.76102,17.35,-2.06917,97.3285,0.39446,90.25582,0.00244,0.99356,7.48825,2.46363,-7.07268,0.00426,60.09029,0.13962,0.13954,-0.85047,-0.85052
355,2460024.75361,50.46154,0.97436,28.958,2460024.74826,2460024.7603,17.33333,-2.0672,97.33847,0.39446,90.25626,0.00244,0.99356,7.4966,2.46166,-7.08221,0.00427,60.09065,0.13994,0.13985,-0.85047,-0.85053
356,2460024.7529,50.46154,1.23077,28.957,2460024.74756,2460024.75958,17.31667,-2.06523,97.34844,0.39445,90.2567,0.00244,0.99356,7.50496,2.45969,-7.09174,0.00428,60.09101,0.14025,0.14016,-0.85048,-0.85053
357,2460024.75218,50.46154,1.48718,28.956,2460024.74684,2460024.75887,17.31667,-2.06471,97.35671,0.39298,90.25536,0.00244,0.99356,7.51339,2.45768,-7.10135,0.00429,60.09132,0.14056,0.14047,-0.85049,-0.85054
358,2460024.75147,50.46154,1.74359,28.956,2460024.74613,2460024.75814,17.28333,-2.06389,97.36532,0.3918,90.25437,0.00244,0.99356,7.52181,2.45569,-7.11095,0.0043,60.09164,0.14088,0.14079,-0.85049,-0.85055
359,2460024.75075,50.46154,2.0,28.955,2460024.74542,2460024.75742,17.28333,-2.06337,97.3736,0.39032,90.25303,0.00244,0.99356,7.53024,2.45369,-7.12057,0.00431,60.09195,0.1412,0.14111,-0.8505,-0.85055
360,2460024.77872,50.76923,-8.0,28.983,2460024.77312,2460024.78571,18.11667,-2.12607,97.03964,0.44157,90.30209,0.00244,0.99356,7.20901,2.56764,-6.73755,0.00395,60.0782,0.12939,0.12931,-0.84634,-0.84639
361,2460024.77801,50.76923,-7.74359,28.982,2460024.77242,2460024.78499,18.1,-2.12415,97.04962,0.44157,90.30253,0.00244,0.99356,7.21724,2.56572,-6.74708,0.00396,60.07856,0.12969,0.1296,-0.84635,-0.8464
362,2460024.77729,50.76923,-7.48718,28.982,2460024.7717,2460024.78427,18.1,-2.12368,97.05789,0.4401,90.30118,0.00244,0.99356,7.22555,2.56378,-6.75671,0.00397,60.07887,0.12999,0.1299,-0.84636,-0.84641
363,2460024.77657,50.76923,-7.23077,28.981,2460024.771,2460024.78354,18.06667,-2.12291,97.0665,0.43892,90.30019,0.00244,0.99356,7.23384,2.56184,-6.76631,0.00398,60.0792,0.13029,0.1302,-0.84637,-0.84642
364,2460024.77585,50.76923,-6.97436,28.98,2460024.77028,2460024.78282,18.06667,-2.12244,97.07478,0.43745,90.29884,0.00244,0.99356,7.24216,2.55989,-6.77594,0.00399,60.07951,0.13059,0.1305,-0.84638,-0.84643
365,2460024.77514,50.76923,-6.71795,28.979,2460024.76957,2460024.78211,18.05,-2.12052,97.08475,0.43745,90.29928,0.00244,0.99356,7.2504,2.55797,-6.78547,0.004,60.07987,0.13088,0.1308,-0.84639,-0.84644
366,2460024.77443,50.76923,-6.46154,28.979,2460024.76885,2460024.78139,18.05,-2.12005,97.09303,0.43598,90.29793,0.00244,0.99356,7.25872,2.55603,-6.7951,0.00401,60.08018,0.13118,0.1311,-0.8464,-0.84645
367,2460024.77371,50.76923,-6.20513,28.978,2460024.76815,2460024.78067,18.03333,-2.11813,97.10301,0.43598,90.29837,0.00244,0.99356,7.26697,2.55411,-6.80464,0.00402,60.08055,0.13148,0.1314,-0.84641,-0.84646
368,2460024.773,50.76923,-5.94872,28.977,2460024.76743,2460024.77995,18.03333,-2.11766,97.11128,0.43451,90.29702,0.00244,0.99356,7.2753,2.55217,-6.81426,0.00403,60.08086,0.13179,0.1317,-0.84642,-0.84647
369,2460024.77228,50.76923,-5.69231,28.977,2460024.76672,2460024.77922,18.0,-2.11689,97.1199,0.43333,90.29603,0.00244,0.99356,7.28362,2.55023,-6.82387,0.00403,60.08118,0.13209,0.132,-0.84643,-0.84648
370,2460024.77157,50.76923,-5.4359,28.976,2460024.76602,2460024.77851,17.98333,-2.11498,97.12987,0.43333,90.29647,0.00244,0.99356,7.29188,2.54831,-6.83341,0.00404,60.08155,0.13239,0.1323,-0.84644,-0.84649
371,2460024.77085,50.76923,-5.17949,28.975,2460024.7653,2460024.77779,17.98333,-2.1145,97.13815,0.43186,90.29511,0.00244,0.99356,7.30022,2.54636,-6.84303,0.00405,60.08186,0.13269,0.1326,-0.84644,-0.8465
372,2460024.77014,50.76923,-4.92308,28.974,2460024.76459,2460024.77707,17.96667,-2.11259,97.14812,0.43186,90.29556,0.00244,0.99356,7.30849,2.54445,-6.85257,0.00406,60.08222,0.13299,0.13291,-0.84645,-0.8465
373,2460024.76942,50.76923,-4.66667,28.974,2460024.76388,2460024.77635,17.96667,-2.11211,97.1564,0.43039,90.2942,0.00244,0.99356,7.31684,2.5425,-6.86219,0.00407,60.08253,0.1333,0.13321,-0.84646,-0.84651
374,2460024.76871,50.76923,-4.41026,28.973,2460024.76317,2460024.77564,17.95,-2.1102,97.16638,0.43038,90.29464,0.00244,0.99356,7.32512,2.54058,-6.87173,0.00408,60.08289,0.1336,0.13351,-0.84647,-0.84652
375,2460024.76799,50.76923,-4.15385,28.972,2460024.76245,2460024.77491,17.93333,-2.11087,97.17329,0.42774,90.29186,0.00244,0.99356,7.33353,2.53861,-6.88143,0.00409,60.08316,0.13391,0.13382,-0.84647,-0.84653
376,2460024.76728,50.76923,-3.89744,28.972,2460024.76175,2460024.77419,17.91667,-2.10895,97.18327,0.42774,90.2923,0.00244,0.99356,7.34181,2.53669,-6.89097,0.0041,60.08353,0.13421,0.13412,-0.84648,-0.84653
377,2460024.76657,50.76923,-3.64103,28.971,2460024.76104,2460024.77347,17.9,-2.10704,97.19324,0.42774,90.29274,0.00244,0.99356,7.3501,2.53478,-6.9005,0.00411,60.08389,0.13451,0.13443,-0.84649,-0.84654
378,2460024.76585,50.76923,-3.38462,28.97,2460024.76032,2460024.77275,17.9,-2.10656,97.20152,0.42627,90.29139,0.00244,0.99356,7.35847,2.53283,-6.91013,0.00412,60.0842,0.13482,0.13473,-0.84649,-0.84655
379,2460024.76514,50.76923,-3.12821,28.969,2460024.75962,2460024.77204,17.88333,-2.10465,97.2115,0.42626,90.29183,0.00244,0.99356,7.36676,2.53091,-6.91967,0.00413,60.08456,0.13512,0.13504,-0.8465,-0.84655
380,2460024.76442,50.76923,-2.87179,28.969,2460024.7589,2460024.77132,17.88333,-2.10417,97.21977,0.42479,90.29048,0.00244,0.99356,7.37514,2.52896,-6.92929,0.00414,60.08487,0.13543,0.13534,-0.8465,-0.84656
381,2460024.7637,50.76923,-2.61538,28.968,2460024.75819,2460024.77059,17.85,-2.1034,97.22839,0.42362,90.28949,0.00244,0.99356,7.3835,2.52702,-6.9389,0.00415,60.08519,0.13574,0.13565,-0.84651,-0.84656
382,2460024.76299,50.76923,-2.35897,28.967,2460024.75748,2460024.76987,17.85,-2.10293,97.23666,0.42215,90.28814,0.00244,0.99356,7.39188,2.52507,-6.94853,0.00416,60.0855,0.13605,0.13596,-0.84651,-0.84657
383,2460024.76227,50.76923,-2.10256,28.967,2460024.75677,2460024.76916,17.83333,-2.10101,97.24664,0.42214,90.28858,0.00244,0.99356,7.40019,2.52316,-6.95807,0.00416,60.08586,0.13635,0.13627,-0.84652,-0.84657
384,2460024.76156,50.76923,-1.84615,28.966,2460024.75605,2460024.76844,17.83333,-2.10053,97.25492,0.42067,90.28723,0.00244,0.99356,7.40857,2.52121,-6.96769,0.00417,60.08617,0.13666,0.13658,-0.84652,-0.84658
385,2460024.76085,50.76923,-1.58974,28.965,2460024.75535,2460024.76772,17.81667,-2.09862,97.2649,0.42067,90.28767,0.00244,0.99356,7.41689,2.51929,-6.97723,0.00418,60.08653,0.13697,0.13688,-0.84653,-0.84658
386,2460024.76014,50.76923,-1.33333,28.964,2460024.75464,2460024.767,17.8,-2.0967,97.27487,0.42067,90.28811,0.00244,0.99356,7.42521,2.51737,-6.98677,0.00419,60.08689,0.13728,0.13719,-0.84653,-0.84658
387,2460024.75941,50.76923,-1.07692,28.964,2460024.75392,2460024.76627,17.78333,-2.09737,97.28179,0.41803,90.28532,0.00244,0.99356,7.43367,2.5154,-6.99647,0.0042,60.08716,0.13759,0.1375,-0.84654,-0.84659
388,2460024.7587,50.76923,-0.82051,28.963,2460024.75322,2460024.76556,17.76667,-2.09546,97.29177,0.41802,90.28576,0.00244,0.99356,7.44199,2.51348,-7.006,0.00421,60.08752,0.1379,0.13781,-0.84654,-0.84659
389,2460024.75798,50.76923,-0.5641,28.962,2460024.7525,2460024.76484,17.76667,-2.09498,97.30004,0.41655,90.28441,0.00244,0.99356,7.4504,2.51153,-7.01563,0.00422,60.08783,0.13821,0.13812,-0.84654,-0.8466
390,2460024.75727,50.76923,-0.30769,28.962,2460024.75179,2460024.76412,17.75,-2.09306,97.31002,0.41655,90.28485,0.00244,0.99356,7.45873,2.50961,-7.02517,0.00423,60.08819,0.13852,0.13843,-0.84654,-0.8466
391,2460024.75655,50.76923,-0.05128,28.961,2460024.75108,2460024.7634,17.75,-2.09258,97.3183,0.41508,90.2835,0.00244,0.99356,7.46714,2.50766,-7.0348,0.00424,60.0885,0.13883,0.13875,-0.84655,-0.8466
392,2460024.75584,50.76923,0.20513,28.96,2460024.75037,2460024.76267,17.71667,-2.09182,97.32691,0.4139,90.28251,0.00244,0.99356,7.47554,2.50572,-7.04441,0.00425,60.08882,0.13915,0.13906,-0.84655,-0.8466
