Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Seen,Source
37,2460026.38699,-60.0,-45.45455,1.163,2460026.38183,2460026.39344,16.71667,0.56536,283.78132,-1.76349,268.52563,0.00248,0.99405,15.43055,2.32885,-15.25569,0.01802,59.18442,0.58124,0.58134,-0.60606,-0.606,N,GENERATED
38,2460026.3769,-60.0,-41.81818,1.152,2460026.37175,2460026.38333,16.68333,0.56381,283.64355,-1.7614,268.52126,0.00248,0.99405,15.29816,2.32522,-15.12229,0.01772,59.19175,0.57144,0.57154,-0.61189,-0.61184,N,GENERATED
39,2460026.36681,-60.0,-38.18182,1.142,2460026.36167,2460026.37323,16.65,0.56226,283.50574,-1.75932,268.51689,0.00248,0.99404,15.16575,2.32158,-14.98885,0.01741,59.19907,0.56172,0.56181,-0.61769,-0.61764,N,GENERATED
40,2460026.35671,-60.0,-34.54545,1.132,2460026.35159,2460026.36312,16.61667,0.5607,283.3679,-1.75724,268.51252,0.00248,0.99404,15.03332,2.31793,-14.85538,0.01711,59.20637,0.55207,0.55217,-0.62346,-0.62341,N,GENERATED
41,2460026.34663,-60.0,-30.90909,1.122,2460026.34152,2460026.35302,16.56667,0.558,283.22809,-1.75631,268.50614,0.00248,0.99403,14.90095,2.31431,-14.72195,0.01681,59.21367,0.54252,0.54261,-0.62918,-0.62913,N,GENERATED
42,2460026.33654,-60.0,-27.27273,1.112,2460026.33144,2460026.34292,16.53333,0.55642,283.09017,-1.75423,268.50177,0.00247,0.99403,14.76849,2.31065,-14.5884,0.01652,59.22094,0.53303,0.53312,-0.63488,-0.63483,N,GENERATED
43,2460026.32645,-60.0,-23.63636,1.102,2460026.32135,2460026.33281,16.5,0.55483,282.95222,-1.75215,268.4974,0.00247,0.99403,14.63601,2.30698,-14.45482,0.01622,59.2282,0.52363,0.52371,-0.64055,-0.6405,N,GENERATED
44,2460026.31636,-60.0,-20.0,1.092,2460026.31127,2460026.32271,16.46667,0.55324,282.81423,-1.75007,268.49303,0.00247,0.99402,14.50351,2.3033,-14.3212,0.01593,59.23544,0.5143,0.51439,-0.64618,-0.64613,N,GENERATED
45,2460026.30626,-60.0,-16.36364,1.082,2460026.30119,2460026.3126,16.43333,0.55164,282.67621,-1.74798,268.48866,0.00247,0.99402,14.371,2.29962,-14.18754,0.01565,59.24267,0.50506,0.50514,-0.65178,-0.65173,N,GENERATED
46,2460026.29617,-60.0,-12.72727,1.072,2460026.29111,2460026.3025,16.4,0.55003,282.53815,-1.7459,268.48429,0.00247,0.99401,14.23847,2.29593,-14.05385,0.01536,59.24988,0.49589,0.49598,-0.65734,-0.65729,N,GENERATED
47,2460026.28609,-60.0,-9.09091,1.062,2460026.28103,2460026.29241,16.38333,0.54751,282.39851,-1.74475,268.47832,0.00247,0.99401,14.10599,2.29226,-13.92019,0.01508,59.25708,0.48682,0.4869,-0.66286,-0.66282,N,GENERATED
48,2460026.276,-60.0,-5.45455,1.052,2460026.27095,2460026.2823,16.35,0.54588,282.26038,-1.74267,268.47395,0.00247,0.99401,13.97344,2.28855,-13.78643,0.0148,59.26426,0.47781,0.47789,-0.66835,-0.66831,N,GENERATED
49,2460026.2659,-60.0,-1.81818,1.041,2460026.26087,2460026.2722,16.31667,0.54425,282.12221,-1.74059,268.46958,0.00247,0.994,13.84087,2.28484,-13.65263,0.01452,59.27143,0.46889,0.46897,-0.67381,-0.67376,N,GENERATED
50,2460026.25582,-60.0,1.81818,1.031,2460026.2508,2460026.26209,16.26667,0.54147,281.98208,-1.73967,268.46321,0.00247,0.994,13.70837,2.28114,-13.51888,0.01424,59.27858,0.46005,0.46013,-0.67922,-0.67918,N,GENERATED
51,2460026.24573,-60.0,5.45455,1.021,2460026.24072,2460026.25199,16.23333,0.53982,281.84384,-1.73759,268.45884,0.00247,0.99399,13.57578,2.27741,-13.38501,0.01397,59.28571,0.45129,0.45137,-0.6846,-0.68456,N,GENERATED
52,2460026.23564,-60.0,9.09091,1.011,2460026.23064,2460026.24189,16.2,0.53817,281.70557,-1.73551,268.45447,0.00247,0.99399,13.44318,2.27368,-13.2511,0.0137,59.29283,0.44261,0.44268,-0.68995,-0.68991,N,GENERATED
53,2460026.22555,-60.0,12.72727,1.001,2460026.22056,2460026.23178,16.16667,0.5365,281.56726,-1.73343,268.4501,0.00247,0.99399,13.31057,2.26993,-13.11716,0.01343,59.29993,0.43402,0.43409,-0.69526,-0.69522,N,GENERATED
54,2460026.21545,-60.0,16.36364,0.991,2460026.21047,2460026.22168,16.13333,0.53483,281.42892,-1.73135,268.44573,0.00247,0.99398,13.17795,2.26618,-12.98319,0.01317,59.30702,0.4255,0.42557,-0.70053,-0.70049,N,GENERATED
55,2460026.20536,-60.0,20.0,0.981,2460026.20039,2460026.21157,16.1,0.53315,281.29054,-1.72927,268.44136,0.00247,0.99398,13.04532,2.26242,-12.84918,0.0129,59.31408,0.41706,0.41713,-0.70577,-0.70573,N,GENERATED
56,2460026.19527,-60.0,23.63636,0.971,2460026.19031,2460026.20147,16.06667,0.53146,281.15213,-1.7272,268.43699,0.00247,0.99397,12.91269,2.25866,-12.71513,0.01264,59.32114,0.40871,0.40878,-0.71096,-0.71093,N,GENERATED
57,2460026.18518,-60.0,27.27273,0.961,2460026.18023,2460026.19137,16.03333,0.52976,281.01368,-1.72512,268.43263,0.00247,0.99397,12.78005,2.25488,-12.58105,0.01239,59.32817,0.40044,0.4005,-0.71612,-0.71609,N,GENERATED
58,2460026.17509,-60.0,30.90909,0.951,2460026.17015,2460026.18126,16.0,0.52806,280.8752,-1.72304,268.42826,0.00247,0.99397,12.64741,2.2511,-12.44694,0.01213,59.33519,0.39225,0.39231,-0.72124,-0.72121,N,GENERATED
59,2460026.165,-60.0,34.54545,0.941,2460026.16007,2460026.17116,15.96667,0.52635,280.73668,-1.72097,268.42389,0.00247,0.99396,12.51476,2.24731,-12.31279,0.01188,59.34219,0.38414,0.3842,-0.72632,-0.72629,N,GENERATED
60,2460026.15491,-60.0,38.18182,0.931,2460026.15,2460026.16105,15.91667,0.52349,280.5962,-1.72005,268.41752,0.00247,0.99396,12.38219,2.24354,-12.17868,0.01163,59.34919,0.37612,0.37618,-0.73136,-0.73133,N,GENERATED
61,2460026.14482,-60.0,41.81818,0.92,2460026.13992,2460026.15095,15.88333,0.52176,280.45761,-1.71797,268.41315,0.00247,0.99396,12.24954,2.23973,-12.04447,0.01138,59.35616,0.36818,0.36824,-0.73636,-0.73633,N,GENERATED
62,2460026.13473,-60.0,45.45455,0.91,2460026.12984,2460026.14084,15.85,0.52003,280.31899,-1.7159,268.40878,0.00247,0.99395,12.11689,2.23592,-11.91021,0.01114,59.36311,0.36032,0.36038,-0.74133,-0.74129,N,GENERATED
63,2460026.12464,-60.0,49.09091,0.9,2460026.11976,2460026.13074,15.81667,0.51828,280.18034,-1.71382,268.40441,0.00247,0.99395,11.98424,2.2321,-11.77592,0.0109,59.37005,0.35255,0.3526,-0.74625,-0.74622,N,GENERATED
64,2460026.11455,-60.0,52.72727,0.89,2460026.10968,2460026.12064,15.78333,0.51653,280.04165,-1.71174,268.40005,0.00247,0.99394,11.85159,2.22827,-11.6416,0.01066,59.37697,0.34485,0.34491,-0.75113,-0.7511,N,GENERATED
65,2460026.10446,-60.0,56.36364,0.88,2460026.09959,2460026.11054,15.76667,0.51386,279.90138,-1.7106,268.39408,0.00247,0.99394,11.71901,2.22445,-11.50731,0.01042,59.38387,0.33725,0.3373,-0.75597,-0.75594,N,GENERATED
66,2460026.09437,-60.0,60.0,0.87,2460026.08951,2460026.10044,15.73333,0.51209,279.76263,-1.70852,268.38971,0.00247,0.99394,11.58637,2.22061,-11.37292,0.01019,59.39076,0.32972,0.32977,-0.76077,-0.76074,N,GENERATED
67,2460026.08428,-60.0,63.63636,0.86,2460026.07943,2460026.09034,15.7,0.51031,279.62383,-1.70644,268.38534,0.00247,0.99393,11.45374,2.21675,-11.23849,0.00996,59.39763,0.32228,0.32233,-0.76553,-0.7655,N,GENERATED
68,2460026.07419,-60.0,67.27273,0.85,2460026.06935,2460026.08023,15.66667,0.50853,279.48501,-1.70437,268.38097,0.00247,0.99393,11.32111,2.21289,-11.10403,0.00973,59.40448,0.31492,0.31496,-0.77025,-0.77022,N,GENERATED
69,2460026.0641,-60.0,70.90909,0.84,2460026.05928,2460026.07013,15.61667,0.50559,279.34422,-1.70345,268.3746,0.00247,0.99393,11.18858,2.20904,-10.96962,0.0095,59.41132,0.30765,0.30769,-0.77492,-0.7749,N,GENERATED
70,2460026.05401,-60.0,74.54545,0.83,2460026.0492,2460026.06002,15.58333,0.50379,279.20533,-1.70138,268.37024,0.00247,0.99392,11.05598,2.20517,-10.83509,0.00928,59.41814,0.30045,0.3005,-0.77956,-0.77953,N,GENERATED
71,2460026.04392,-60.0,78.18182,0.82,2460026.03912,2460026.04992,15.55,0.50198,279.0664,-1.6993,268.36587,0.00247,0.99392,10.92339,2.20128,-10.70053,0.00906,59.42494,0.29335,0.29339,-0.78415,-0.78413,N,GENERATED
72,2460026.03383,-60.0,81.81818,0.809,2460026.02904,2460026.03981,15.51667,0.50016,278.92744,-1.69723,268.3615,0.00247,0.99392,10.79081,2.19739,-10.56594,0.00884,59.43172,0.28632,0.28636,-0.7887,-0.78868,N,GENERATED
73,2460026.02374,-60.0,85.45455,0.799,2460026.01896,2460026.02971,15.48333,0.49834,278.78845,-1.69515,268.35713,0.00247,0.99391,10.65826,2.19349,-10.43131,0.00863,59.43848,0.27938,0.27942,-0.79321,-0.79318,N,GENERATED
74,2460026.01365,-60.0,89.09091,0.789,2460026.00888,2460026.01961,15.45,0.4965,278.64942,-1.69308,268.35277,0.00247,0.99391,10.52572,2.18958,-10.29665,0.00841,59.44523,0.27253,0.27257,-0.79767,-0.79765,N,GENERATED
75,2460026.00355,-60.0,92.72727,0.779,2460025.9988,2460026.0095,15.41667,0.49466,278.51035,-1.691,268.3484,0.00247,0.9939,10.3932,2.18567,-10.16195,0.0082,59.45196,0.26576,0.2658,-0.80209,-0.80207,N,GENERATED
76,2460025.99346,-60.0,96.36364,0.769,2460025.98872,2460025.9994,15.38333,0.49281,278.37126,-1.68893,268.34403,0.00247,0.9939,10.26071,2.18174,-10.02723,0.008,59.45867,0.25907,0.25911,-0.80647,-0.80645,N,GENERATED
77,2460025.98337,-60.0,100.0,0.759,2460025.97863,2460025.98929,15.35,0.49095,278.23213,-1.68685,268.33967,0.00246,0.9939,10.12824,2.17781,-9.89247,0.00779,59.46537,0.25247,0.25251,-0.8108,-0.81078,N,GENERATED
78,2460025.97329,-60.0,103.63636,0.749,2460025.96856,2460025.97919,15.3,0.48794,278.09105,-1.68594,268.33329,0.00246,0.99389,9.99588,2.17388,-9.75775,0.00759,59.47205,0.24596,0.246,-0.81509,-0.81507,N,GENERATED
79,2460025.9632,-60.0,107.27273,0.739,2460025.95848,2460025.96909,15.26667,0.48607,277.95185,-1.68386,268.32893,0.00246,0.99389,9.86347,2.16993,-9.62293,0.00739,59.47871,0.23953,0.23957,-0.81933,-0.81931,N,GENERATED
80,2460025.9531,-60.0,110.90909,0.729,2460025.9484,2460025.95898,15.23333,0.48418,277.81262,-1.68179,268.32456,0.00246,0.99389,9.7311,2.16597,-9.48807,0.00719,59.48535,0.23319,0.23322,-0.82353,-0.82351,N,GENERATED
81,2460025.94301,-60.0,114.54545,0.719,2460025.93832,2460025.94888,15.2,0.48229,277.67336,-1.67971,268.32019,0.00246,0.99388,9.59876,2.16201,-9.35317,0.007,59.49197,0.22693,0.22696,-0.82768,-0.82766,N,GENERATED
82,2460025.93292,-60.0,118.18182,0.709,2460025.92824,2460025.93877,15.16667,0.48039,277.53407,-1.67764,268.31582,0.00246,0.99388,9.46646,2.15803,-9.21825,0.00681,59.49857,0.22075,0.22078,-0.83179,-0.83177,N,GENERATED
83,2460025.92284,-60.0,121.81818,0.698,2460025.91816,2460025.92868,15.15,0.47757,277.39321,-1.67649,268.30985,0.00246,0.99388,9.33427,2.15406,-9.08336,0.00662,59.50517,0.21467,0.2147,-0.83585,-0.83583,N,GENERATED
84,2460025.91274,-60.0,125.45455,0.688,2460025.90808,2460025.91858,15.11667,0.47565,277.25385,-1.67441,268.30548,0.00246,0.99387,9.20206,2.15007,-8.94837,0.00643,59.51173,0.20867,0.2087,-0.83987,-0.83985,N,GENERATED
85,2460025.90265,-60.0,129.09091,0.678,2460025.898,2460025.90847,15.08333,0.47373,277.11446,-1.67234,268.30111,0.00246,0.99387,9.0699,2.14607,-8.81334,0.00625,59.51828,0.20275,0.20278,-0.84384,-0.84382,N,GENERATED
86,2460025.89256,-60.0,132.72727,0.668,2460025.88792,2460025.89837,15.05,0.4718,276.97503,-1.67026,268.29675,0.00246,0.99387,8.93779,2.14206,-8.67829,0.00607,59.52482,0.19692,0.19695,-0.84776,-0.84774,N,GENERATED
87,2460025.88247,-60.0,136.36364,0.658,2460025.87784,2460025.88826,15.01667,0.46986,276.83558,-1.66818,268.29238,0.00246,0.99386,8.80574,2.13804,-8.5432,0.00589,59.53133,0.19118,0.1912,-0.85164,-0.85162,N,GENERATED
88,2460025.87239,-60.0,140.0,0.648,2460025.86777,2460025.87816,14.96667,0.46676,276.69417,-1.66726,268.286,0.00246,0.99386,8.67383,2.13402,-8.40816,0.00572,59.53783,0.18552,0.18555,-0.85546,-0.85545,N,GENERATED
89,2460025.86229,-60.0,143.63636,0.638,2460025.85769,2460025.86806,14.93333,0.4648,276.55465,-1.66519,268.28163,0.00246,0.99386,8.54191,2.12999,-8.27301,0.00555,59.54431,0.17995,0.17998,-0.85925,-0.85923,N,GENERATED
90,2460025.8522,-60.0,147.27273,0.628,2460025.8476,2460025.85795,14.9,0.46284,276.41509,-1.66311,268.27726,0.00246,0.99385,8.41005,2.12595,-8.13783,0.00538,59.55076,0.17447,0.17449,-0.86298,-0.86296,N,GENERATED
91,2460025.84211,-60.0,150.90909,0.618,2460025.83752,2460025.84785,14.86667,0.46087,276.27551,-1.66103,268.27289,0.00246,0.99385,8.27828,2.12189,-8.00261,0.00521,59.5572,0.16907,0.1691,-0.86667,-0.86665,N,GENERATED
92,2460025.83202,-60.0,154.54545,0.608,2460025.82744,2460025.83774,14.83333,0.45888,276.13589,-1.65895,268.26852,0.00246,0.99385,8.14658,2.11783,-7.86737,0.00505,59.56362,0.16376,0.16378,-0.8703,-0.87029,N,GENERATED
93,2460025.82193,-60.0,158.18182,0.598,2460025.81736,2460025.82764,14.8,0.45689,275.99624,-1.65687,268.26415,0.00246,0.99384,8.01498,2.11376,-7.73209,0.00488,59.57002,0.15854,0.15856,-0.87389,-0.87388,N,GENERATED
94,2460025.81184,-60.0,161.81818,0.587,2460025.80728,2460025.81753,14.76667,0.45489,275.85656,-1.65479,268.25978,0.00246,0.99384,7.88346,2.10969,-7.59678,0.00473,59.57641,0.1534,0.15342,-0.87744,-0.87742,N,GENERATED
95,2460025.80175,-60.0,165.45455,0.577,2460025.7972,2460025.80743,14.73333,0.45289,275.71685,-1.65271,268.25541,0.00246,0.99384,7.75205,2.1056,-7.46144,0.00457,59.58277,0.14836,0.14838,-0.88093,-0.88092,N,GENERATED
96,2460025.79166,-60.0,169.09091,0.567,2460025.78712,2460025.79733,14.7,0.45087,275.57711,-1.65063,268.25104,0.00246,0.99383,7.62074,2.10151,-7.32606,0.00442,59.58911,0.14339,0.14341,-0.88437,-0.88436,N,GENERATED
97,2460025.78157,-60.0,172.72727,0.557,2460025.77705,2460025.78722,14.65,0.4477,275.43541,-1.64971,268.24467,0.00246,0.99383,7.48962,2.09741,-7.19074,0.00427,59.59544,0.13852,0.13854,-0.88776,-0.88775,N,GENERATED
98,2460025.77148,-60.0,176.36364,0.547,2460025.76697,2460025.77712,14.61667,0.44566,275.2956,-1.64763,268.24029,0.00246,0.99383,7.35855,2.0933,-7.05531,0.00412,59.60175,0.13374,0.13376,-0.89111,-0.8911,N,GENERATED
99,2460025.76139,-60.0,180.0,0.537,2460025.75689,2460025.76701,14.58333,0.44362,275.15577,-1.64555,268.23592,0.00246,0.99382,7.22761,2.08917,-6.91984,0.00397,59.60804,0.12904,0.12906,-0.8944,-0.89439,N,GENERATED
100,2460025.76154,-58.78788,-180.0,0.537,2460025.75684,2460025.76741,15.21667,0.52456,275.08034,-1.71037,268.22513,0.00246,0.99382,7.20956,2.23493,-6.85521,0.00395,59.60724,0.1284,0.12842,-0.88022,-0.88021,N,GENERATED
101,2460026.75113,-58.78788,-176.36364,1.527,2460026.74475,2460026.75912,20.7,0.85346,288.42534,-2.02648,268.4576,0.00249,0.9942,20.17123,2.87994,-19.96774,0.03067,58.90724,0.98436,0.98461,-0.33455,-0.33442,N,GENERATED
102,2460026.74103,-58.78788,-172.72727,1.517,2460026.73466,2460026.74899,20.63333,0.85111,288.29202,-2.02257,268.45635,0.00249,0.9942,20.03965,2.87369,-19.83567,0.03027,58.9151,0.97182,0.97207,-0.34168,-0.34155,N,GENERATED
103,2460026.73094,-58.78788,-169.09091,1.507,2460026.72459,2460026.73888,20.56667,0.84671,288.15524,-2.02083,268.45155,0.00249,0.99419,19.90819,2.86754,-19.70369,0.02988,58.92296,0.95937,0.95961,-0.34876,-0.34863,N,GENERATED
104,2460026.72085,-58.78788,-165.45455,1.496,2460026.71451,2460026.72876,20.51667,0.84344,288.02033,-2.01788,268.44872,0.00249,0.99419,19.77661,2.86132,-19.57161,0.02949,58.9308,0.94698,0.94722,-0.35583,-0.3557,N,GENERATED
105,2460026.71074,-58.78788,-161.81818,1.486,2460026.70443,2460026.71863,20.45,0.84108,287.8869,-2.01397,268.44748,0.00249,0.99419,19.64495,2.85504,-19.43942,0.0291,58.93862,0.93466,0.9349,-0.36288,-0.36276,N,GENERATED
