Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Seen
0,2460293.21392,48.0,-8.0,1.733,2460293.19367,2460293.23924,65.61667,3.33668,218.98259,-4.95512,240.31404,0.00247,0.98213,22.86693,8.29181,21.33145,0.0393,59.16061,1.26674,1.26801,0.34963,0.35026,S
1,2460293.21319,48.0,-7.74359,1.733,2460293.19295,2460293.23848,65.56667,3.33424,218.98482,-4.95079,240.30879,0.00247,0.98213,22.85754,8.28503,21.32397,0.03926,59.16051,1.26571,1.26698,0.34844,0.34907,S
2,2460293.21245,48.0,-7.48718,1.732,2460293.19223,2460293.23773,65.51667,3.33179,218.98705,-4.94647,240.30353,0.00247,0.98213,22.84815,8.27826,21.31649,0.03923,59.16042,1.26468,1.26595,0.34725,0.34788,S
3,2460293.21173,48.0,-7.23077,1.731,2460293.19153,2460293.23699,65.46667,3.32768,218.99241,-4.94456,240.30126,0.00247,0.98213,22.83888,8.27224,21.30885,0.0392,59.16042,1.26367,1.26493,0.34615,0.34678,S
4,2460293.211,48.0,-6.97436,1.73,2460293.19081,2460293.23624,65.41667,3.32524,218.99464,-4.94023,240.296,0.00247,0.98213,22.82949,8.26547,21.30137,0.03917,59.16033,1.26264,1.2639,0.34496,0.34559,S
5,2460293.21027,48.0,-6.71795,1.73,2460293.1901,2460293.23549,65.35,3.32187,218.99861,-4.93725,240.2924,0.00247,0.98213,22.82017,8.25911,21.2938,0.03914,59.16029,1.26163,1.26288,0.34382,0.34445,S
6,2460293.20955,48.0,-6.46154,1.729,2460293.18939,2460293.23475,65.31667,3.31868,219.00223,-4.93399,240.28847,0.00247,0.98213,22.81083,8.25268,21.28624,0.03911,59.16023,1.26061,1.26186,0.34267,0.3433,S
7,2460293.20882,48.0,-6.20513,1.728,2460293.18868,2460293.23399,65.25,3.31532,219.0062,-4.93101,240.28487,0.00247,0.98213,22.80151,8.24633,21.27867,0.03907,59.16019,1.25959,1.26084,0.34153,0.34216,S
8,2460293.20809,48.0,-5.94872,1.728,2460293.18796,2460293.23324,65.2,3.31287,219.00843,-4.92668,240.27961,0.00247,0.98213,22.79212,8.23956,21.27118,0.03904,59.1601,1.25856,1.25982,0.34035,0.34097,S
9,2460293.20736,48.0,-5.69231,1.727,2460293.18726,2460293.23249,65.13333,3.30951,219.0124,-4.9237,240.27601,0.00247,0.98213,22.7828,8.23321,21.26361,0.03901,59.16005,1.25755,1.2588,0.33921,0.33983,S
10,2460293.20663,48.0,-5.4359,1.726,2460293.18654,2460293.23175,65.1,3.30633,219.01602,-4.92045,240.27208,0.00247,0.98213,22.77346,8.22678,21.25606,0.03898,59.16,1.25653,1.25778,0.33806,0.33868,S
11,2460293.20591,48.0,-5.17949,1.725,2460293.18583,2460293.231,65.03333,3.30296,219.02,-4.91747,240.26848,0.00247,0.98213,22.76414,8.22043,21.24848,0.03895,59.15996,1.25551,1.25676,0.33692,0.33754,S
12,2460293.20517,48.0,-4.92308,1.725,2460293.18512,2460293.23024,64.98333,3.30052,219.02223,-4.91314,240.26322,0.00247,0.98213,22.75475,8.21366,21.241,0.03892,59.15986,1.25449,1.25573,0.33574,0.33635,S
13,2460293.20444,48.0,-4.66667,1.724,2460293.1844,2460293.2295,64.95,3.29734,219.02585,-4.90989,240.25929,0.00247,0.98213,22.74542,8.20723,21.23344,0.03888,59.15981,1.25347,1.25471,0.33459,0.3352,S
14,2460293.20372,48.0,-4.41026,1.723,2460293.18369,2460293.22875,64.88333,3.29398,219.02983,-4.90691,240.25569,0.00247,0.98213,22.7361,8.20089,21.22586,0.03885,59.15976,1.25246,1.2537,0.33345,0.33406,S
15,2460293.20298,48.0,-4.15385,1.722,2460293.18297,2460293.228,64.83333,3.29154,219.03206,-4.90258,240.25044,0.00247,0.98213,22.72671,8.19412,21.21837,0.03882,59.15966,1.25144,1.25267,0.33226,0.33288,S
16,2460293.20226,48.0,-3.89744,1.722,2460293.18227,2460293.22725,64.76667,3.28818,219.03604,-4.8996,240.24683,0.00247,0.98213,22.71739,8.18778,21.2108,0.03879,59.15962,1.25042,1.25166,0.33113,0.33174,S
17,2460293.20153,48.0,-3.64103,1.721,2460293.18155,2460293.2265,64.73333,3.28501,219.03966,-4.89635,240.2429,0.00247,0.98213,22.70806,8.18135,21.20324,0.03876,59.15957,1.24941,1.25064,0.32998,0.33059,S
18,2460293.2008,48.0,-3.38462,1.72,2460293.18084,2460293.22575,64.66667,3.28165,219.04364,-4.89337,240.2393,0.00247,0.98213,22.69873,8.17501,21.19566,0.03873,59.15952,1.24839,1.24962,0.32884,0.32945,S
19,2460293.20007,48.0,-3.12821,1.719,2460293.18013,2460293.225,64.61667,3.27921,219.04587,-4.88904,240.23404,0.00247,0.98213,22.68935,8.16825,21.18817,0.0387,59.15942,1.24737,1.2486,0.32766,0.32827,S
20,2460293.19935,48.0,-2.87179,1.719,2460293.17942,2460293.22426,64.56667,3.27511,219.05124,-4.88713,240.23176,0.00247,0.98213,22.68008,8.16224,21.18053,0.03866,59.15942,1.24637,1.24759,0.32656,0.32717,S
21,2460293.19862,48.0,-2.61538,1.718,2460293.1787,2460293.22351,64.51667,3.27268,219.05348,-4.88281,240.22651,0.00247,0.98212,22.6707,8.15549,21.17303,0.03863,59.15932,1.24535,1.24657,0.32537,0.32598,S
22,2460293.19789,48.0,-2.35897,1.717,2460293.178,2460293.22275,64.45,3.26932,219.05745,-4.87983,240.22291,0.00247,0.98212,22.66138,8.14915,21.16545,0.0386,59.15928,1.24434,1.24556,0.32424,0.32485,S
23,2460293.19716,48.0,-2.10256,1.717,2460293.17728,2460293.222,64.4,3.26689,219.05969,-4.8755,240.21765,0.00247,0.98212,22.652,8.14239,21.15796,0.03857,59.15917,1.24332,1.24454,0.32306,0.32366,S
24,2460293.19643,48.0,-1.84615,1.716,2460293.17656,2460293.22126,64.36667,3.26372,219.06332,-4.87225,240.21372,0.00247,0.98212,22.64267,8.13597,21.1504,0.03854,59.15912,1.24231,1.24352,0.32191,0.32252,S
25,2460293.1957,48.0,-1.58974,1.715,2460293.17586,2460293.22051,64.3,3.26036,219.06729,-4.86927,240.21011,0.00247,0.98212,22.63335,8.12963,21.14282,0.03851,59.15907,1.2413,1.24251,0.32077,0.32138,S
26,2460293.19497,48.0,-1.33333,1.714,2460293.17514,2460293.21976,64.25,3.25793,219.06953,-4.86495,240.20486,0.00247,0.98212,22.62396,8.12288,21.13532,0.03848,59.15897,1.24028,1.24149,0.31959,0.3202,S
27,2460293.19425,48.0,-1.07692,1.714,2460293.17443,2460293.21902,64.2,3.25384,219.0749,-4.86304,240.20258,0.00247,0.98212,22.6147,8.11688,21.12768,0.03844,59.15897,1.23928,1.24049,0.31849,0.31909,S
28,2460293.19351,48.0,-0.82051,1.713,2460293.17372,2460293.21826,64.15,3.25141,219.07714,-4.85872,240.19732,0.00247,0.98212,22.60532,8.11013,21.12018,0.03841,59.15886,1.23826,1.23947,0.31731,0.31791,S
29,2460293.19279,48.0,-0.5641,1.712,2460293.17301,2460293.21751,64.08333,3.24806,219.08112,-4.85573,240.19372,0.00247,0.98212,22.596,8.10379,21.1126,0.03838,59.15881,1.23725,1.23846,0.31618,0.31678,S
30,2460293.19206,48.0,-0.30769,1.711,2460293.17229,2460293.21676,64.03333,3.24563,219.08336,-4.85141,240.18846,0.00247,0.98212,22.58662,8.09704,21.1051,0.03835,59.15871,1.23624,1.23744,0.31499,0.31559,S
31,2460293.19133,48.0,-0.05128,1.711,2460293.17159,2460293.21602,63.98333,3.24154,219.08873,-4.84951,240.18618,0.00247,0.98212,22.57735,8.09104,21.09745,0.03832,59.15871,1.23523,1.23644,0.3139,0.31449,S
32,2460293.1906,48.0,0.20513,1.71,2460293.17087,2460293.21527,63.93333,3.23911,219.09097,-4.84518,240.18092,0.00247,0.98212,22.56797,8.08429,21.08995,0.03829,59.1586,1.23422,1.23542,0.31272,0.31331,S
33,2460293.18987,48.0,0.46154,1.709,2460293.17016,2460293.21451,63.86667,3.23576,219.09495,-4.8422,240.17732,0.00247,0.98212,22.55866,8.07796,21.08237,0.03826,59.15855,1.23321,1.23441,0.31158,0.31218,S
34,2460293.18915,48.0,0.71795,1.709,2460293.16944,2460293.21377,63.83333,3.2326,219.09859,-4.83895,240.17339,0.00247,0.98212,22.54933,8.07155,21.0748,0.03823,59.15849,1.2322,1.2334,0.31044,0.31103,S
35,2460293.18841,48.0,0.97436,1.708,2460293.16873,2460293.21302,63.78333,3.23018,219.10083,-4.83463,240.16813,0.00247,0.98212,22.53995,8.06481,21.0673,0.03819,59.15839,1.23119,1.23238,0.30926,0.30985,S
36,2460293.18769,48.0,1.23077,1.707,2460293.16802,2460293.21227,63.71667,3.22683,219.10481,-4.83165,240.16453,0.00247,0.98212,22.53063,8.05848,21.05972,0.03816,59.15834,1.23019,1.23138,0.30812,0.30872,S
37,2460293.18696,48.0,1.48718,1.706,2460293.1673,2460293.21153,63.68333,3.22366,219.10844,-4.8284,240.16059,0.00247,0.98212,22.5213,8.05206,21.05215,0.03813,59.15828,1.22918,1.23037,0.30698,0.30757,S
38,2460293.18623,48.0,1.74359,1.706,2460293.1666,2460293.21078,63.61667,3.22032,219.11243,-4.82542,240.15699,0.00247,0.98212,22.51199,8.04574,21.04456,0.0381,59.15823,1.22817,1.22936,0.30585,0.30644,S
39,2460293.1855,48.0,2.0,1.705,2460293.16588,2460293.21002,63.56667,3.2179,219.11467,-4.8211,240.15173,0.00247,0.98212,22.50261,8.039,21.03706,0.03807,59.15812,1.22716,1.22835,0.30467,0.30526,S
40,2460293.21283,48.30769,-8.0,1.732,2460293.19277,2460293.23792,65.01667,3.25247,218.67316,-4.88142,240.05654,0.00247,0.98213,22.85925,8.13389,21.38338,0.03927,59.16525,1.266,1.26724,0.33347,0.33408,S
41,2460293.2121,48.30769,-7.74359,1.732,2460293.19205,2460293.23716,64.96667,3.25004,218.67541,-4.87713,240.05126,0.00247,0.98213,22.84986,8.12717,21.37585,0.03924,59.16515,1.26497,1.26621,0.33229,0.3329,S
42,2460293.21137,48.30769,-7.48718,1.731,2460293.19134,2460293.23641,64.9,3.2467,218.6794,-4.87417,240.04764,0.00247,0.98213,22.84054,8.12087,21.36824,0.03921,59.16511,1.26395,1.26518,0.33115,0.33176,S
43,2460293.21064,48.30769,-7.23077,1.73,2460293.19062,2460293.23566,64.85,3.24427,218.68164,-4.86988,240.04235,0.00247,0.98213,22.83115,8.11415,21.36071,0.03917,59.165,1.26293,1.26416,0.32997,0.33058,S
44,2460293.20992,48.30769,-6.97436,1.729,2460293.18992,2460293.23492,64.8,3.24019,218.68703,-4.86799,240.04006,0.00247,0.98213,22.82188,8.10818,21.35303,0.03914,59.165,1.26191,1.26314,0.32887,0.32948,S
45,2460293.20919,48.30769,-6.71795,1.729,2460293.1892,2460293.23417,64.75,3.23777,218.68928,-4.8637,240.03478,0.00247,0.98213,22.81249,8.10147,21.3455,0.03911,59.1649,1.26089,1.26211,0.32769,0.3283,S
46,2460293.20845,48.30769,-6.46154,1.728,2460293.18848,2460293.23341,64.7,3.23534,218.69153,-4.85941,240.02949,0.00247,0.98213,22.80311,8.09475,21.33797,0.03908,59.1648,1.25986,1.26109,0.32651,0.32712,S
47,2460293.20773,48.30769,-6.20513,1.727,2460293.18778,2460293.23266,64.63333,3.232,218.69552,-4.85645,240.02587,0.00247,0.98213,22.79378,8.08845,21.33035,0.03905,59.16475,1.25884,1.26007,0.32538,0.32598,S
48,2460293.207,48.30769,-5.94872,1.726,2460293.18706,2460293.23192,64.6,3.22885,218.69917,-4.85322,240.02192,0.00247,0.98213,22.78445,8.08207,21.32275,0.03902,59.16469,1.25783,1.25904,0.32423,0.32484,S
49,2460293.20627,48.30769,-5.69231,1.726,2460293.18635,2460293.23117,64.53333,3.22551,218.70316,-4.85027,240.0183,0.00247,0.98213,22.77512,8.07577,21.31514,0.03898,59.16464,1.25681,1.25803,0.3231,0.3237,S
50,2460293.20554,48.30769,-5.4359,1.725,2460293.18564,2460293.23042,64.48333,3.22308,218.70541,-4.84597,240.01301,0.00247,0.98213,22.76574,8.06906,21.3076,0.03895,59.16454,1.25578,1.257,0.32192,0.32252,S
51,2460293.20482,48.30769,-5.17949,1.724,2460293.18493,2460293.22968,64.43333,3.21901,218.7108,-4.84408,240.01072,0.00247,0.98213,22.75647,8.0631,21.29992,0.03892,59.16454,1.25478,1.25599,0.32082,0.32142,S
52,2460293.20408,48.30769,-4.92308,1.724,2460293.18421,2460293.22892,64.38333,3.21659,218.71305,-4.83979,240.00544,0.00247,0.98213,22.74708,8.05639,21.29239,0.03889,59.16443,1.25375,1.25496,0.31964,0.32024,S
53,2460293.20336,48.30769,-4.66667,1.723,2460293.18351,2460293.22817,64.31667,3.21326,218.71705,-4.83684,240.00182,0.00247,0.98213,22.73776,8.05009,21.28477,0.03886,59.16438,1.25274,1.25395,0.31851,0.31911,S
54,2460293.20262,48.30769,-4.41026,1.722,2460293.18279,2460293.22742,64.26667,3.21084,218.7193,-4.83255,239.99653,0.00247,0.98213,22.72838,8.04338,21.27723,0.03883,59.16428,1.25172,1.25292,0.31733,0.31793,S
55,2460293.2019,48.30769,-4.15385,1.721,2460293.18208,2460293.22668,64.21667,3.20677,218.72469,-4.83065,239.99424,0.00247,0.98213,22.71911,8.03742,21.26955,0.0388,59.16427,1.25071,1.25191,0.31623,0.31683,S
56,2460293.20117,48.30769,-3.89744,1.721,2460293.18137,2460293.22593,64.16667,3.20435,218.72694,-4.82636,239.98895,0.00247,0.98213,22.70972,8.03072,21.26201,0.03876,59.16417,1.24969,1.25089,0.31505,0.31565,S
57,2460293.20044,48.30769,-3.64103,1.72,2460293.18066,2460293.22517,64.1,3.20102,218.73094,-4.82341,239.98533,0.00247,0.98213,22.7004,8.02443,21.25439,0.03873,59.16412,1.24867,1.24987,0.31392,0.31452,S
58,2460293.19971,48.30769,-3.38462,1.719,2460293.17994,2460293.22442,64.05,3.1986,218.73319,-4.81912,239.98005,0.00247,0.98213,22.69102,8.01772,21.24685,0.0387,59.16401,1.24765,1.24885,0.31274,0.31334,S
59,2460293.19898,48.30769,-3.12821,1.718,2460293.17922,2460293.22368,64.01667,3.19545,218.73684,-4.8159,239.97609,0.00247,0.98212,22.68169,8.01135,21.23925,0.03867,59.16395,1.24664,1.24783,0.3116,0.3122,S
60,2460293.19826,48.30769,-2.87179,1.718,2460293.17852,2460293.22293,63.95,3.19212,218.74084,-4.81294,239.97247,0.00247,0.98212,22.67237,8.00506,21.23163,0.03864,59.1639,1.24563,1.24682,0.31047,0.31106,S
61,2460293.19752,48.30769,-2.61538,1.717,2460293.1778,2460293.22218,63.9,3.18971,218.74309,-4.80865,239.96718,0.00247,0.98212,22.66299,7.99836,21.22409,0.03861,59.16379,1.24461,1.2458,0.30929,0.30989,S
62,2460293.1968,48.30769,-2.35897,1.716,2460293.17709,2460293.22144,63.85,3.18564,218.74849,-4.80676,239.96489,0.00247,0.98212,22.65372,7.9924,21.2164,0.03858,59.16378,1.2436,1.24479,0.3082,0.30879,S
63,2460293.19607,48.30769,-2.10256,1.715,2460293.17638,2460293.22068,63.8,3.18323,218.75074,-4.80247,239.95961,0.00247,0.98212,22.64434,7.9857,21.20886,0.03854,59.16368,1.24258,1.24377,0.30702,0.30761,S
64,2460293.19534,48.30769,-1.84615,1.715,2460293.17567,2460293.21993,63.73333,3.1799,218.75474,-4.79951,239.95598,0.00247,0.98212,22.63502,7.97942,21.20124,0.03851,59.16362,1.24157,1.24276,0.30589,0.30648,S
65,2460293.19461,48.30769,-1.58974,1.714,2460293.17495,2460293.21918,63.68333,3.17749,218.757,-4.79523,239.9507,0.00247,0.98212,22.62564,7.97272,21.1937,0.03848,59.16352,1.24056,1.24174,0.30471,0.3053,S
66,2460293.19389,48.30769,-1.33333,1.713,2460293.17425,2460293.21844,63.63333,3.17343,218.7624,-4.79334,239.9484,0.00247,0.98212,22.61637,7.96676,21.18601,0.03845,59.16351,1.23955,1.24073,0.30362,0.30421,S
67,2460293.19315,48.30769,-1.07692,1.713,2460293.17353,2460293.21769,63.58333,3.17102,218.76465,-4.78905,239.94312,0.00247,0.98212,22.60699,7.96007,21.17847,0.03842,59.1634,1.23854,1.23971,0.30244,0.30303,S
68,2460293.19243,48.30769,-0.82051,1.712,2460293.17282,2460293.21693,63.51667,3.16769,218.76865,-4.78609,239.9395,0.00247,0.98212,22.59767,7.95378,21.17084,0.03839,59.16334,1.23753,1.2387,0.30131,0.3019,S
69,2460293.1917,48.30769,-0.5641,1.711,2460293.17211,2460293.21619,63.48333,3.16455,218.77231,-4.78287,239.93554,0.00247,0.98212,22.58834,7.94742,21.16323,0.03836,59.16328,1.23652,1.23769,0.30017,0.30076,S
70,2460293.19097,48.30769,-0.30769,1.71,2460293.17139,2460293.21544,63.43333,3.16214,218.77456,-4.77858,239.93025,0.00247,0.98212,22.57897,7.94072,21.15569,0.03832,59.16317,1.2355,1.23667,0.299,0.29958,S
71,2460293.19024,48.30769,-0.05128,1.71,2460293.17068,2460293.21469,63.36667,3.15882,218.77857,-4.77563,239.92663,0.00247,0.98212,22.56965,7.93445,21.14806,0.03829,59.16312,1.23449,1.23567,0.29787,0.29845,S
72,2460293.18951,48.30769,0.20513,1.709,2460293.16997,2460293.21394,63.31667,3.15641,218.78083,-4.77134,239.92134,0.00247,0.98212,22.56027,7.92775,21.14052,0.03826,59.16301,1.23348,1.23465,0.29669,0.29728,S
73,2460293.18879,48.30769,0.46154,1.708,2460293.16926,2460293.21319,63.26667,3.15235,218.78622,-4.76945,239.91905,0.00247,0.98212,22.55101,7.92181,21.13283,0.03823,59.16299,1.23248,1.23365,0.2956,0.29618,S
74,2460293.18805,48.30769,0.71795,1.707,2460293.16854,2460293.21244,63.21667,3.14995,218.78848,-4.76516,239.91376,0.00247,0.98212,22.54163,7.91511,21.12528,0.0382,59.16288,1.23147,1.23263,0.29443,0.29501,S
75,2460293.18733,48.30769,0.97436,1.707,2460293.16784,2460293.21169,63.15,3.14663,218.79249,-4.76221,239.91014,0.00247,0.98212,22.53231,7.90884,21.11765,0.03817,59.16283,1.23046,1.23162,0.2933,0.29388,S
76,2460293.1866,48.30769,1.23077,1.706,2460293.16712,2460293.21095,63.11667,3.14349,218.79614,-4.75899,239.90618,0.00247,0.98212,22.52298,7.90248,21.11004,0.03814,59.16276,1.22945,1.23061,0.29216,0.29274,S
77,2460293.18587,48.30769,1.48718,1.705,2460293.16641,2460293.2102,63.05,3.14017,218.80015,-4.75603,239.90256,0.00247,0.98212,22.51367,7.8962,21.10241,0.03811,59.1627,1.22845,1.22961,0.29103,0.29161,S
78,2460293.18514,48.30769,1.74359,1.705,2460293.16569,2460293.20944,63.0,3.13777,218.80241,-4.75175,239.89727,0.00247,0.98212,22.50429,7.88951,21.09486,0.03807,59.16259,1.22744,1.22859,0.28986,0.29043,S
79,2460293.18441,48.30769,2.0,1.704,2460293.16499,2460293.20869,62.93333,3.13445,218.80641,-4.74879,239.89365,0.00247,0.98212,22.49498,7.88324,21.08723,0.03804,59.16254,1.22643,1.22759,0.28873,0.28931,S
80,2460293.21172,48.61538,-8.0,1.731,2460293.19185,2460293.23656,64.38333,3.16828,218.35715,-4.80638,239.79142,0.00247,0.98213,22.85135,7.97466,21.43427,0.03924,59.16976,1.26523,1.26644,0.31717,0.31776,S
81,2460293.21099,48.61538,-7.74359,1.73,2460293.19113,2460293.23581,64.33333,3.16587,218.35941,-4.80212,239.7861,0.00247,0.98213,22.84196,7.96799,21.42669,0.03921,59.16965,1.26421,1.26541,0.31599,0.31659,S
82,2460293.21027,48.61538,-7.48718,1.73,2460293.19043,2460293.23507,64.28333,3.16183,218.36483,-4.80025,239.7838,0.00247,0.98213,22.83269,7.96208,21.41897,0.03918,59.16964,1.26319,1.26439,0.3149,0.31549,S
83,2460293.20954,48.61538,-7.23077,1.729,2460293.18971,2460293.23432,64.23333,3.15942,218.36709,-4.79599,239.77849,0.00247,0.98213,22.8233,7.95541,21.4114,0.03915,59.16954,1.26217,1.26336,0.31372,0.31432,S
84,2460293.20881,48.61538,-6.97436,1.728,2460293.189,2460293.23356,64.16667,3.15611,218.3711,-4.79306,239.77484,0.00247,0.98213,22.81398,7.94917,21.40374,0.03912,59.16948,1.26115,1.26234,0.31259,0.31318,S
85,2460293.20808,48.61538,-6.71795,1.727,2460293.18829,2460293.23281,64.11667,3.1537,218.37337,-4.7888,239.76953,0.00247,0.98213,22.80459,7.9425,21.39616,0.03908,59.16938,1.26012,1.26131,0.31142,0.31201,S
86,2460293.20735,48.61538,-6.46154,1.727,2460293.18758,2460293.23207,64.06667,3.14967,218.37879,-4.78693,239.76723,0.00247,0.98213,22.79532,7.93659,21.38844,0.03905,59.16937,1.25911,1.2603,0.31032,0.31091,S
87,2460293.20662,48.61538,-6.20513,1.726,2460293.18686,2460293.23132,64.01667,3.14726,218.38105,-4.78267,239.76191,0.00247,0.98213,22.78594,7.92993,21.38086,0.03902,59.16926,1.25809,1.25927,0.30915,0.30974,S
88,2460293.20589,48.61538,-5.94872,1.725,2460293.18615,2460293.23057,63.96667,3.14485,218.38332,-4.77842,239.7566,0.00247,0.98213,22.77655,7.92327,21.37328,0.03899,59.16915,1.25706,1.25825,0.30797,0.30856,S
89,2460293.20516,48.61538,-5.69231,1.725,2460293.18544,2460293.22981,63.9,3.14154,218.38733,-4.77549,239.75296,0.00247,0.98213,22.76723,7.91703,21.36562,0.03896,59.1691,1.25604,1.25723,0.30684,0.30743,S
90,2460293.20443,48.61538,-5.4359,1.724,2460293.18472,2460293.22907,63.86667,3.13841,218.391,-4.77229,239.74898,0.00247,0.98213,22.7579,7.9107,21.35798,0.03893,59.16903,1.25503,1.25621,0.30571,0.30629,S
91,2460293.20371,48.61538,-5.17949,1.723,2460293.18402,2460293.22832,63.8,3.1351,218.39502,-4.76936,239.74534,0.00247,0.98213,22.74858,7.90446,21.35032,0.03889,59.16897,1.25401,1.25519,0.30458,0.30516,S
92,2460293.20297,48.61538,-4.92308,1.722,2460293.1833,2460293.22757,63.75,3.1327,218.39729,-4.7651,239.74003,0.00247,0.98213,22.73919,7.8978,21.34274,0.03886,59.16887,1.25299,1.25417,0.3034,0.30399,S
93,2460293.20225,48.61538,-4.66667,1.722,2460293.18259,2460293.22682,63.68333,3.12939,218.40131,-4.76217,239.73639,0.00247,0.98213,22.72987,7.89156,21.33508,0.03883,59.16881,1.25197,1.25315,0.30228,0.30286,S
94,2460293.20152,48.61538,-4.41026,1.721,2460293.18187,2460293.22608,63.65,3.12626,218.40498,-4.75898,239.73241,0.00247,0.98213,22.72054,7.88524,21.32743,0.0388,59.16874,1.25096,1.25213,0.30114,0.30172,S
95,2460293.20079,48.61538,-4.15385,1.72,2460293.18117,2460293.22532,63.58333,3.12296,218.409,-4.75604,239.72877,0.00247,0.98213,22.71122,7.879,21.31977,0.03877,59.16869,1.24994,1.25112,0.30001,0.30059,S
96,2460293.20006,48.61538,-3.89744,1.719,2460293.18045,2460293.22457,63.53333,3.12056,218.41126,-4.75179,239.72345,0.00247,0.98213,22.70184,7.87235,21.31219,0.03874,59.16858,1.24892,1.25009,0.29884,0.29942,S
97,2460293.19934,48.61538,-3.64103,1.719,2460293.17975,2460293.22383,63.48333,3.11653,218.41669,-4.74992,239.72115,0.00247,0.98213,22.69257,7.86644,21.30446,0.03871,59.16856,1.24792,1.24908,0.29775,0.29833,S
98,2460293.19861,48.61538,-3.38462,1.718,2460293.17903,2460293.22308,63.43333,3.11413,218.41896,-4.74566,239.71583,0.00247,0.98212,22.68318,7.85979,21.29688,0.03867,59.16845,1.2469,1.24806,0.29657,0.29715,S
99,2460293.19787,48.61538,-3.12821,1.717,2460293.17831,2460293.22233,63.38333,3.11173,218.42123,-4.74141,239.71052,0.00247,0.98212,22.6738,7.85314,21.28929,0.03864,59.16834,1.24588,1.24704,0.2954,0.29598,S
100,2460293.19715,48.61538,-2.87179,1.717,2460293.1776,2460293.22157,63.31667,3.10843,218.42525,-4.73848,239.70688,0.00247,0.98212,22.66448,7.84691,21.28163,0.03861,59.16828,1.24486,1.24603,0.29428,0.29485,S
101,2460293.19642,48.61538,-2.61538,1.716,2460293.17689,2460293.22083,63.28333,3.1053,218.42892,-4.73528,239.7029,0.00247,0.98212,22.65515,7.84059,21.27398,0.03858,59.16821,1.24385,1.24501,0.29314,0.29372,S
102,2460293.19569,48.61538,-2.35897,1.715,2460293.17618,2460293.22008,63.21667,3.102,218.43294,-4.73235,239.69926,0.00247,0.98212,22.64584,7.83436,21.26631,0.03855,59.16815,1.24284,1.244,0.29201,0.29259,S
103,2460293.19496,48.61538,-2.10256,1.714,2460293.17546,2460293.21933,63.16667,3.09961,218.43521,-4.7281,239.69394,0.00247,0.98212,22.63646,7.82771,21.25873,0.03852,59.16804,1.24182,1.24298,0.29084,0.29142,S
104,2460293.19423,48.61538,-1.84615,1.714,2460293.17476,2460293.21858,63.1,3.09631,218.43924,-4.72517,239.6903,0.00247,0.98212,22.62714,7.82148,21.25106,0.03849,59.16798,1.24081,1.24197,0.28972,0.29029,S
105,2460293.1935,48.61538,-1.58974,1.713,2460293.17404,2460293.21784,63.06667,3.09319,218.44291,-4.72198,239.68632,0.00247,0.98212,22.61781,7.81516,21.24341,0.03845,59.16791,1.2398,1.24095,0.28858,0.28915,S
106,2460293.19278,48.61538,-1.33333,1.712,2460293.17333,2460293.21708,63.0,3.08989,218.44693,-4.71905,239.68268,0.00247,0.98212,22.60849,7.80893,21.23574,0.03842,59.16785,1.23879,1.23994,0.28746,0.28803,S
107,2460293.19204,48.61538,-1.07692,1.711,2460293.17262,2460293.21633,62.95,3.0875,218.44921,-4.71479,239.67736,0.00247,0.98212,22.59911,7.80229,21.22815,0.03839,59.16774,1.23777,1.23892,0.28629,0.28686,S
108,2460293.19132,48.61538,-0.82051,1.711,2460293.17191,2460293.21559,62.9,3.08347,218.45463,-4.71292,239.67506,0.00247,0.98212,22.58985,7.79639,21.22042,0.03836,59.16772,1.23677,1.23792,0.2852,0.28577,S
109,2460293.19059,48.61538,-0.5641,1.71,2460293.17119,2460293.21484,62.85,3.08108,218.45691,-4.70867,239.66974,0.00247,0.98212,22.58047,7.78975,21.21283,0.03833,59.16761,1.23576,1.2369,0.28403,0.2846,S
110,2460293.18986,48.61538,-0.30769,1.709,2460293.17047,2460293.21409,62.8,3.07869,218.45918,-4.70442,239.66442,0.00247,0.98212,22.57109,7.78311,21.20524,0.0383,59.16749,1.23474,1.23588,0.28286,0.28343,S
111,2460293.18913,48.61538,-0.05128,1.709,2460293.16977,2460293.21333,62.73333,3.0754,218.46321,-4.70149,239.66078,0.00247,0.98212,22.56177,7.77688,21.19757,0.03827,59.16743,1.23373,1.23487,0.28173,0.2823,S
112,2460293.1884,48.61538,0.20513,1.708,2460293.16905,2460293.21259,62.7,3.07228,218.46688,-4.6983,239.6568,0.00247,0.98212,22.55245,7.77058,21.18992,0.03824,59.16736,1.23273,1.23386,0.2806,0.28117,S
113,2460293.18768,48.61538,0.46154,1.707,2460293.16834,2460293.21184,62.63333,3.06899,218.47091,-4.69537,239.65316,0.00247,0.98212,22.54313,7.76435,21.18225,0.0382,59.1673,1.23172,1.23285,0.27948,0.28004,S
114,2460293.18694,48.61538,0.71795,1.706,2460293.16763,2460293.21109,62.58333,3.0666,218.47318,-4.69112,239.64784,0.00247,0.98212,22.53375,7.75771,21.17466,0.03817,59.16718,1.23071,1.23184,0.27831,0.27887,S
