Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Seen
31,2460027.30665,48.0,-0.05128,2.082,2460027.26164,2460027.36291,145.81667,12.0905,272.44775,-11.51807,284.88681,0.00251,0.99447,26.64383,23.60857,12.43906,0.05309,57.17014,1.65399,1.65975,2.06874,2.07147,S
32,2460027.30592,48.0,0.20513,2.082,2460027.26093,2460027.36215,145.76667,12.0865,272.4455,-11.51342,284.88076,0.00251,0.99447,26.63444,23.59992,12.43526,0.05306,57.17159,1.65289,1.65865,2.06735,2.07008,S
33,2460027.30519,48.0,0.46154,2.081,2460027.26022,2460027.36141,145.71667,12.07985,272.44628,-11.51146,284.87795,0.00251,0.99447,26.6252,23.59131,12.43168,0.05302,57.1736,1.65182,1.65757,2.06598,2.06871,S
34,2460027.30446,48.0,0.71795,2.08,2460027.2595,2460027.36066,145.66667,12.07585,272.44403,-11.50681,284.8719,0.00251,0.99447,26.61582,23.58266,12.42787,0.05298,57.17505,1.65072,1.65646,2.0646,2.06732,S
35,2460027.30373,48.0,0.97436,2.079,2460027.2588,2460027.35991,145.6,12.07038,272.44346,-11.50365,284.86765,0.00251,0.99447,26.60651,23.57403,12.4242,0.05295,57.1768,1.64964,1.65538,2.06322,2.06594,S
36,2460027.303,48.0,1.23077,2.079,2460027.25808,2460027.35916,145.55,12.06639,272.44121,-11.499,284.8616,0.00251,0.99447,26.59712,23.56538,12.42039,0.05291,57.17825,1.64854,1.65427,2.06183,2.06455,S
37,2460027.30227,48.0,1.48718,2.078,2460027.25736,2460027.3584,145.5,12.06239,272.43896,-11.49435,284.85555,0.00251,0.99447,26.58774,23.55673,12.41659,0.05287,57.1797,1.64744,1.65316,2.06045,2.06316,S
38,2460027.30154,48.0,1.74359,2.077,2460027.25666,2460027.35765,145.43333,12.05692,272.43839,-11.49119,284.8513,0.00251,0.99447,26.57843,23.54811,12.41291,0.05284,57.18145,1.64636,1.65208,2.05907,2.06178,S
39,2460027.30081,48.0,2.0,2.076,2460027.25594,2460027.3569,145.38333,12.05292,272.43614,-11.48654,284.84525,0.00251,0.99447,26.56905,23.53945,12.40911,0.0528,57.1829,1.64526,1.65097,2.05769,2.06039,S
40,2460027.32951,48.30769,-8.0,2.105,2460027.28381,2460027.38663,148.06667,12.19687,272.48071,-11.61317,285.17373,0.00251,0.99448,26.93881,23.81004,12.69302,0.05425,57.12875,1.68891,1.69484,2.1054,2.1082,S
41,2460027.32877,48.30769,-7.74359,2.104,2460027.28309,2460027.38588,148.01667,12.19287,272.47849,-11.60856,285.16764,0.00251,0.99448,26.92943,23.80143,12.68915,0.05422,57.13021,1.6878,1.69373,2.10401,2.10681,S
42,2460027.32805,48.30769,-7.48718,2.104,2460027.28238,2460027.38513,147.95,12.1874,272.47796,-11.60543,285.16337,0.00251,0.99448,26.92013,23.79283,12.68541,0.05418,57.13198,1.68671,1.69263,2.10264,2.10543,S
43,2460027.32731,48.30769,-7.23077,2.103,2460027.28167,2460027.38438,147.9,12.1834,272.47574,-11.60081,285.15729,0.00251,0.99448,26.91075,23.78422,12.68154,0.05414,57.13343,1.6856,1.69151,2.10125,2.10404,S
44,2460027.32658,48.30769,-6.97436,2.102,2460027.28095,2460027.38362,147.85,12.1794,272.47352,-11.5962,285.1512,0.00251,0.99448,26.90137,23.7756,12.67768,0.05411,57.13489,1.68449,1.6904,2.09987,2.10266,S
45,2460027.32586,48.30769,-6.71795,2.101,2460027.28024,2460027.38287,147.78333,12.17394,272.47299,-11.59307,285.14693,0.00251,0.99448,26.89207,23.767,12.67394,0.05407,57.13666,1.6834,1.6893,2.09849,2.10128,S
46,2460027.32512,48.30769,-6.46154,2.101,2460027.27953,2460027.38212,147.73333,12.16993,272.47077,-11.58845,285.14085,0.00251,0.99448,26.88269,23.75839,12.67008,0.05403,57.13811,1.68229,1.68818,2.09711,2.09989,S
47,2460027.32439,48.30769,-6.20513,2.1,2460027.27881,2460027.38137,147.68333,12.16593,272.46855,-11.58384,285.13477,0.00251,0.99448,26.87331,23.74977,12.66621,0.054,57.13957,1.68118,1.68707,2.09572,2.0985,S
48,2460027.32366,48.30769,-5.94872,2.099,2460027.2781,2460027.38061,147.61667,12.16046,272.46802,-11.58071,285.1305,0.00251,0.99448,26.86401,23.74117,12.66248,0.05396,57.14134,1.68009,1.68597,2.09435,2.09712,S
49,2460027.32293,48.30769,-5.69231,2.099,2460027.27738,2460027.37986,147.56667,12.15646,272.4658,-11.57609,285.12441,0.00251,0.99448,26.85462,23.73256,12.65861,0.05392,57.14279,1.67898,1.68486,2.09296,2.09574,S
50,2460027.3222,48.30769,-5.4359,2.098,2460027.27668,2460027.37911,147.5,12.15099,272.46527,-11.57296,285.12014,0.00251,0.99448,26.84532,23.72396,12.65488,0.05389,57.14456,1.67789,1.68376,2.09158,2.09436,S
51,2460027.32147,48.30769,-5.17949,2.097,2460027.27596,2460027.37836,147.45,12.14699,272.46305,-11.56835,285.11406,0.00251,0.99448,26.83594,23.71534,12.65101,0.05385,57.14601,1.67678,1.68265,2.0902,2.09297,S
52,2460027.32074,48.30769,-4.92308,2.096,2460027.27524,2460027.3776,147.4,12.14299,272.46083,-11.56373,285.10798,0.00251,0.99448,26.82656,23.70672,12.64715,0.05381,57.14747,1.67568,1.68154,2.08881,2.09158,S
53,2460027.32001,48.30769,-4.66667,2.096,2460027.27454,2460027.37685,147.33333,12.13752,272.46029,-11.5606,285.10371,0.00251,0.99447,26.81726,23.69812,12.64342,0.05378,57.14923,1.67459,1.68044,2.08744,2.09021,S
54,2460027.31928,48.30769,-4.41026,2.095,2460027.27382,2460027.3761,147.28333,12.13352,272.45807,-11.55598,285.09763,0.00251,0.99447,26.80788,23.6895,12.63955,0.05374,57.15068,1.67348,1.67933,2.08605,2.08882,S
55,2460027.31856,48.30769,-4.15385,2.094,2460027.27311,2460027.37536,147.23333,12.12687,272.45888,-11.55404,285.09481,0.00251,0.99447,26.79864,23.68091,12.63592,0.0537,57.15269,1.67241,1.67825,2.08469,2.08745,S
56,2460027.31782,48.30769,-3.89744,2.093,2460027.2724,2460027.37461,147.18333,12.12287,272.45666,-11.54942,285.08873,0.00251,0.99447,26.78926,23.67229,12.63206,0.05366,57.15415,1.6713,1.67713,2.0833,2.08606,S
57,2460027.31709,48.30769,-3.64103,2.093,2460027.27168,2460027.37385,147.13333,12.11886,272.45444,-11.54481,285.08264,0.00251,0.99447,26.77987,23.66367,12.6282,0.05363,57.1556,1.67019,1.67602,2.08192,2.08467,S
58,2460027.31636,48.30769,-3.38462,2.092,2460027.27097,2460027.3731,147.06667,12.1134,272.45391,-11.54168,285.07838,0.00251,0.99447,26.77057,23.65507,12.62447,0.05359,57.15736,1.66911,1.67493,2.08054,2.0833,S
59,2460027.31563,48.30769,-3.12821,2.091,2460027.27025,2460027.37235,147.01667,12.10939,272.45169,-11.53706,285.07229,0.00251,0.99447,26.76119,23.64645,12.62061,0.05355,57.15881,1.668,1.67382,2.07916,2.08191,S
60,2460027.3149,48.30769,-2.87179,2.09,2460027.26955,2460027.3716,146.95,12.10392,272.45115,-11.53393,285.06803,0.00251,0.99447,26.75188,23.63785,12.61688,0.05352,57.16057,1.66691,1.67272,2.07778,2.08053,S
61,2460027.31417,48.30769,-2.61538,2.09,2460027.26883,2460027.37084,146.9,12.09991,272.44893,-11.52931,285.06194,0.00251,0.99447,26.7425,23.62923,12.61302,0.05348,57.16203,1.66581,1.67161,2.0764,2.07914,S
62,2460027.31344,48.30769,-2.35897,2.089,2460027.26811,2460027.37009,146.85,12.09591,272.44671,-11.5247,285.05586,0.00251,0.99447,26.73312,23.6206,12.60916,0.05344,57.16348,1.6647,1.6705,2.07501,2.07776,S
63,2460027.31271,48.30769,-2.10256,2.088,2460027.26741,2460027.36934,146.78333,12.09044,272.44617,-11.52156,285.0516,0.00251,0.99447,26.72381,23.612,12.60543,0.05341,57.16524,1.66362,1.66941,2.07364,2.07638,S
64,2460027.31198,48.30769,-1.84615,2.088,2460027.26669,2460027.36859,146.73333,12.08643,272.44395,-11.51695,285.04552,0.00251,0.99447,26.71443,23.60338,12.60157,0.05337,57.16669,1.66251,1.6683,2.07225,2.07499,S
65,2460027.31125,48.30769,-1.58974,2.087,2460027.26598,2460027.36784,146.66667,12.08096,272.44341,-11.51381,285.04125,0.00251,0.99447,26.70513,23.59477,12.59784,0.05333,57.16845,1.66142,1.66721,2.07088,2.07361,S
66,2460027.31052,48.30769,-1.33333,2.086,2460027.26527,2460027.36708,146.61667,12.07695,272.44119,-11.5092,285.03517,0.00251,0.99447,26.69574,23.58615,12.59398,0.0533,57.1699,1.66032,1.6661,2.06949,2.07223,S
67,2460027.30979,48.30769,-1.07692,2.085,2460027.26455,2460027.36633,146.56667,12.07294,272.43896,-11.50458,285.02909,0.00251,0.99447,26.68636,23.57752,12.59013,0.05326,57.17135,1.65922,1.66499,2.06811,2.07084,S
68,2460027.30906,48.30769,-0.82051,2.085,2460027.26384,2460027.36558,146.5,12.06747,272.43842,-11.50145,285.02482,0.00251,0.99447,26.67706,23.56892,12.5864,0.05322,57.17311,1.65813,1.6639,2.06673,2.06946,S
69,2460027.30833,48.30769,-0.5641,2.084,2460027.26312,2460027.36483,146.45,12.06346,272.4362,-11.49683,285.01874,0.00251,0.99447,26.66767,23.56029,12.58254,0.05319,57.17455,1.65703,1.66279,2.06535,2.06807,S
70,2460027.3076,48.30769,-0.30769,2.083,2460027.26242,2460027.36407,146.38333,12.05799,272.43566,-11.4937,285.01448,0.00251,0.99447,26.65837,23.55169,12.57881,0.05315,57.17631,1.65594,1.6617,2.06397,2.0667,S
71,2460027.30687,48.30769,-0.05128,2.082,2460027.2617,2460027.36332,146.33333,12.05398,272.43344,-11.48908,285.0084,0.00251,0.99447,26.64898,23.54306,12.57496,0.05311,57.17776,1.65484,1.66059,2.06259,2.06531,S
72,2460027.30613,48.30769,0.20513,2.082,2460027.26098,2460027.36257,146.28333,12.04997,272.43122,-11.48446,285.00232,0.00251,0.99447,26.6396,23.53443,12.5711,0.05308,57.17921,1.65374,1.65948,2.0612,2.06392,S
73,2460027.30541,48.30769,0.46154,2.081,2460027.26028,2460027.36182,146.21667,12.0445,272.43068,-11.48133,284.99805,0.00251,0.99447,26.63029,23.52583,12.56737,0.05304,57.18096,1.65266,1.65839,2.05983,2.06255,S
74,2460027.30467,48.30769,0.71795,2.08,2460027.25956,2460027.36106,146.16667,12.04049,272.42845,-11.47671,284.99197,0.00251,0.99447,26.62091,23.5172,12.56352,0.053,57.18241,1.65155,1.65728,2.05845,2.06116,S
75,2460027.30395,48.30769,0.97436,2.08,2460027.25885,2460027.36032,146.11667,12.03384,272.42926,-11.47476,284.98915,0.00251,0.99447,26.61166,23.50861,12.5599,0.05297,57.18441,1.65049,1.65621,2.05708,2.05979,S
76,2460027.30322,48.30769,1.23077,2.079,2460027.25814,2460027.35957,146.06667,12.02983,272.42703,-11.47015,284.98308,0.00251,0.99447,26.60228,23.49998,12.55604,0.05293,57.18586,1.64939,1.6551,2.0557,2.0584,S
77,2460027.30249,48.30769,1.48718,2.078,2460027.25742,2460027.35882,146.01667,12.02582,272.42481,-11.46553,284.977,0.00251,0.99447,26.5929,23.49135,12.55219,0.0529,57.18731,1.64828,1.654,2.05431,2.05702,S
78,2460027.30176,48.30769,1.74359,2.077,2460027.25671,2460027.35807,145.95,12.02035,272.42427,-11.46239,284.97273,0.00251,0.99447,26.58359,23.48274,12.54846,0.05286,57.18906,1.6472,1.65291,2.05294,2.05564,S
79,2460027.30103,48.30769,2.0,2.077,2460027.256,2460027.35731,145.9,12.01634,272.42204,-11.45777,284.96666,0.00251,0.99447,26.5742,23.47411,12.54461,0.05282,57.19051,1.6461,1.6518,2.05155,2.05425,S
80,2460027.32973,48.61538,-8.0,2.105,2460027.28387,2460027.38706,148.6,12.15967,272.46741,-11.5835,285.29753,0.00251,0.99448,26.94405,23.74317,12.83012,0.05428,57.13658,1.68979,1.69571,2.09913,2.10192,S
81,2460027.329,48.61538,-7.74359,2.105,2460027.28315,2460027.38631,148.55,12.15566,272.46521,-11.57892,285.29142,0.00251,0.99448,26.93467,23.73458,12.8262,0.05424,57.13803,1.68868,1.69459,2.09774,2.10053,S
82,2460027.32827,48.61538,-7.48718,2.104,2460027.28244,2460027.38556,148.48333,12.15019,272.46471,-11.57581,285.28713,0.00251,0.99448,26.92537,23.72601,12.82242,0.0542,57.1398,1.68759,1.69349,2.09637,2.09916,S
83,2460027.32754,48.61538,-7.23077,2.103,2460027.28172,2460027.3848,148.43333,12.14618,272.46252,-11.57123,285.28102,0.00251,0.99448,26.91599,23.71741,12.8185,0.05416,57.14126,1.68648,1.69237,2.09499,2.09777,S
84,2460027.3268,48.61538,-6.97436,2.102,2460027.28101,2460027.38405,148.38333,12.14217,272.46032,-11.56665,285.27491,0.00251,0.99448,26.90661,23.70882,12.81459,0.05413,57.14271,1.68537,1.69126,2.0936,2.09638,S
85,2460027.32608,48.61538,-6.71795,2.102,2460027.2803,2460027.3833,148.31667,12.1367,272.45982,-11.56354,285.27062,0.00251,0.99448,26.89731,23.70024,12.8108,0.05409,57.14448,1.68427,1.69016,2.09223,2.09501,S
86,2460027.32534,48.61538,-6.46154,2.101,2460027.27958,2460027.38255,148.26667,12.13268,272.45763,-11.55896,285.26452,0.00251,0.99448,26.88793,23.69165,12.80689,0.05405,57.14593,1.68316,1.68905,2.09084,2.09362,S
87,2460027.32462,48.61538,-6.20513,2.1,2460027.27888,2460027.38179,148.2,12.12721,272.45712,-11.55586,285.26023,0.00251,0.99448,26.87863,23.68307,12.80311,0.05402,57.1477,1.68207,1.68795,2.08947,2.09225,S
88,2460027.32389,48.61538,-5.94872,2.099,2460027.27816,2460027.38104,148.15,12.1232,272.45493,-11.55127,285.25412,0.00251,0.99448,26.86925,23.67447,12.79919,0.05398,57.14915,1.68096,1.68683,2.08809,2.09086,S
89,2460027.32315,48.61538,-5.69231,2.099,2460027.27744,2460027.38029,148.1,12.11918,272.45273,-11.54669,285.24801,0.00251,0.99448,26.85987,23.66588,12.79528,0.05394,57.15061,1.67986,1.68572,2.0867,2.08947,S
90,2460027.32243,48.61538,-5.4359,2.098,2460027.27674,2460027.37954,148.03333,12.11371,272.45223,-11.54358,285.24372,0.00251,0.99448,26.85056,23.6573,12.7915,0.05391,57.15237,1.67876,1.68462,2.08533,2.0881,S
91,2460027.32169,48.61538,-5.17949,2.097,2460027.27602,2460027.37878,147.98333,12.1097,272.45003,-11.539,285.23762,0.00251,0.99448,26.84118,23.6487,12.78758,0.05387,57.15382,1.67766,1.68351,2.08395,2.08671,S
92,2460027.32097,48.61538,-4.92308,2.097,2460027.27531,2460027.37803,147.91667,12.10423,272.44953,-11.53589,285.23333,0.00251,0.99448,26.83188,23.64012,12.7838,0.05383,57.15559,1.67657,1.68241,2.08257,2.08534,S
93,2460027.32023,48.61538,-4.66667,2.096,2460027.27459,2460027.37728,147.86667,12.10021,272.44733,-11.53131,285.22722,0.00251,0.99447,26.8225,23.63152,12.77989,0.0538,57.15704,1.67546,1.6813,2.08119,2.08395,S
94,2460027.3195,48.61538,-4.41026,2.095,2460027.27388,2460027.37653,147.81667,12.0962,272.44513,-11.52673,285.22112,0.00251,0.99447,26.81312,23.62292,12.77598,0.05376,57.15849,1.67435,1.68018,2.07981,2.08256,S
95,2460027.31877,48.61538,-4.15385,2.094,2460027.27317,2460027.37578,147.75,12.09073,272.44463,-11.52362,285.21683,0.00251,0.99447,26.80382,23.61434,12.7722,0.05372,57.16025,1.67326,1.67909,2.07843,2.08119,S
96,2460027.31804,48.61538,-3.89744,2.094,2460027.27245,2460027.37502,147.7,12.08671,272.44243,-11.51904,285.21072,0.00251,0.99447,26.79444,23.60575,12.76829,0.05369,57.16171,1.67216,1.67798,2.07705,2.0798,S
97,2460027.31731,48.61538,-3.64103,2.093,2460027.27175,2460027.37427,147.63333,12.08124,272.44193,-11.51593,285.20644,0.00251,0.99447,26.78513,23.59716,12.76451,0.05365,57.16347,1.67107,1.67688,2.07568,2.07843,S
98,2460027.31658,48.61538,-3.38462,2.092,2460027.27103,2460027.37352,147.58333,12.07722,272.43973,-11.51135,285.20033,0.00251,0.99447,26.77575,23.58856,12.7606,0.05361,57.16492,1.66996,1.67577,2.0743,2.07704,S
99,2460027.31585,48.61538,-3.12821,2.091,2460027.27031,2460027.37277,147.53333,12.0732,272.43753,-11.50676,285.19422,0.00251,0.99447,26.76637,23.57996,12.75669,0.05357,57.16637,1.66885,1.67466,2.07291,2.07566,S
100,2460027.31512,48.61538,-2.87179,2.091,2460027.26961,2460027.37201,147.46667,12.06773,272.43703,-11.50365,285.18994,0.00251,0.99447,26.75706,23.57138,12.75291,0.05354,57.16813,1.66777,1.67356,2.07154,2.07428,S
101,2460027.31439,48.61538,-2.61538,2.09,2460027.26889,2460027.37126,147.41667,12.06371,272.43483,-11.49907,285.18383,0.00251,0.99447,26.74768,23.56278,12.749,0.0535,57.16958,1.66666,1.67245,2.07016,2.0729,S
102,2460027.31366,48.61538,-2.35897,2.089,2460027.26818,2460027.37051,147.35,12.05824,272.43432,-11.49596,285.17955,0.00251,0.99447,26.73838,23.5542,12.74522,0.05346,57.17134,1.66557,1.67136,2.06878,2.07152,S
103,2460027.31293,48.61538,-2.10256,2.089,2460027.26747,2460027.36976,147.3,12.05422,272.43212,-11.49138,285.17344,0.00251,0.99447,26.729,23.5456,12.74132,0.05343,57.17279,1.66447,1.67025,2.0674,2.07014,S
104,2460027.3122,48.61538,-1.84615,2.088,2460027.26675,2460027.369,147.25,12.0502,272.42992,-11.48679,285.16733,0.00251,0.99447,26.71961,23.53699,12.73741,0.05339,57.17424,1.66336,1.66914,2.06602,2.06875,S
105,2460027.31147,48.61538,-1.58974,2.087,2460027.26604,2460027.36826,147.2,12.04356,272.43077,-11.48486,285.16451,0.00251,0.99447,26.71037,23.52843,12.73373,0.05335,57.17624,1.66229,1.66806,2.06465,2.06738,S
106,2460027.31074,48.61538,-1.33333,2.086,2460027.26532,2460027.36751,147.15,12.03954,272.42857,-11.48028,285.1584,0.00251,0.99447,26.70099,23.51982,12.72983,0.05332,57.17769,1.66119,1.66695,2.06327,2.066,S
107,2460027.31001,48.61538,-1.07692,2.086,2460027.26462,2460027.36676,147.08333,12.03407,272.42806,-11.47717,285.15412,0.00251,0.99447,26.69168,23.51124,12.72605,0.05328,57.17945,1.6601,1.66586,2.0619,2.06462,S
108,2460027.30928,48.61538,-0.82051,2.085,2460027.2639,2460027.36601,147.03333,12.03005,272.42587,-11.47259,285.14801,0.00251,0.99447,26.6823,23.50264,12.72215,0.05324,57.1809,1.659,1.66475,2.06051,2.06324,S
109,2460027.30855,48.61538,-0.5641,2.084,2460027.26318,2460027.36525,146.98333,12.02603,272.42367,-11.468,285.14191,0.00251,0.99447,26.67292,23.49403,12.71824,0.05321,57.18235,1.6579,1.66364,2.05913,2.06185,S
110,2460027.30782,48.61538,-0.30769,2.083,2460027.26248,2460027.3645,146.91667,12.02055,272.42316,-11.46489,285.13762,0.00251,0.99447,26.66361,23.48545,12.71446,0.05317,57.1841,1.65681,1.66255,2.05776,2.06048,S
111,2460027.30709,48.61538,-0.05128,2.083,2460027.26176,2460027.36375,146.86667,12.01653,272.42096,-11.46031,285.13152,0.00251,0.99447,26.65423,23.47684,12.71056,0.05313,57.18555,1.65571,1.66144,2.05638,2.05909,S
112,2460027.30636,48.61538,0.20513,2.082,2460027.26105,2460027.363,146.8,12.01106,272.42045,-11.4572,285.12723,0.00251,0.99447,26.64492,23.46825,12.70678,0.0531,57.1873,1.65462,1.66035,2.055,2.05772,S
113,2460027.30563,48.61538,0.46154,2.081,2460027.26034,2460027.36225,146.75,12.00704,272.41825,-11.45261,285.12113,0.00251,0.99447,26.63554,23.45965,12.70288,0.05306,57.18875,1.65352,1.65924,2.05362,2.05633,S
