Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Seen
14,2460294.58241,-60.0,-50.76923,3.102,2460294.52941,2460294.64866,171.71667,8.10657,237.15597,-5.12519,198.31165,0.00246,0.98241,40.94051,13.23176,-38.84432,0.1223,58.96501,3.92966,3.93916,2.11157,2.11659,S
15,2460294.55669,-60.0,-41.53846,3.076,2460294.50375,2460294.62286,171.51667,8.0528,236.83465,-5.12233,198.33533,0.00246,0.9824,40.59776,13.17512,-38.49931,0.12035,58.97012,3.86724,3.87653,2.07308,2.07795,S
16,2460294.53097,-60.0,-32.30769,3.05,2460294.47809,2460294.59706,171.31667,7.99848,236.51349,-5.11946,198.35901,0.00246,0.9824,40.25506,13.11795,-38.15447,0.11841,58.97514,3.80524,3.81433,2.03512,2.03982,S
17,2460294.50524,-60.0,-23.07692,3.025,2460294.45243,2460294.57126,171.11667,7.94364,236.19249,-5.1166,198.3827,0.00246,0.98239,39.91239,13.06023,-37.8098,0.11649,58.98008,3.74368,3.75256,1.99765,2.0022,S
18,2460294.47952,-60.0,-13.84615,2.999,2460294.42677,2460294.54546,170.91667,7.88825,235.87167,-5.11373,198.40638,0.00246,0.98238,39.56978,13.00198,-37.46529,0.11458,58.98494,3.68255,3.69122,1.96066,1.96506,S
19,2460294.45379,-60.0,-4.61538,2.973,2460294.4011,2460294.51965,170.71667,7.83403,235.5543,-5.1102,198.43385,0.00246,0.98237,39.22703,12.94423,-37.12045,0.11268,58.98947,3.62181,3.63028,1.92421,1.92847,S
20,2460294.42806,-60.0,4.61538,2.947,2460294.37544,2460294.49384,170.5,7.77832,235.23528,-5.10704,198.45922,0.00246,0.98237,38.88443,12.88536,-36.77606,0.11079,58.99405,3.56154,3.56981,1.88816,1.89228,S
21,2460294.40233,-60.0,13.84615,2.922,2460294.34978,2460294.46802,170.26667,7.72282,234.91789,-5.10358,198.48627,0.00246,0.98236,38.54181,12.8264,-36.43162,0.10892,58.99844,3.50169,3.50976,1.85256,1.85656,S
22,2460294.3766,-60.0,23.07692,2.896,2460294.32412,2460294.44221,170.05,7.66604,234.59923,-5.10041,198.51164,0.00246,0.98235,38.19931,12.76645,-36.08759,0.10707,59.00285,3.4423,3.45018,1.81734,1.8212,S
23,2460294.35087,-60.0,32.30769,2.87,2460294.29846,2460294.41639,169.81667,7.60946,234.2822,-5.09695,198.53869,0.00246,0.98235,37.85679,12.70641,-35.74351,0.10523,59.00706,3.38334,3.39103,1.78254,1.78628,S
24,2460294.32514,-60.0,41.53846,2.845,2460294.2728,2460294.39056,169.56667,7.55308,233.96681,-5.09319,198.56743,0.00246,0.98234,37.51425,12.64627,-35.39938,0.1034,59.01107,3.32481,3.33231,1.74815,1.75177,S
25,2460294.2994,-60.0,50.76923,2.819,2460294.24714,2460294.36472,169.31667,7.49616,233.65161,-5.08943,198.59617,0.00246,0.98233,37.17177,12.58559,-35.05544,0.10159,59.015,3.26673,3.27405,1.71411,1.71762,S
26,2460294.27366,-60.0,60.0,2.793,2460294.22148,2460294.33889,169.06667,7.43869,233.3366,-5.08567,198.62491,0.00246,0.98233,36.82935,12.52435,-34.71169,0.09979,59.01883,3.20911,3.21624,1.68041,1.68382,S
27,2460294.24791,-60.0,69.23077,2.767,2460294.19581,2460294.31304,168.81667,7.38231,233.02504,-5.08124,198.65743,0.00246,0.98232,36.48683,12.46355,-34.36761,0.098,59.02235,3.15191,3.15886,1.64713,1.65042,S
28,2460294.22217,-60.0,78.46154,2.742,2460294.17015,2460294.2872,168.55,7.32448,232.71186,-5.07718,198.68786,0.00246,0.98232,36.14446,12.40165,-34.02401,0.09623,59.0259,3.09519,3.10196,1.61411,1.6173,S
29,2460294.19642,-60.0,87.69231,2.716,2460294.14449,2460294.26134,168.26667,7.26682,232.40033,-5.07282,198.71996,0.00246,0.98231,35.80208,12.33963,-33.68037,0.09448,59.02925,3.03891,3.04551,1.58142,1.58452,S
30,2460294.17068,-60.0,96.92308,2.69,2460294.11883,2460294.23549,167.98333,7.20861,232.089,-5.06845,198.75207,0.00246,0.9823,35.45978,12.27706,-33.33693,0.09274,59.0325,2.9831,2.98953,1.54902,1.55203,S
31,2460294.14493,-60.0,106.15385,2.664,2460294.09317,2460294.20963,167.7,7.14985,231.77787,-5.06409,198.78418,0.00246,0.9823,35.11754,12.21394,-32.99369,0.09101,59.03566,2.92776,2.93402,1.5169,1.51981,S
32,2460294.11918,-60.0,115.38462,2.639,2460294.06751,2460294.18376,167.4,7.09126,231.46839,-5.05942,198.81797,0.00246,0.98229,34.77531,12.15068,-32.65042,0.0893,59.03862,2.87287,2.87896,1.48507,1.4879,S
33,2460294.09341,-60.0,124.61538,2.613,2460294.04184,2460294.15788,167.1,7.0337,231.16238,-5.05408,198.85554,0.00246,0.98229,34.43297,12.08778,-32.30684,0.08761,59.04127,2.81842,2.82435,1.45357,1.45631,S
34,2460294.06766,-60.0,133.84615,2.587,2460294.01618,2460294.13201,166.8,6.974,230.85331,-5.0494,198.88933,0.00246,0.98228,34.09089,12.0234,-31.96398,0.08593,59.04403,2.76448,2.77025,1.42223,1.42489,S
35,2460294.0419,-60.0,143.07692,2.561,2460293.99052,2460294.10612,166.46667,6.91515,230.54736,-5.04413,198.92648,0.00246,0.98227,33.74874,11.95928,-31.62088,0.08426,59.04651,2.71099,2.71659,1.39119,1.39377,S
36,2460294.01614,-60.0,152.30769,2.536,2460293.96486,2460294.08023,166.13333,6.85574,230.24161,-5.03884,198.96363,0.00246,0.98227,33.40667,11.89459,-31.27798,0.08261,59.04888,2.65798,2.66343,1.36037,1.36287,S
37,2460293.99037,-60.0,161.53846,2.51,2460293.9392,2460294.05434,165.8,6.79577,229.93608,-5.03355,199.00078,0.00246,0.98226,33.06468,11.82933,-30.93529,0.08097,59.05115,2.60545,2.61074,1.32975,1.33218,S
38,2460293.96461,-60.0,170.76923,2.484,2460293.91354,2460294.02844,165.45,6.73594,229.63221,-5.02796,199.03961,0.00246,0.98226,32.72271,11.7639,-30.5926,0.07935,59.05322,2.55339,2.55853,1.29937,1.30173,S
39,2460293.93883,-60.0,180.0,2.458,2460293.88787,2460294.00252,165.1,6.6771,229.33183,-5.02167,199.08222,0.00247,0.98225,32.38066,11.69877,-30.24961,0.07775,59.05499,2.50178,2.50678,1.26926,1.27154,S
40,2460293.91672,-56.92308,-180.0,2.436,2460293.86741,2460293.97836,159.76667,8.00914,235.10191,-6.24855,206.36496,0.00247,0.98225,32.00951,14.25769,-28.73694,0.07602,58.87365,2.43874,2.44456,1.49634,1.49899,S
41,2460294.89774,-56.92308,-170.76923,3.417,2460294.84243,2460294.96689,179.21667,10.56429,246.12201,-6.73522,204.31283,0.00246,0.9825,45.07537,17.29951,-41.80918,0.14691,58.5758,4.68913,4.70378,2.95129,2.96035,S
42,2460294.87197,-56.92308,-161.53846,3.391,2460294.81678,2460294.94096,178.81667,10.50151,245.81522,-6.72649,204.35246,0.00246,0.98249,44.7314,17.228,-41.46276,0.14479,58.58625,4.62232,4.63668,2.90321,2.91195,S
43,2460294.84619,-56.92308,-152.30769,3.366,2460294.79112,2460294.91503,178.43333,10.43923,245.51039,-6.71723,204.39416,0.00246,0.98249,44.38735,17.15645,-41.11623,0.14269,58.59643,4.55586,4.56993,2.85593,2.86438,S
44,2460294.82042,-56.92308,-143.07692,3.34,2460294.76546,2460294.88911,178.05,10.37629,245.20579,-6.70795,204.43586,0.00246,0.98248,44.04333,17.08425,-40.76993,0.14059,58.60655,4.48979,4.50358,2.8094,2.81756,S
45,2460294.79463,-56.92308,-133.84615,3.314,2460294.7398,2460294.86317,177.65,10.31362,244.90281,-6.69825,204.47922,0.00246,0.98247,43.69926,17.01187,-40.42359,0.13851,58.61646,4.42409,4.43759,2.76363,2.77151,S
46,2460294.76885,-56.92308,-124.61538,3.288,2460294.71414,2460294.83722,177.23333,10.2512,244.60145,-6.68811,204.52423,0.00246,0.98246,43.35514,16.93931,-40.07721,0.13644,58.62615,4.35875,4.37198,2.71858,2.72619,S
47,2460294.74306,-56.92308,-115.38462,3.262,2460294.68848,2460294.81128,176.83333,10.18723,244.29892,-6.67838,204.56758,0.00246,0.98246,43.01112,16.8656,-39.73133,0.13439,58.63596,4.29384,4.30679,2.67417,2.68152,S
48,2460294.71728,-56.92308,-106.15385,3.237,2460294.66284,2460294.78534,176.4,10.12239,243.99627,-6.66873,204.61051,0.00246,0.98245,42.66715,16.79112,-39.38576,0.13235,58.64574,4.22933,4.24201,2.6304,2.6375,S
49,2460294.69149,-56.92308,-96.92308,3.211,2460294.63718,2460294.75939,175.98333,10.05802,243.6956,-6.65855,204.65551,0.00246,0.98244,42.32311,16.71657,-39.04009,0.13032,58.65526,4.1652,4.17761,2.58729,2.59416,S
50,2460294.6657,-56.92308,-87.69231,3.185,2460294.61152,2460294.73343,175.55,9.9939,243.39656,-6.64793,204.70217,0.00246,0.98243,41.97903,16.64183,-38.69439,0.12831,58.66456,4.10144,4.11359,2.54482,2.55145,S
51,2460294.6399,-56.92308,-78.46154,3.159,2460294.58586,2460294.70747,175.11667,9.92913,243.09776,-6.63728,204.74882,0.00246,0.98243,41.63499,16.56641,-38.34894,0.1263,58.6738,4.0381,4.04999,2.50292,2.50934,S
52,2460294.61411,-56.92308,-69.23077,3.134,2460294.5602,2460294.68149,174.66667,9.86458,242.8006,-6.6262,204.79712,0.00246,0.98242,41.29091,16.49079,-38.00348,0.12432,58.68281,3.97515,3.98677,2.46161,2.46782,S
53,2460294.58831,-56.92308,-60.0,3.108,2460294.53454,2460294.65552,174.21667,9.79939,242.50368,-6.6151,204.84542,0.00246,0.98241,40.94686,16.41449,-37.65826,0.12234,58.69177,3.91261,3.92398,2.42084,2.42684,S
54,2460294.56251,-56.92308,-50.76923,3.082,2460294.50888,2460294.62955,173.76667,9.73354,242.20701,-6.60398,204.89372,0.00246,0.9824,40.60285,16.33752,-37.31329,0.12038,58.70065,3.85049,3.86161,2.38058,2.38638,S
55,2460294.53671,-56.92308,-41.53846,3.056,2460294.48322,2460294.60356,173.3,9.66792,241.91198,-6.59241,204.94367,0.00246,0.9824,40.25882,16.26033,-36.96832,0.11843,58.70932,3.78877,3.79964,2.34084,2.34646,S
56,2460294.51091,-56.92308,-32.30769,3.03,2460294.45757,2460294.57758,172.81667,9.60055,241.61546,-6.58135,204.99154,0.00246,0.98239,39.91491,16.18191,-36.62392,0.1165,58.7181,3.7275,3.73812,2.30154,2.30697,S
57,2460294.4851,-56.92308,-23.07692,3.005,2460294.43191,2460294.55159,172.33333,9.5345,241.32234,-6.56932,205.04314,0.00246,0.98238,39.57089,16.10381,-36.2792,0.11458,58.72647,3.66661,3.67699,2.26277,2.26802,S
58,2460294.45929,-56.92308,-13.84615,2.979,2460294.40625,2460294.52559,171.85,9.46778,241.02947,-6.55726,205.09473,0.00246,0.98238,39.22691,16.02504,-35.93474,0.11268,58.73476,3.60615,3.61629,2.22443,2.22952,S
59,2460294.43348,-56.92308,-4.61538,2.953,2460294.38059,2460294.49959,171.36667,9.40041,240.73686,-6.54518,205.14632,0.00246,0.98237,38.88298,15.94558,-35.59054,0.11079,58.74299,3.54613,3.55603,2.18651,2.19143,S
60,2460294.40767,-56.92308,4.61538,2.927,2460294.35493,2460294.47359,170.86667,9.33324,240.44591,-6.53265,205.19956,0.00246,0.98236,38.53903,15.86589,-35.24635,0.10891,58.75098,3.48652,3.49618,2.14902,2.15379,S
61,2460294.38185,-56.92308,13.84615,2.901,2460294.32927,2460294.44758,170.36667,9.26541,240.15522,-6.52009,205.25279,0.00246,0.98236,38.19513,15.7855,-34.90243,0.10705,58.7589,3.42735,3.43678,2.11192,2.11654,S
62,2460294.35603,-56.92308,23.07692,2.875,2460294.30361,2460294.42156,169.85,9.19778,239.86619,-6.50708,205.30768,0.00246,0.98235,37.85121,15.70486,-34.55852,0.1052,58.7666,3.3686,3.3778,2.07522,2.07969,S
63,2460294.33021,-56.92308,32.30769,2.85,2460294.27795,2460294.39554,169.33333,9.12949,239.57744,-6.49405,205.36255,0.00246,0.98234,37.50735,15.62354,-34.21488,0.10336,58.77421,3.31029,3.31927,2.03886,2.0432,S
64,2460294.30439,-56.92308,41.53846,2.824,2460294.25229,2460294.36951,168.8,9.06138,239.29035,-6.48056,205.41909,0.00246,0.98234,37.16347,15.54195,-33.87127,0.10154,58.7816,3.25241,3.26117,2.00288,2.00708,S
65,2460294.27857,-56.92308,50.76923,2.798,2460294.22664,2460294.34348,168.25,8.99155,239.0018,-6.46759,205.47354,0.00246,0.98233,36.81975,15.45914,-33.52826,0.09974,58.78908,3.19501,3.20355,1.96717,1.97124,S
66,2460294.25274,-56.92308,60.0,2.772,2460294.20098,2460294.31744,167.7,8.92297,238.71666,-6.45362,205.53172,0.00246,0.98232,36.47592,15.37658,-33.18495,0.09795,58.79616,3.13802,3.14634,1.93185,1.93579,S
67,2460294.22691,-56.92308,69.23077,2.746,2460294.17532,2460294.29139,167.13333,8.85456,238.4332,-6.43918,205.59154,0.00246,0.98232,36.13208,15.29374,-32.84166,0.09617,58.80302,3.08146,3.08957,1.89684,1.90067,S
68,2460294.20108,-56.92308,78.46154,2.72,2460294.14966,2460294.26535,166.58333,8.78463,238.14862,-6.42515,205.6497,0.00246,0.98231,35.78839,15.20979,-32.49892,0.09441,58.80992,3.02538,3.03329,1.86209,1.8658,S
69,2460294.17524,-56.92308,87.69231,2.695,2460294.124,2460294.23928,166.0,8.71572,237.86712,-6.41022,205.71116,0.00246,0.9823,35.44462,15.12594,-32.15596,0.09266,58.81647,2.96973,2.97743,1.82766,1.83126,S
70,2460294.1494,-56.92308,96.92308,2.669,2460294.09834,2460294.21322,165.41667,8.64613,237.58591,-6.39526,205.77261,0.00246,0.9823,35.10092,15.04139,-31.8133,0.09093,58.82293,2.91454,2.92203,1.79349,1.79698,S
71,2460294.12356,-56.92308,106.15385,2.643,2460294.07269,2460294.18715,164.83333,8.57586,237.30499,-6.38028,205.83406,0.00246,0.98229,34.7573,14.95614,-31.47093,0.08921,58.82929,2.85981,2.86711,1.75956,1.76295,S
72,2460294.09771,-56.92308,115.38462,2.617,2460294.04703,2460294.16108,164.23333,8.50576,237.02576,-6.36482,205.89715,0.00246,0.98229,34.41368,14.87058,-31.12861,0.08751,58.83543,2.80554,2.81264,1.7259,1.72918,S
73,2460294.07186,-56.92308,124.61538,2.591,2460294.02137,2460294.13499,163.61667,8.4358,236.74822,-6.34889,205.96189,0.00246,0.98228,34.07006,14.78469,-30.78633,0.08582,58.84135,2.75173,2.75863,1.69248,1.69567,S
74,2460294.04601,-56.92308,133.84615,2.565,2460293.99571,2460294.1089,163.0,8.36517,236.47098,-6.33292,206.02662,0.00246,0.98227,33.72653,14.69809,-30.44436,0.08415,58.84717,2.69838,2.7051,1.65928,1.66236,S
75,2460294.02016,-56.92308,143.07692,2.54,2460293.97005,2460294.08281,162.38333,8.29385,236.19404,-6.31692,206.09133,0.00246,0.98227,33.38308,14.61077,-30.1027,0.08249,58.85289,2.64552,2.65205,1.62627,1.62927,S
76,2460293.9943,-56.92308,152.30769,2.514,2460293.94439,2460294.0567,161.73333,8.2235,235.92019,-6.3,206.15934,0.00246,0.98226,33.03957,14.5235,-29.76085,0.08085,58.85826,2.5931,2.59945,1.59352,1.59642,S
77,2460293.96844,-56.92308,161.53846,2.488,2460293.91873,2460294.03059,161.08333,8.15246,235.64665,-6.28304,206.22734,0.00246,0.98226,32.69614,14.43549,-29.41931,0.07923,58.86353,2.54117,2.54734,1.56094,1.56376,S
78,2460293.94258,-56.92308,170.76923,2.462,2460293.89307,2460294.00448,160.43333,8.08073,235.37343,-6.26604,206.29533,0.00247,0.98225,32.35282,14.34677,-29.07809,0.07762,58.8687,2.48972,2.49571,1.52854,1.53128,S
79,2460293.91672,-56.92308,180.0,2.436,2460293.86741,2460293.97836,159.76667,8.00914,235.10191,-6.24855,206.36496,0.00247,0.98225,32.00951,14.25769,-28.73694,0.07602,58.87365,2.43874,2.44456,1.49634,1.49899,S
80,2460293.9001,-53.84615,-180.0,2.42,2460293.85189,2460293.96036,156.2,9.11807,239.07214,-7.28345,211.82095,0.00247,0.98224,31.72291,16.40152,-27.25118,0.0747,58.69874,2.38926,2.39572,1.68811,1.69107,S
81,2460294.88315,-53.84615,-170.76923,3.403,2460294.82685,2460294.95353,182.41667,12.11261,249.38587,-8.13982,209.16538,0.00246,0.9825,44.81921,20.25243,-40.22049,0.14533,58.25839,4.61359,4.62999,3.20034,3.21032,S
82,2460294.85732,-53.84615,-161.53846,3.377,2460294.80119,2460294.92749,181.86667,12.03947,249.09779,-8.12232,209.22276,0.00246,0.98249,44.47432,20.16179,-39.87503,0.14322,58.27276,4.54757,4.56365,3.1515,3.16113,S
83,2460294.8315,-53.84615,-152.30769,3.351,2460294.77554,2460294.90144,181.28333,11.96537,248.80967,-8.10492,209.27972,0.00246,0.98248,44.12947,20.07029,-39.52995,0.14112,58.28714,4.48193,4.49769,3.10337,3.11268,S
84,2460294.80567,-53.84615,-143.07692,3.325,2460294.74988,2460294.87539,180.73333,11.89081,248.52219,-8.08737,209.33708,0.00246,0.98247,43.78463,19.97817,-39.18511,0.13903,58.30142,4.41667,4.43211,3.05594,3.06493,S
85,2460294.77983,-53.84615,-133.84615,3.299,2460294.72422,2460294.84933,180.15,11.81753,248.23768,-8.06871,209.39768,0.00246,0.98247,43.43966,19.88623,-38.84,0.13695,58.31523,4.35174,4.36685,3.00925,3.01793,S
86,2460294.75399,-53.84615,-124.61538,3.273,2460294.69856,2460294.82328,179.58333,11.74254,247.95215,-8.05055,209.45665,0.00246,0.98246,43.0948,19.79309,-38.49551,0.13489,58.3292,4.28722,4.30202,2.96317,2.97156,S
87,2460294.72816,-53.84615,-115.38462,3.248,2460294.67292,2460294.79721,178.98333,11.66658,247.6666,-8.0325,209.51519,0.00246,0.98245,42.74998,19.69908,-38.15141,0.13284,58.34317,4.2231,4.23759,2.91771,2.92582,S
88,2460294.70232,-53.84615,-106.15385,3.222,2460294.64726,2460294.77115,178.4,11.59116,247.38303,-8.01374,209.57576,0.00246,0.98244,42.4051,19.6049,-37.80727,0.1308,58.35682,4.15934,4.17352,2.87289,2.88073,S
89,2460294.67647,-53.84615,-96.92308,3.196,2460294.6216,2460294.74507,177.8,11.51601,247.10111,-7.9944,209.63794,0.00246,0.98244,42.06019,19.51041,-37.46317,0.12878,58.37022,4.09594,4.10983,2.82868,2.83625,S
90,2460294.65064,-53.84615,-87.69231,3.17,2460294.59595,2460294.71899,177.18333,11.43891,246.81784,-7.97571,209.69807,0.00246,0.98243,41.71539,19.41462,-37.11977,0.12677,58.38381,4.03299,4.04657,2.78499,2.79231,S
91,2460294.62479,-53.84615,-78.46154,3.144,2460294.57029,2460294.69291,176.56667,11.36332,246.5379,-7.95576,209.76186,0.00246,0.98242,41.37047,19.31908,-36.77604,0.12477,58.39688,3.97037,3.98366,2.7419,2.74898,S
92,2460294.59894,-53.84615,-69.23077,3.118,2460294.54463,2460294.66682,175.95,11.287,246.25829,-7.93578,209.82563,0.00246,0.98241,41.02559,19.22278,-36.43266,0.12279,58.40989,3.90816,3.92116,2.69932,2.70618,S
93,2460294.57309,-53.84615,-60.0,3.093,2460294.51897,2460294.64073,175.33333,11.20997,245.979,-7.91575,209.88938,0.00246,0.98241,40.68074,19.12572,-36.08961,0.12082,58.42283,3.84636,3.85907,2.65725,2.66387,S
94,2460294.54724,-53.84615,-50.76923,3.067,2460294.49332,2460294.61463,174.68333,11.13198,245.69971,-7.89583,209.95272,0.00246,0.9824,40.33596,19.0278,-35.74699,0.11887,58.43576,3.78498,3.7974,2.61564,2.62205,S
95,2460294.52138,-53.84615,-41.53846,3.041,2460294.46766,2460294.58853,174.05,11.05449,245.42242,-7.87518,210.01807,0.00246,0.98239,39.99113,18.92967,-35.40435,0.11693,58.44837,3.72398,3.73612,2.57452,2.58073,S
96,2460294.49552,-53.84615,-32.30769,3.015,2460294.442,2460294.56242,173.4,10.97725,245.1468,-7.85395,210.08504,0.00246,0.98239,39.64627,18.8312,-35.06177,0.115,58.46072,3.66338,3.67524,2.53387,2.53988,S
97,2460294.46966,-53.84615,-23.07692,2.989,2460294.41634,2460294.53631,172.75,10.8993,244.87153,-7.83267,210.15199,0.00246,0.98238,39.30145,18.73197,-34.71954,0.11309,58.47299,3.6032,3.61479,2.49364,2.49946,S
98,2460294.4438,-53.84615,-13.84615,2.963,2460294.39069,2460294.51019,172.06667,10.82038,244.59626,-7.81149,210.21852,0.00246,0.98237,38.95671,18.63187,-34.37774,0.11119,58.48524,3.54345,3.55477,2.45381,2.45944,S
99,2460294.41794,-53.84615,-4.61538,2.937,2460294.36503,2460294.48406,171.4,10.74195,244.323,-7.78958,210.28706,0.00246,0.98236,38.61192,18.53153,-34.03594,0.1093,58.49717,3.4841,3.49515,2.4144,2.41985,S
100,2460294.39207,-53.84615,4.61538,2.911,2460294.33938,2460294.45793,170.71667,10.66376,244.05143,-7.76707,210.35721,0.00246,0.98236,38.26712,18.43083,-33.69421,0.10743,58.50884,3.42516,3.43594,2.37538,2.38066,S
101,2460294.36619,-53.84615,13.84615,2.886,2460294.31372,2460294.43179,170.03333,10.58484,243.7802,-7.74452,210.42735,0.00246,0.98235,37.92237,18.32936,-33.35286,0.10558,58.52043,3.36665,3.37717,2.33672,2.34183,S
102,2460294.34033,-53.84615,23.07692,2.86,2460294.28807,2460294.40566,169.33333,10.50401,243.50767,-7.72262,210.49544,0.00246,0.98234,37.57777,18.22663,-33.01223,0.10374,58.53217,3.3086,3.31887,2.29836,2.30331,S
103,2460294.31445,-53.84615,32.30769,2.834,2460294.26241,2460294.37951,168.63333,10.4246,243.2385,-7.69943,210.56717,0.00246,0.98234,37.23307,18.12403,-32.67133,0.10191,58.54341,3.25095,3.26096,2.26038,2.26518,S
104,2460294.28857,-53.84615,41.53846,2.808,2460294.23675,2460294.35336,167.91667,10.34542,242.97101,-7.67563,210.6405,0.00246,0.98233,36.88835,18.02105,-32.33051,0.1001,58.55438,3.19371,3.20348,2.22274,2.2274,S
105,2460294.2627,-53.84615,50.76923,2.782,2460294.21109,2460294.32721,167.21667,10.26456,242.70255,-7.65234,210.71219,0.00246,0.98233,36.54377,17.9169,-31.99037,0.0983,58.56545,3.13695,3.14647,2.18537,2.18988,S
106,2460294.23681,-53.84615,60.0,2.756,2460294.18543,2460294.30104,166.48333,10.18488,242.43713,-7.62789,210.7871,0.00246,0.98232,36.19912,17.81276,-31.65002,0.09652,58.57607,3.08058,3.08987,2.14833,2.15271,S
107,2460294.21093,-53.84615,69.23077,2.73,2460294.15978,2460294.27487,165.73333,10.10328,242.17041,-7.60408,210.85997,0.00246,0.98231,35.85462,17.70736,-31.31043,0.09475,58.58682,3.0247,3.03374,2.11153,2.11577,S
108,2460294.18505,-53.84615,78.46154,2.704,2460294.13412,2460294.2487,165.0,10.02213,241.90573,-7.57953,210.93485,0.00246,0.98231,35.5101,17.60166,-30.97087,0.09299,58.59725,2.96925,2.97805,2.07501,2.07913,S
109,2460294.15916,-53.84615,87.69231,2.679,2460294.10846,2460294.22252,164.25,9.9412,241.64275,-7.55437,211.01133,0.00246,0.9823,35.16558,17.49557,-30.63142,0.09125,58.60742,2.91423,2.92281,2.03877,2.04276,S
110,2460294.13326,-53.84615,96.92308,2.653,2460294.0828,2460294.19633,163.48333,9.86047,241.38148,-7.52859,211.08941,0.00246,0.98229,34.82107,17.38906,-30.29207,0.08953,58.61732,2.85965,2.868,2.00278,2.00665,S
111,2460294.10737,-53.84615,106.15385,2.627,2460294.05715,2460294.17014,162.7,9.77785,241.11892,-7.50346,211.16544,0.00246,0.98229,34.47672,17.2813,-29.95349,0.08782,58.62733,2.80556,2.81369,1.96698,1.97073,S
112,2460294.08147,-53.84615,115.38462,2.601,2460294.03149,2460294.14394,161.91667,9.69659,240.85975,-7.477,211.24509,0.00246,0.98228,34.13229,17.17359,-29.61466,0.08613,58.63686,2.75189,2.7598,1.93145,1.93509,S
