Index,Date,Latitude,Longitude,Moon Age,Sunset,Moonset,Lag,Moon Alt,Moon Az,Sun Alt,Sun Az,Moon-Earth Dist,Sun-Moon Dist,ARCL,ARCV,DAZ,Illumination,Parallax,W,W',q,q',Cloud Level,Seen,Method,Methods,Visibility,Source,Cloud cover,Distance
0,2459022.3026,35.07475,3.02705,0.524,2459022.29542,2459022.31159,23.28333,1.6669,297.72052,-2.6564,301.26523,0.00258,1.01379,5.59008,4.3233,3.54471,0.00238,56.78226,0.07357,0.07361,-0.70525,-0.70523,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
1,2459022.2889,33.49162,6.79779,0.51,2459022.28194,2459022.2976,22.55,1.64918,297.24503,-2.64675,300.52618,0.00258,1.01379,5.40509,4.29592,3.28115,0.00222,56.77528,0.06878,0.06881,-0.71097,-0.71095,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
2,2459022.28866,33.40379,6.82645,0.51,2459022.2817,2459022.29735,22.53333,1.65148,297.21784,-2.64772,300.48806,0.00258,1.01379,5.40108,4.2992,3.27022,0.00222,56.77508,0.06868,0.06871,-0.71071,-0.71069,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
3,2459022.15877,32.0116,51.86517,0.38,2459022.15405,2459022.16466,15.28333,0.9644,297.20915,-2.09385,299.48273,0.00258,1.01377,3.81055,3.05824,2.27358,0.00111,56.71942,0.03416,0.03417,-0.85637,-0.85636,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
4,2459022.31963,35.17399,-2.92812,0.541,2459022.31215,2459022.32898,24.23333,1.7556,297.69376,-2.72677,301.373,0.00258,1.01379,5.79833,4.48237,3.67924,0.00256,56.78893,0.07916,0.0792,-0.68588,-0.68585,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
5,2459022.32896,35.77743,-5.80323,0.55,2459022.32133,2459022.33851,24.73333,1.78015,297.87422,-2.74727,301.68833,0.00258,1.0138,5.91915,4.52742,3.81411,0.00267,56.79327,0.0825,0.08254,-0.6793,-0.67927,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
6,2459022.31632,31.43499,-4.23283,0.538,2459022.30888,2459022.32562,24.11667,1.87526,296.55046,-2.8322,299.79353,0.00258,1.01379,5.71586,4.70746,3.24307,0.00249,56.78337,0.07692,0.07696,-0.66476,-0.66473,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
7,2459022.31806,34.40882,-2.89807,0.539,2459022.3106,2459022.32737,24.15,1.77708,297.43988,-2.74558,301.02416,0.00258,1.01379,5.77008,4.52266,3.58428,0.00253,56.78742,0.07839,0.07843,-0.68233,-0.6823,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
8,2459022.32849,33.61687,-7.12304,0.55,2459022.32084,2459022.33804,24.76667,1.86486,297.14856,-2.81792,300.71877,0.00258,1.01379,5.88786,4.68279,3.57021,0.00264,56.79035,0.08162,0.08167,-0.66431,-0.66428,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
9,2459021.60162,32.22288,-110.97485,29.366,2459021.60668,2459021.5953,-16.38333,-2.19607,298.8176,0.52405,297.66961,0.0026,1.01372,2.95236,2.72012,-1.14799,0.00066,56.37791,0.02039,0.02037,-0.89884,-0.89885,0.0,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ICOP23,-1,-1.0
10,2459021.52477,37.22966,-80.41368,29.289,2459021.53141,2459021.51647,-21.51667,-2.53885,301.10179,0.81462,299.25802,0.0026,1.01371,3.82669,3.35347,-1.84377,0.00111,56.32134,0.03421,0.03419,-0.82682,-0.82683,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
11,2459023.30559,35.50082,8.32197,1.527,2459023.28167,2459023.33549,77.5,7.00344,293.61894,-6.74199,305.16959,0.00256,1.01399,17.93635,13.74543,11.55065,0.0243,56.91203,0.75359,0.75511,0.63009,0.63091,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
12,2459023.30719,31.95236,5.38961,1.528,2459023.28318,2459023.3372,77.78333,7.41987,292.87667,-7.12103,303.3706,0.00256,1.01399,17.91557,14.5409,10.49394,0.02424,56.86053,0.75118,0.75278,0.70834,0.7092,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
13,2459023.3197,35.07475,3.02705,1.541,2459023.29554,2459023.3499,78.26667,7.12967,293.44789,-6.84359,304.99194,0.00256,1.014,18.10675,13.97325,11.54405,0.02476,56.90368,0.76774,0.76932,0.66049,0.66134,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
14,2459023.31175,35.55442,6.17677,1.533,2459023.28773,2459023.34177,77.81667,7.02944,293.60204,-6.75969,305.22118,0.00256,1.01399,18.01363,13.78913,11.61914,0.02451,56.91199,0.76004,0.76158,0.63794,0.63877,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
15,2459023.16995,26.1742,50.54734,1.391,2459023.14812,2459023.19722,70.7,7.15884,292.70045,-7.0238,300.45541,0.00256,1.01396,16.15485,14.18264,7.75497,0.01974,56.82335,0.61132,0.61257,0.59604,0.59674,0.0,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
16,2459023.05367,23.7644,90.38902,1.275,2459023.03376,2459023.07855,64.5,6.62277,292.90716,-6.64055,299.24806,0.00256,1.01393,14.69499,13.26331,6.3409,0.01636,56.82738,0.50644,0.5074,0.44537,0.44592,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
17,2459023.32783,48.13711,11.57538,1.549,2459023.30403,2459023.35759,77.13333,5.23802,299.10933,-5.1479,314.31346,0.00256,1.014,18.39562,10.38592,15.20413,0.02555,57.11177,0.79512,0.79632,0.31645,0.31709,0.5,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
18,2459023.30265,46.47441,18.68489,1.524,2459023.27913,2459023.33205,76.2,5.42011,298.15542,-5.33019,312.68209,0.00256,1.01399,18.05472,10.7503,14.52667,0.02462,57.08197,0.76576,0.76697,0.33714,0.33778,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
19,2459022.95491,-7.56925,110.82845,1.176,2459022.93698,2459022.97733,58.1,6.42253,295.53672,-6.71399,292.8442,0.00256,1.01391,13.40844,13.13653,-2.69253,0.01363,56.79851,0.42181,0.42259,0.38438,0.38483,0.5,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
20,2459022.95491,-7.56925,110.82845,1.176,2459022.93698,2459022.97733,58.1,6.42253,295.53672,-6.71399,292.8442,0.00256,1.01391,13.40844,13.13653,-2.69253,0.01363,56.79851,0.42181,0.42259,0.38438,0.38483,0.5,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75,ICOP23,-1,-1.0
21,2459022.95251,-7.97123,111.49889,1.174,2459022.93463,2459022.97486,57.93333,6.39302,295.61516,-6.69301,292.81814,0.00256,1.01391,13.38034,13.08604,-2.79702,0.01357,56.80053,0.42007,0.42084,0.37833,0.37877,0.5,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
22,2459023.17606,32.0116,51.86517,1.397,2459023.15418,2459023.2034,70.88333,6.68103,293.46405,-6.57237,302.95309,0.00256,1.01396,16.2878,13.2534,9.48904,0.02007,56.88404,0.62201,0.62321,0.50904,0.5097,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
23,2459023.19951,33.39786,44.46138,1.421,2459023.17727,2459023.22731,72.06667,6.66866,293.63729,-6.54138,303.70253,0.00256,1.01397,16.59412,13.21004,10.06524,0.02082,56.89755,0.64562,0.64686,0.51772,0.51841,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
24,2459023.22114,31.9619,35.86898,1.442,2459023.19853,2459023.24941,73.26667,6.93713,293.25962,-6.76539,303.08369,0.00256,1.01397,16.84668,13.70252,9.82407,0.02146,56.87687,0.66504,0.66636,0.57764,0.57837,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
25,2459022.99098,2.30581,102.42234,1.212,2459022.97227,2459023.01436,60.61667,6.83897,293.90933,-6.99639,293.94376,0.00256,1.01392,13.83541,13.83536,0.03443,0.01451,56.7694,0.44874,0.44963,0.46973,0.47024,0.5,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75,ICOP23,-1,-1.0
26,2459022.99302,2.52289,101.79451,1.214,2459022.97427,2459023.01645,60.73333,6.85534,293.88022,-7.00489,293.97781,0.00256,1.01392,13.86057,13.86023,0.0976,0.01456,56.76852,0.45036,0.45125,0.47314,0.47365,0.5,Seen,Seen_telescope,Seen_telescope;Seen_ccd,0.5,ICOP23,-1,-1.0
27,2459023.34619,33.55933,-7.38179,1.567,2459023.32159,2459023.37696,79.73333,7.4531,292.99326,-7.11256,304.29718,0.00256,1.014,18.41865,14.56566,11.30392,0.02561,56.87605,0.7938,0.79551,0.73372,0.73463,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
28,2459023.34557,33.61687,-7.12304,1.567,2459023.32097,2459023.37632,79.7,7.44316,293.0075,-7.10368,304.32407,0.00256,1.014,18.41155,14.54684,11.31656,0.02559,56.87703,0.79321,0.79491,0.73152,0.73243,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
29,2459023.33514,34.40882,-2.89807,1.556,2459023.31073,2459023.36566,79.1,7.29234,293.22268,-6.97689,304.69574,0.00256,1.014,18.29097,14.26923,11.47307,0.02526,56.89109,0.78314,0.78478,0.69836,0.69924,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
30,2459023.34602,35.77743,-5.80323,1.567,2459023.32146,2459023.37671,79.56667,7.18156,293.48878,-6.86572,305.46902,0.00256,1.014,18.44264,14.04729,11.98024,0.02568,56.91059,0.79634,0.79799,0.68324,0.68412,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
31,2459023.07418,27.70832,85.32058,1.295,2459023.05395,2459023.09948,65.56667,6.47195,293.21072,-6.47516,300.76665,0.00256,1.01394,14.98253,12.9471,7.55593,0.017,56.85523,0.52659,0.52758,0.42514,0.42569,1.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
32,2459023.19513,21.58101,39.16536,1.416,2459023.17287,2459023.22295,72.11667,7.63869,292.36584,-7.45528,298.87574,0.00256,1.01396,16.4305,15.09397,6.5099,0.02042,56.77453,0.63167,0.63305,0.69843,0.69919,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
33,2459023.17135,26.29665,50.12021,1.393,2459023.1495,2459023.19866,70.78333,7.1569,292.70662,-7.0219,300.50719,0.00256,1.01396,16.17332,14.1788,7.80057,0.01979,56.82431,0.61271,0.61398,0.59643,0.59713,0.0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75,ICOP23,-1,-1.0
34,2459023.19513,21.58101,39.16536,1.416,2459023.17287,2459023.22295,72.11667,7.63869,292.36584,-7.45528,298.87574,0.00256,1.01396,16.4305,15.09397,6.5099,0.02042,56.77453,0.63167,0.63305,0.69843,0.69919,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
35,2459023.15645,24.45384,54.3774,1.378,2459023.13484,2459023.18346,70.01667,7.20599,292.61593,-7.08261,299.77397,0.00256,1.01396,15.97297,14.2886,7.15804,0.0193,56.8105,0.59758,0.59882,0.59901,0.5997,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
36,2459023.38696,54.37734,-0.88799,1.608,2459023.36284,2459023.41712,78.16667,4.20876,304.55425,-4.1999,321.88367,0.00255,1.01401,19.24771,8.40866,17.32942,0.02795,57.22676,0.87153,0.87259,0.15933,0.1599,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
37,2459022.54284,37.22966,-80.41368,0.764,2459022.53155,2459022.55696,36.58333,2.83839,297.57611,-3.57908,303.22385,0.00257,1.01383,8.54671,6.41748,5.64773,0.00555,56.8671,0.17205,0.1722,-0.43529,-0.43521,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
38,2459021.27055,33.40379,6.82645,29.035,2459021.28155,2459021.25679,-35.65,-4.04544,300.055,2.08653,296.91664,0.00261,1.0137,6.88753,6.13196,-3.13837,0.00361,56.09552,0.11029,0.11016,-0.50166,-0.50174,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
39,2459020.91909,-7.97123,111.49889,28.684,2459020.93433,2459020.90003,-49.38333,-6.64711,291.58891,4.13045,294.37867,0.00262,1.01369,11.13157,10.77756,2.78977,0.00941,55.6649,0.28532,0.28479,0.06872,0.06841,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
40,2459020.92146,-7.56925,110.82845,28.686,2459020.93668,2459020.90244,-49.3,-6.64225,291.61622,4.12963,294.32183,0.00262,1.01369,11.10534,10.77188,2.70561,0.00936,55.66675,0.284,0.28346,0.06737,0.06705,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
41,2459021.31085,35.76423,-5.84296,29.076,2459021.32127,2459021.29782,-33.76667,-3.74029,300.99393,1.82895,297.86446,0.00261,1.0137,6.38746,5.56924,-3.12947,0.0031,56.13814,0.09495,0.09484,-0.56741,-0.56747,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
42,2459051.28004,33.40379,6.82645,0.049,2459051.27813,2459051.28244,6.21667,0.05042,297.03077,-1.35491,295.74828,0.00252,1.01363,1.90248,1.40533,-1.28249,0.00028,58.16239,0.00873,0.00873,-1.03766,-1.03766,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
43,2459052.30001,35.55442,6.17677,1.069,2459052.28299,2459052.32128,55.15,5.00581,290.76265,-5.25048,299.54347,0.0025,1.01365,13.494,10.25629,8.78082,0.0138,58.49038,0.43991,0.44057,0.10676,0.10714,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
44,2459052.29474,33.40379,6.82645,1.064,2459052.27772,2459052.31601,55.13333,5.16854,290.36029,-5.39595,298.61602,0.0025,1.01365,13.40045,10.56448,8.25574,0.01361,58.47308,0.43374,0.4344,0.13403,0.13442,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
45,2459052.31674,35.39408,0.13796,1.086,2459052.29948,2459052.33832,55.93333,5.10152,290.60221,-5.32145,299.51913,0.0025,1.01365,13.70875,10.42297,8.91691,0.01424,58.48972,0.45396,0.45464,0.13147,0.13187,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
46,2459052.29388,35.50082,8.32197,1.063,2459052.27693,2459052.31506,54.9,4.98202,290.79557,-5.23241,299.502,0.0025,1.01365,13.41399,10.21442,8.70644,0.01364,58.48957,0.43473,0.43537,0.0996,0.09997,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
47,2459052.29496,33.49162,6.79779,1.064,2459052.27794,2459052.31623,55.13333,5.16153,290.37555,-5.39087,298.653,0.0025,1.01365,13.4043,10.5524,8.27745,0.01362,58.47383,0.43399,0.43465,0.13297,0.13335,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
48,2459051.80553,-33.76853,150.95686,0.574,2459051.7983,2459051.81456,23.41667,1.72347,298.53306,-2.81731,292.71348,0.00251,1.01362,7.38007,4.54078,-5.81959,0.00414,58.43525,0.13189,0.13196,-0.64749,-0.64745,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
49,2459052.16115,26.1742,50.54734,0.93,2459052.14596,2459052.18013,49.2,4.94919,290.24814,-5.30191,295.69661,0.0025,1.01364,11.60566,10.2511,5.44847,0.01022,58.42779,0.32545,0.32593,0.03977,0.04005,0.5,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
50,2459052.16115,26.1742,50.54734,0.93,2459052.14596,2459052.18013,49.2,4.94919,290.24814,-5.30191,295.69661,0.0025,1.01364,11.60566,10.2511,5.44847,0.01022,58.42779,0.32545,0.32593,0.03977,0.04005,0.5,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
51,2459052.04562,23.7644,90.38902,0.814,2459052.0322,2459052.06241,43.5,4.39441,290.71412,-4.88611,294.72576,0.0025,1.01363,10.1087,9.28052,4.01164,0.00776,58.41589,0.24706,0.24738,-0.10376,-0.10357,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
52,2459052.28124,43.85198,18.38669,1.05,2459052.2648,2459052.30179,53.26667,4.09768,293.56175,-4.46541,303.82992,0.0025,1.01364,13.36279,8.56309,10.26816,0.01354,58.55522,0.43192,0.43244,-0.06715,-0.06685,0.0,Seen,Seen_binoculars,Seen_binoculars;Seen_telescope;Seen_ccd,0.75,ICOP23,-1,-1.0
53,2459051.66037,51.04561,-114.05754,0.429,2459051.65177,2459051.67111,27.85,1.37843,303.2509,-2.40624,307.33692,0.00251,1.01362,5.56882,3.78467,4.08601,0.00236,58.36504,0.07505,0.07508,-0.7582,-0.75818,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
54,2459052.22088,30.04217,31.26205,0.99,2459052.20485,2459052.24091,51.93333,5.04054,290.32486,-5.34001,297.13582,0.0025,1.01364,12.41038,10.38054,6.81096,0.01168,58.44904,0.3721,0.37266,0.08,0.08032,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
55,2459052.31052,48.13711,11.57538,1.079,2459052.29399,2459052.33118,53.55,3.69946,295.48256,-4.10391,306.88438,0.0025,1.01365,13.8091,7.80337,11.40182,0.01445,58.59699,0.46144,0.46195,-0.12621,-0.12592,0.0,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
56,2459051.99897,3.58967,98.67383,0.768,2459051.98656,2459052.01448,40.2,4.43807,291.00882,-5.00798,290.77959,0.0025,1.01363,9.44883,9.44606,-0.22923,0.00678,58.38851,0.21583,0.21611,-0.10595,-0.10578,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
57,2459051.9526,-7.56925,110.82845,0.721,2459051.94127,2459051.96676,36.7,3.93916,292.34416,-4.62724,289.92953,0.0025,1.01363,8.89958,8.56639,-2.41463,0.00602,58.40168,0.19156,0.19178,-0.20857,-0.20843,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
58,2459051.95027,-7.97123,111.49889,0.719,2459051.93899,2459051.96436,36.53333,3.91055,292.40525,-4.60696,289.91772,0.0025,1.01363,8.87266,8.5175,-2.48753,0.00598,58.40246,0.19041,0.19063,-0.21416,-0.21402,0.5,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
59,2459052.16574,32.0116,51.86517,0.935,2459052.15053,2459052.18475,49.26667,4.61811,291.01094,-4.99938,297.71803,0.0025,1.01364,11.72071,9.61749,6.70709,0.01043,58.45833,0.33209,0.33254,-0.01969,-0.01943,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
60,2459052.18876,33.40254,44.45616,0.958,2459052.17324,2459052.20815,50.26667,4.63675,291.11294,-5.00005,298.32593,0.0025,1.01364,12.03212,9.6368,7.213,0.01098,58.46816,0.34996,0.35044,-0.00729,-0.00701,0.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
61,2459051.98816,2.78319,102.19253,0.757,2459051.97595,2459052.00341,39.55,4.36027,291.10495,-4.94381,290.68378,0.0025,1.01363,9.31358,9.30408,-0.42117,0.00659,58.38902,0.20971,0.20998,-0.12384,-0.12367,0.5,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
62,2459052.33188,34.79676,-5.57849,1.101,2459052.31439,2459052.35374,56.66667,5.22713,290.36483,-5.42539,299.30342,0.0025,1.01365,13.89763,10.65253,8.9386,0.01464,58.48532,0.46646,0.46718,0.16157,0.16198,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
63,2459052.32502,35.17399,-2.92812,1.094,2459052.30764,2459052.34675,56.31667,5.16025,290.49409,-5.36968,299.44701,0.0025,1.01365,13.81333,10.52993,8.95292,0.01446,58.48827,0.46086,0.46157,0.14612,0.14652,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
64,2459052.3341,35.77743,-5.80323,1.103,2459052.31661,2459052.35596,56.66667,5.1487,290.55793,-5.35107,299.73767,0.0025,1.01365,13.93831,10.49977,9.17974,0.01472,58.49364,0.46924,0.46996,0.14789,0.1483,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
65,2459052.32371,34.40882,-2.89807,1.092,2459052.30632,2459052.34544,56.33333,5.22314,290.3455,-5.42636,299.11453,0.0025,1.01365,13.78717,10.64951,8.76903,0.01441,58.48182,0.45908,0.45979,0.15706,0.15746,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
66,2459052.33436,33.61687,-7.12304,1.103,2459052.31679,2459052.35631,56.9,5.34655,290.11568,-5.52744,298.81255,0.0025,1.01365,13.91588,10.87398,8.69687,0.01468,58.47522,0.46759,0.46833,0.18437,0.18479,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
67,2459052.0652,27.70832,85.32058,0.834,2459052.05146,2459052.08238,44.53333,4.33222,291.01177,-4.81229,295.94963,0.0025,1.01363,10.39001,9.14451,4.93786,0.0082,58.43069,0.26103,0.26137,-0.10903,-0.10883,1.0,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
68,2459052.26414,10.51829,7.43599,1.033,2459052.24727,2459052.28523,54.66667,6.19757,289.55205,-6.39306,292.04422,0.0025,1.01364,12.83393,12.59062,2.49217,0.01249,58.354,0.39718,0.39791,0.31556,0.31599,1.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
69,2459052.16251,26.29665,50.12021,0.931,2459052.1473,2459052.18152,49.26667,4.95184,290.25098,-5.30031,295.73702,0.0025,1.01364,11.62422,10.25214,5.48604,0.01025,58.42824,0.32649,0.32697,0.04048,0.04077,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
70,2459052.29024,36.7188,10.33779,1.059,2459052.27339,2459052.31131,54.6,4.85332,291.11101,-5.12332,300.04101,0.0025,1.01364,13.38193,9.97664,8.93,0.01358,58.49913,0.43274,0.43336,0.07468,0.07503,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
71,2459052.14807,24.45384,54.3774,0.917,2459052.13308,2459052.16682,48.58333,4.96379,290.17567,-5.32407,295.14831,0.0025,1.01364,11.42368,10.28786,4.97264,0.00991,58.42001,0.31532,0.31578,0.03748,0.03775,0.0,Seen,Seen_ccd,Seen_ccd,0.25,ICOP23,-1,-1.0
72,2459051.51767,42.70704,-71.16311,0.286,2459051.51155,2459051.52532,19.83333,1.13281,299.05423,-2.23807,300.73554,0.00251,1.01362,3.76677,3.37088,1.68131,0.00108,58.28994,0.03431,0.03432,-0.82502,-0.82501,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
73,2459051.53253,37.12985,-80.40894,0.301,2459051.52652,2459051.54006,19.5,1.2884,296.63973,-2.36816,297.97586,0.00251,1.01362,3.89293,3.65656,1.33613,0.00115,58.2951,0.03665,0.03666,-0.79498,-0.79497,0.5,Not_seen,Not_seen,Not_seen,0.0,ICOP23,-1,-1.0
74,2459053.01588,3.58967,98.67383,1.785,2459052.98654,2459053.05255,95.05,11.56717,287.38163,-10.69378,291.25603,0.00248,1.01373,22.59139,22.26095,3.87441,0.03837,57.82437,1.20886,1.21293,1.71772,1.71976,0.5,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
75,2459053.202,33.40254,44.45616,1.971,2459053.17282,2459053.23846,94.51667,9.64125,283.4243,-8.58044,301.02133,0.00248,1.01376,25.27924,18.22169,17.59703,0.04788,58.25693,1.51995,1.52427,1.46612,1.4682,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
76,2459049.91428,-7.97123,111.49889,28.135,2459049.93875,2459049.8837,-79.26667,-10.15712,293.22734,7.2841,292.21325,0.00256,1.01379,17.47043,17.44122,-1.01409,0.02306,56.38003,0.70856,0.70651,0.97528,0.97417,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
77,2459049.91665,-7.56925,110.82845,28.138,2459049.94104,2459049.88617,-79.01667,-10.1352,293.27673,7.26863,292.13191,0.00256,1.01379,17.44112,17.40383,-1.14481,0.02299,56.38548,0.70627,0.70423,0.9703,0.96919,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
78,2459050.29299,34.40882,-2.89807,28.514,2459050.30713,2459050.27531,-45.81667,-4.89579,302.78628,2.98813,293.09287,0.00255,1.01373,12.48775,7.88392,-9.69341,0.01183,57.32427,0.36949,0.36896,-0.17118,-0.17149,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
79,2459050.29299,34.40882,-2.89807,28.514,2459050.30713,2459050.27531,-45.81667,-4.89579,302.78628,2.98813,293.09287,0.00255,1.01373,12.48775,7.88392,-9.69341,0.01183,57.32427,0.36949,0.36896,-0.17118,-0.17149,0.0,Seen,Seen_eye,Seen_eye;Seen_binoculars;Seen_telescope;Seen_ccd,1.0,ICOP23,-1,-1.0
